Column1,Column2,Column3,Column4,Column5,Column6,Column7,Column8,Column9,Column10,Column11,Column12,Column13,Column14,Column15,Column16,Column17,Column18,Column19,Column20,Column21,Column22,Column23,Column24,Column25,Column26,Column27,Column28,Column29,Column30,Column31,Column32,Column33,Column34,Column35,Column36,Column37,Column38,Column39,Column40,Column41,Column42,Column43,Column44,Column45,Column46,Column47,Column48,Column49,Column50,Column51,Column52,Column53,Column54,Column55,Column56,Column57,Column58,Column59,Column60,Column61,target
2959,4,3,1,3,0,0,1,3,3,1,0,0,2,0,3,0,2,0,2,1,1,4,1,1,4,2,2,0,1,4,4,4,4,1,1,2,4,2,2,1,1,2,1,2,2,1,0,0,1,1,0,1,1,1,1,0,0,2,0,4,2
2960,3,1,0,2,3,0,0,0,0,2,1,0,1,0,3,1,0,2,2,4,2,0,0,0,0,0,4,1,0,1,0,4,2,4,2,2,0,4,4,4,4,4,2,4,0,0,0,4,2,1,1,4,4,0,0,4,4,2,0,0,2
2961,3,4,0,2,0,0,0,2,3,0,3,1,1,4,2,0,0,1,4,2,2,2,4,2,0,0,0,4,4,4,0,0,2,2,1,5,1,0,2,0,1,4,1,0,2,1,4,2,0,0,4,0,0,2,0,0,2,4,2,4,2
2962,1,1,1,0,2,2,2,0,2,1,0,1,3,0,0,2,1,2,0,2,1,0,1,4,2,1,1,1,0,0,1,0,0,1,0,1,1,0,2,1,4,1,1,4,1,4,1,1,1,1,0,2,1,1,0,0,0,2,0,0,2
2995,0,3,0,2,1,0,1,3,0,3,3,3,2,1,3,0,2,2,4,2,1,4,2,2,2,0,2,0,2,0,2,0,0,2,1,0,2,2,4,2,2,1,4,4,4,1,0,1,0,1,1,1,1,0,1,0,4,4,0,1,2
2996,3,0,3,2,3,2,2,2,1,0,2,3,3,4,3,3,0,3,4,4,1,0,2,1,4,2,0,2,4,1,4,1,1,0,2,0,0,2,2,1,0,2,2,2,2,0,1,0,2,2,2,0,1,4,2,2,2,0,2,2,2
2989,1,0,2,2,0,2,0,3,3,3,3,0,3,2,1,1,3,1,0,0,0,0,4,0,4,0,2,0,4,2,1,4,4,4,5,5,2,2,0,0,2,2,0,1,0,2,1,0,1,0,4,4,0,0,4,4,0,4,4,4,2
2990,0,3,0,1,0,2,2,0,1,0,0,1,0,4,3,2,1,2,2,1,4,4,0,4,1,1,4,1,1,4,1,4,2,4,5,2,1,1,0,4,1,0,4,2,2,0,1,1,4,1,4,1,2,1,0,1,1,1,1,2,2
2991,1,0,1,3,3,2,0,2,1,1,1,0,2,2,0,2,3,3,2,2,0,2,2,1,4,2,1,0,2,4,0,0,4,1,5,0,1,2,0,4,4,0,4,2,1,1,0,1,4,2,1,0,4,4,4,1,0,0,1,1,2
2992,1,4,2,1,3,3,2,0,2,1,1,1,0,2,2,0,2,3,4,4,2,0,2,0,1,1,0,2,1,1,4,2,2,2,1,0,0,1,0,0,0,2,4,2,0,2,0,1,4,1,1,0,4,1,4,1,4,0,1,0,2
2993,3,3,1,1,3,2,3,0,0,2,3,2,2,0,0,2,2,0,0,2,1,1,4,1,2,2,1,1,1,1,0,4,1,1,5,2,4,1,4,2,1,2,2,2,0,1,0,2,1,0,2,2,2,2,0,2,2,1,4,2,2
2994,3,0,0,3,3,2,3,0,3,1,0,3,3,4,2,0,0,1,0,0,1,4,0,2,2,1,4,4,1,0,2,1,0,4,0,5,4,4,0,4,0,2,1,0,0,4,1,1,0,4,2,4,4,0,2,4,4,4,4,4,2
2997,1,4,2,2,2,0,0,2,3,2,1,3,2,4,2,0,0,0,4,0,2,0,4,0,1,1,0,2,2,2,1,1,0,1,2,5,2,1,4,0,1,2,0,2,2,0,1,1,0,2,2,2,1,0,4,1,0,2,1,4,2
2998,0,3,2,2,3,3,1,1,1,1,3,2,0,2,1,2,1,1,2,2,0,2,1,4,1,0,1,0,2,2,4,1,4,1,2,1,1,4,4,2,4,1,1,1,2,0,0,0,2,1,1,1,1,2,1,0,0,4,1,2,2
2999,1,0,0,1,1,3,0,2,0,0,0,3,1,0,1,0,2,0,0,2,2,1,2,0,1,0,1,4,2,0,1,1,4,4,1,0,2,4,2,1,1,4,1,0,2,1,4,1,1,0,2,1,2,1,1,0,4,2,2,1,2
3000,3,3,0,3,3,3,1,1,0,2,1,1,3,1,1,1,1,3,1,4,2,1,0,0,0,2,0,4,2,4,2,0,0,1,2,0,2,4,2,4,2,1,0,2,0,1,2,2,4,2,1,1,1,0,1,1,1,1,1,1,2
3001,3,3,0,2,1,0,2,2,2,1,0,2,0,2,3,2,0,2,1,0,2,2,0,0,2,0,0,0,4,2,0,4,2,1,5,2,2,2,2,0,0,4,4,4,2,4,2,4,2,1,4,1,1,4,4,2,2,2,4,2,2
3002,0,3,2,0,2,2,0,1,0,1,1,3,3,2,0,1,3,3,4,2,4,2,1,0,2,2,2,2,1,4,2,1,4,4,2,1,4,1,0,2,2,2,1,0,4,2,4,4,4,4,4,4,0,1,4,4,2,0,2,0,2
3003,3,3,1,3,3,3,3,3,0,0,2,1,3,1,3,1,0,2,4,0,4,4,0,4,2,0,2,0,4,4,2,4,2,0,5,5,1,4,2,4,0,0,0,1,1,1,0,4,0,4,4,4,2,1,4,1,0,2,0,0,2
3004,3,3,1,2,0,1,1,1,3,1,1,3,1,4,2,2,3,0,4,1,1,4,2,2,2,1,1,4,1,0,1,4,2,0,2,0,4,2,1,4,4,4,4,1,1,4,0,4,1,4,2,1,0,1,0,2,0,4,1,0,2
3005,3,1,0,1,1,1,3,1,3,0,0,0,0,4,0,2,1,3,2,2,0,4,4,4,2,1,4,2,4,1,0,4,1,0,5,5,1,4,4,2,4,4,4,4,4,0,0,1,0,1,0,2,1,0,0,4,0,1,0,1,2
3006,1,4,1,0,2,2,1,1,1,1,3,1,0,1,1,0,2,0,4,2,1,4,1,4,2,2,2,2,1,1,2,2,1,4,1,1,4,2,2,2,1,4,2,1,1,4,1,4,1,4,1,1,4,1,4,2,4,1,1,1,2
3007,3,1,3,2,0,1,3,2,1,1,0,2,0,4,2,0,1,3,4,2,4,2,0,2,0,0,1,1,0,0,0,0,1,1,1,0,4,2,4,4,4,4,1,1,1,0,4,0,1,0,0,1,4,1,1,1,2,2,0,2,2
3008,3,0,3,2,2,2,0,2,0,0,1,1,3,2,1,2,3,0,2,0,1,4,1,1,2,2,2,0,2,2,1,4,1,1,1,5,1,2,2,2,1,2,0,1,4,4,2,2,0,4,1,4,1,1,0,4,2,4,1,2,2
3009,4,4,2,2,0,0,0,0,0,1,3,0,0,0,2,0,3,1,4,4,4,1,4,1,0,0,0,0,4,0,2,4,0,0,5,2,0,0,0,4,2,4,1,4,0,4,2,0,4,4,2,0,0,0,2,1,4,4,0,0,2
3010,3,0,1,3,1,1,0,0,3,2,0,0,3,4,3,3,1,3,2,4,0,0,4,4,2,1,4,2,0,1,1,1,0,0,2,0,2,2,0,0,0,1,0,1,4,1,4,0,2,2,0,1,2,2,2,2,0,0,1,2,2
3011,4,1,3,1,1,1,3,2,2,2,0,1,3,1,3,3,2,0,4,1,0,0,0,2,1,2,1,2,2,1,1,1,4,4,5,1,1,1,1,0,2,1,1,4,4,0,2,1,2,0,2,2,1,2,1,1,1,4,2,1,2
3012,3,1,1,1,3,2,2,3,3,3,1,0,0,0,2,0,1,0,0,4,4,4,1,1,0,0,2,2,4,2,0,1,0,4,5,2,0,4,0,4,4,2,1,0,0,0,2,0,0,1,1,4,2,2,1,4,2,4,0,1,2
3013,3,4,1,3,3,1,3,2,1,3,1,1,3,1,3,3,1,2,4,1,4,2,2,4,1,1,1,4,4,0,1,4,4,1,1,0,0,2,0,1,1,1,1,0,2,0,2,0,2,2,0,0,2,2,1,0,4,2,1,4,2
3014,0,3,1,2,0,1,2,3,2,3,2,2,0,2,1,3,3,1,2,2,1,2,4,2,2,4,2,1,4,1,4,2,2,2,0,2,0,4,1,4,4,1,0,1,1,4,0,1,2,2,1,0,0,2,1,0,2,1,1,1,2
3015,1,4,2,3,2,3,3,1,0,1,1,0,1,0,3,1,0,0,2,1,2,1,1,2,2,2,0,1,0,4,1,2,4,2,1,5,1,0,0,2,4,2,2,2,0,2,1,4,2,2,2,2,2,0,2,2,2,1,2,1,2
3016,3,4,2,3,3,0,1,1,2,0,2,2,2,1,0,3,3,3,1,4,0,0,1,0,2,4,1,4,4,1,4,4,0,1,5,0,1,2,2,1,1,4,1,1,2,1,1,2,0,1,1,2,1,2,1,2,1,4,1,2,2
3017,4,1,3,2,0,2,1,3,1,3,2,1,0,4,3,3,2,3,1,4,0,4,4,1,4,1,1,0,2,1,4,2,0,1,1,1,4,2,2,4,4,1,4,1,4,1,4,1,4,4,0,2,1,4,0,1,1,4,2,1,2
3018,1,4,2,1,0,0,0,0,2,1,3,2,2,0,0,2,0,0,2,1,0,2,0,0,0,0,0,2,1,4,2,1,4,2,2,5,2,0,2,0,2,4,2,0,2,0,2,0,2,2,4,0,4,2,0,0,2,2,4,4,2
3019,0,4,0,3,2,0,2,2,0,0,2,0,0,0,3,1,0,0,2,0,4,4,1,4,4,0,1,4,2,0,4,0,0,0,1,5,1,0,0,2,2,0,2,2,1,0,2,0,2,0,1,1,1,2,4,2,1,4,2,0,2
3020,3,3,0,1,2,0,1,2,3,1,1,3,2,1,2,2,2,2,1,2,0,2,1,4,2,1,0,2,0,2,2,1,4,2,1,2,2,2,0,2,2,0,2,1,4,2,2,2,1,1,2,2,1,4,1,2,1,2,2,0,2
3021,3,3,3,0,0,3,3,3,3,0,3,3,3,4,2,0,0,0,1,0,2,0,0,2,0,2,0,2,2,0,0,0,0,4,2,1,0,4,2,1,4,4,4,0,0,4,0,0,4,2,4,1,0,2,4,4,4,1,1,0,2
3022,1,1,1,1,0,2,1,3,3,0,1,1,2,1,1,1,0,2,4,0,1,2,1,0,2,0,1,4,1,4,2,0,0,2,1,5,4,0,4,4,2,0,2,0,1,4,1,0,1,1,4,2,0,2,0,0,1,4,0,4,2
3023,0,4,3,2,2,1,0,0,2,2,0,2,0,4,1,0,3,3,2,0,1,1,4,1,2,4,2,4,4,2,2,0,1,1,2,0,0,4,4,1,2,1,0,0,2,1,4,2,2,1,1,2,0,1,1,0,2,4,2,1,2
3030,4,3,0,0,1,0,2,1,3,3,3,1,3,2,3,0,2,1,0,2,0,2,0,4,1,0,1,1,0,0,4,2,1,4,5,2,1,4,4,4,2,0,2,1,1,0,2,1,1,0,0,1,1,0,2,0,4,2,2,4,2
3037,1,0,1,1,3,2,2,3,2,3,1,3,2,1,3,0,1,1,0,4,2,0,2,4,2,2,2,2,4,1,0,1,1,0,1,1,4,2,1,1,4,2,1,2,1,4,4,1,1,1,0,2,2,1,1,0,2,1,4,1,2
3038,3,0,3,1,2,3,0,3,1,3,3,1,1,4,3,1,3,1,0,1,1,0,4,2,1,0,4,4,4,2,4,4,2,0,1,0,2,4,0,4,4,4,4,4,2,0,2,2,1,0,2,4,2,2,1,4,1,1,0,0,2
3039,3,1,2,2,3,2,2,1,2,0,1,0,3,2,2,1,2,2,0,2,1,1,1,4,1,1,2,0,2,2,1,2,2,2,5,2,0,1,2,1,2,1,1,1,1,1,4,2,0,4,2,0,4,2,2,2,1,1,4,1,2
3040,4,4,3,3,2,1,2,3,3,3,3,1,3,1,1,1,0,3,4,1,4,1,2,1,4,1,1,1,4,1,4,4,4,4,2,5,1,2,1,1,2,4,4,4,1,1,1,2,1,1,1,2,1,1,0,1,4,1,1,1,2
3041,0,1,3,0,1,3,1,3,2,1,0,1,3,0,0,0,2,1,1,0,4,4,4,2,1,1,1,1,0,0,4,4,4,0,0,2,4,4,4,0,4,0,0,0,4,4,0,1,1,0,2,4,4,4,1,2,2,4,0,0,2
3048,3,4,2,2,1,3,2,3,3,0,0,3,3,1,3,1,1,0,2,4,1,4,4,2,1,0,4,4,1,2,1,0,2,4,2,1,1,1,0,2,4,2,0,4,2,2,1,0,4,4,0,1,4,1,4,2,1,1,2,4,2
3049,4,3,3,1,0,0,2,2,0,2,2,0,0,0,0,1,0,3,4,0,2,2,2,0,0,0,0,1,0,0,0,0,0,4,2,0,4,0,4,0,0,0,2,1,1,0,4,0,4,2,0,2,2,4,4,0,4,0,4,4,2
3050,1,4,1,3,1,3,1,3,1,3,1,3,1,4,1,3,1,3,1,4,1,4,4,4,1,4,1,4,1,4,1,4,1,4,1,5,1,4,2,4,1,4,1,4,1,1,2,4,1,4,1,4,1,4,2,4,2,4,1,4,2
3051,4,3,3,3,0,1,3,0,2,0,2,0,0,2,3,3,3,1,4,1,4,2,0,0,1,2,4,2,4,0,2,0,2,1,0,1,1,2,0,2,0,0,1,1,4,0,1,0,0,0,0,4,0,1,1,0,4,2,0,0,2
3052,0,0,1,0,0,1,0,0,2,0,0,0,1,1,3,1,1,3,0,4,2,1,0,2,0,4,2,2,2,1,1,4,4,0,0,0,4,0,1,2,2,1,4,2,2,4,2,2,0,2,4,2,2,2,0,0,1,0,1,2,2
3053,3,0,0,1,2,0,1,0,0,3,0,2,1,4,3,3,0,1,1,1,4,1,0,2,2,1,0,4,0,2,2,1,1,4,2,2,2,4,2,1,4,2,2,1,4,2,1,1,1,0,2,0,1,1,1,1,4,1,4,2,2
3054,0,0,1,1,3,1,1,0,1,3,1,1,1,0,0,1,1,1,4,0,1,1,1,1,0,2,2,4,1,4,1,1,4,0,0,5,4,4,1,0,0,4,2,2,2,0,0,2,0,1,1,0,4,0,0,4,4,1,0,1,2
3055,1,0,3,1,2,3,1,3,0,1,1,3,2,2,2,3,1,2,1,4,1,0,0,2,2,1,4,4,0,0,1,4,1,1,0,0,1,0,1,2,1,0,0,2,2,2,2,0,2,0,4,2,0,0,2,4,4,4,2,0,2
3056,1,4,1,3,0,1,2,3,2,2,2,1,0,1,1,0,3,2,4,4,2,2,0,4,2,2,2,2,2,1,2,0,1,1,5,2,4,1,1,1,2,0,4,4,4,2,1,0,1,4,2,1,4,1,0,4,2,0,1,1,2
3057,0,4,3,3,3,3,1,0,2,0,3,0,1,0,0,3,2,3,2,0,0,2,0,1,0,4,4,2,0,0,2,0,4,0,5,2,4,2,2,4,1,1,4,1,1,4,2,0,0,0,2,4,1,0,1,4,2,2,1,4,2
3058,4,1,2,2,0,2,1,2,2,1,2,2,2,1,1,1,1,0,2,2,1,0,0,0,1,4,4,2,1,0,1,2,0,1,2,1,1,4,2,1,1,0,2,2,2,1,2,0,4,4,1,2,2,2,0,2,2,1,1,1,2
3059,0,4,2,2,1,1,3,3,2,2,2,2,0,1,0,0,2,3,1,2,4,2,1,4,4,4,2,0,2,2,1,1,4,1,5,0,2,2,2,0,2,2,2,0,0,2,2,0,0,2,0,0,2,4,2,2,1,0,4,2,2
3060,4,3,3,0,2,0,3,3,3,3,3,3,3,4,3,3,3,3,2,1,0,1,1,1,1,0,4,2,1,4,2,4,4,2,0,5,4,2,1,4,0,0,0,4,2,4,0,0,1,0,2,4,1,4,2,0,4,1,2,4,2
3061,0,3,2,2,1,1,0,1,2,3,2,1,1,0,2,2,1,1,1,2,2,2,2,1,4,2,2,1,2,2,1,4,0,1,5,1,0,2,1,0,2,1,1,1,4,1,1,4,1,0,1,1,1,2,4,1,4,2,2,2,2
3062,1,1,3,2,2,3,2,0,0,2,0,1,1,0,0,2,2,0,2,2,0,2,1,4,2,1,0,1,1,4,2,2,4,2,0,5,2,0,1,0,2,1,0,1,1,1,1,1,2,1,1,1,1,1,0,1,1,0,1,1,2
3063,0,1,1,1,3,0,1,1,1,3,2,0,3,4,2,3,0,2,2,2,4,1,4,1,0,4,4,4,4,1,4,1,0,1,1,2,0,4,0,4,4,0,2,4,1,1,4,0,1,0,1,1,0,0,4,4,2,0,0,2,2
3064,4,1,1,0,0,3,2,1,1,0,0,3,1,1,0,1,0,3,2,1,1,0,0,4,2,1,0,1,1,4,2,4,2,4,2,0,0,0,4,0,2,2,1,0,1,4,2,0,0,0,2,2,4,2,0,0,1,4,1,4,2
3065,4,4,0,3,0,3,0,0,0,3,3,0,2,2,1,0,3,0,0,4,2,0,1,0,0,4,4,0,0,2,4,0,0,2,0,0,1,4,4,1,0,0,2,1,1,1,4,0,4,4,1,0,4,1,1,1,0,4,2,2,2
3066,0,4,3,1,3,0,2,1,3,0,0,3,2,4,0,0,3,0,0,1,4,2,4,2,0,0,2,4,4,4,0,1,0,4,5,2,4,0,0,0,4,0,2,4,0,4,4,4,2,0,2,0,2,4,4,1,4,0,0,0,2
3067,1,1,3,3,2,1,3,1,0,2,0,2,1,2,2,0,2,0,0,0,2,1,0,4,4,4,2,4,4,4,2,4,0,1,0,0,2,0,4,1,1,2,1,0,2,0,1,2,4,2,4,0,0,0,4,2,4,4,1,1,2
3072,4,3,3,1,3,1,3,0,1,0,2,0,2,0,2,1,3,3,1,0,2,2,0,2,0,1,4,4,1,1,0,2,0,1,2,0,1,0,0,0,2,1,4,2,0,0,4,2,2,0,4,4,4,2,0,2,2,4,1,4,2
3073,0,4,3,3,3,2,0,2,0,0,0,0,0,4,0,1,0,3,2,4,2,0,2,4,1,0,4,4,4,4,4,4,1,4,2,5,4,4,1,4,1,4,4,4,4,1,4,1,4,4,0,0,1,2,0,4,4,0,4,1,2
3074,0,3,1,2,0,3,3,2,3,3,0,1,1,1,3,3,2,2,2,1,1,4,2,2,1,0,1,4,2,2,1,1,0,2,2,2,2,4,4,4,4,4,4,1,2,2,2,2,2,1,1,0,2,0,0,2,4,1,1,0,2
3075,0,1,2,0,2,3,0,3,2,3,3,2,2,0,2,0,0,0,4,0,0,0,0,4,2,4,1,2,0,4,0,2,4,2,2,2,2,0,4,4,4,4,0,4,4,4,4,0,0,2,4,4,4,2,4,4,2,2,4,2,2
3076,4,0,3,2,2,2,2,2,1,0,1,0,2,2,0,3,2,0,2,2,0,2,2,0,0,2,2,0,0,4,1,1,0,0,2,0,1,4,4,2,2,0,4,2,2,0,4,4,0,4,4,0,2,4,4,4,4,1,2,0,2
3077,3,3,1,3,2,2,0,1,1,2,0,1,1,0,1,0,2,1,2,1,2,4,2,1,0,2,4,0,0,2,4,1,2,2,1,1,1,1,1,4,2,1,1,1,1,2,4,1,1,4,2,1,1,1,4,2,1,1,2,2,2
3078,0,4,2,1,1,0,1,2,3,2,1,3,1,1,0,1,2,0,4,1,2,2,1,0,4,2,2,1,1,1,0,1,4,0,1,1,4,1,0,1,1,4,4,1,2,0,1,2,2,2,1,4,1,0,0,0,4,0,1,1,2
3079,3,3,1,1,1,1,0,3,2,1,1,0,0,1,1,3,1,0,0,2,1,0,2,0,4,1,1,2,1,1,4,1,0,4,1,2,0,2,0,0,2,1,0,2,2,1,1,1,1,4,2,0,2,0,0,1,0,0,2,2,2
3080,3,4,1,1,3,2,2,1,3,1,1,0,2,1,1,0,1,0,4,4,1,4,0,4,2,1,1,0,4,1,4,2,1,1,0,2,1,0,2,2,0,1,0,2,4,4,2,1,1,0,1,1,0,2,2,0,2,1,0,0,2
3081,3,4,0,0,2,2,0,1,3,2,1,3,3,2,2,1,3,0,4,4,0,0,1,4,0,4,1,0,2,4,4,0,0,4,0,2,4,4,4,0,1,4,1,0,4,4,4,0,4,4,4,0,4,4,2,1,4,2,4,1,2
3082,0,0,1,3,2,2,0,0,2,0,2,0,0,4,3,1,0,2,0,0,4,1,0,4,1,0,0,0,0,4,4,2,4,4,5,1,0,2,1,1,4,2,2,4,1,0,2,2,4,0,2,2,2,4,2,2,4,1,0,0,2
3084,3,0,0,0,3,2,1,0,0,2,0,0,0,1,2,2,2,3,1,0,1,1,0,4,1,1,4,2,2,4,2,2,0,2,2,2,0,2,2,0,2,0,2,0,4,4,2,0,2,1,4,2,4,4,4,2,0,1,2,2,2
3083,4,3,3,2,2,2,1,1,0,2,3,3,1,4,2,2,2,0,2,2,0,2,2,2,1,4,2,1,2,0,4,2,4,2,5,2,1,0,1,1,4,2,1,0,1,1,2,0,1,0,4,2,2,0,2,2,0,4,2,1,2
3085,1,4,2,2,2,0,0,2,3,2,0,2,1,4,1,2,1,0,2,4,2,4,2,1,4,2,0,1,0,1,1,0,2,0,0,0,0,2,4,2,1,1,4,1,4,2,2,0,1,4,1,0,4,1,1,1,1,4,2,1,2
3086,1,0,2,0,2,1,3,2,1,2,0,2,2,0,2,0,2,2,0,0,4,1,4,1,1,2,2,2,0,2,0,0,1,2,2,2,4,0,4,2,0,2,4,2,4,2,0,2,4,2,2,1,2,1,4,0,4,0,0,1,2
3087,3,1,3,3,2,1,0,1,1,0,3,3,1,0,2,1,3,0,0,2,0,2,2,0,2,2,0,1,0,2,0,4,1,0,5,2,0,1,0,1,4,2,0,0,2,1,2,4,2,0,4,2,0,2,0,1,2,1,4,1,2
3088,3,0,0,2,0,3,2,3,2,3,3,1,0,2,1,3,0,3,2,0,2,2,4,2,2,4,2,0,4,2,4,4,0,2,5,2,2,2,0,2,1,0,2,2,2,0,4,4,2,2,2,2,4,1,0,1,0,1,1,1,2
3089,3,4,3,1,2,3,2,2,2,2,2,1,1,0,1,3,3,3,2,1,2,2,1,1,4,4,4,2,0,2,2,0,2,1,1,2,2,0,2,1,4,2,1,4,1,2,1,1,1,0,2,2,0,1,0,4,1,1,2,1,2
3090,1,4,3,1,0,1,3,2,1,3,0,1,0,2,0,2,1,1,0,4,0,2,4,0,1,1,0,2,1,1,0,2,2,0,2,0,0,0,0,1,4,4,1,4,0,0,4,4,1,0,0,2,4,0,2,1,1,4,0,4,2
3091,3,1,1,2,1,1,1,3,1,1,1,0,3,4,2,0,3,3,2,2,1,1,0,4,2,0,2,2,2,0,0,2,2,0,0,2,4,1,2,1,1,4,2,2,2,4,2,1,1,1,1,4,4,2,2,1,1,1,4,4,2
3092,3,4,0,2,3,3,3,1,0,2,0,0,2,0,0,2,3,0,4,4,2,2,4,0,2,1,0,2,0,1,4,2,4,2,1,1,4,1,4,2,0,0,2,1,0,2,4,1,0,4,0,2,0,4,2,1,1,0,0,4,2
3093,4,4,1,1,2,0,0,2,0,1,1,3,3,1,0,2,0,0,0,0,2,0,0,1,1,0,2,1,0,1,0,4,0,0,5,2,0,2,0,1,0,1,1,0,4,0,0,0,2,0,0,2,4,4,2,2,4,1,4,2,2
3094,1,0,2,2,0,1,0,0,0,1,1,1,3,0,1,0,0,0,4,2,4,0,1,4,2,0,1,4,2,4,2,2,2,0,0,2,4,1,2,4,4,4,0,0,1,1,0,4,0,0,1,2,1,0,1,0,1,1,4,1,2
3099,4,4,1,0,1,1,1,1,0,1,0,2,2,4,2,1,0,2,2,1,4,2,1,1,4,0,4,1,0,2,0,0,2,2,5,2,2,4,2,2,1,4,2,2,4,2,4,2,2,1,4,0,0,4,2,1,1,1,4,2,2
3112,3,0,3,2,2,0,0,3,2,0,0,1,1,4,2,3,2,3,0,4,2,2,1,0,2,0,0,0,4,0,1,0,2,2,0,1,0,1,4,4,1,4,1,0,2,2,0,2,4,0,0,4,2,0,1,0,0,4,4,4,2
3113,3,3,1,3,3,2,0,3,1,0,2,2,0,0,1,3,0,1,4,2,1,0,2,2,0,0,4,1,1,0,2,0,4,1,1,5,2,4,2,2,1,0,2,1,1,1,1,4,4,0,4,4,2,4,4,0,4,0,1,2,2
3114,1,1,0,2,1,0,2,2,1,3,2,0,2,2,2,1,1,0,2,0,2,1,2,2,1,1,0,2,1,1,1,4,2,2,2,0,2,1,4,2,2,1,0,1,4,2,2,2,4,1,2,1,4,4,4,4,2,2,2,0,2
3119,3,1,3,2,0,2,1,2,0,1,1,3,2,1,0,1,2,1,2,1,0,1,0,0,2,1,4,4,1,2,2,2,4,2,2,0,1,1,1,2,2,4,1,0,0,1,4,4,1,0,0,2,2,4,2,0,2,1,2,2,2
3120,4,3,3,2,0,2,1,1,0,1,0,1,1,1,3,0,1,0,2,4,4,2,2,1,1,0,0,4,1,4,0,1,4,1,1,1,0,2,2,0,2,1,0,2,2,2,0,2,2,2,1,0,2,2,0,2,1,1,0,2,2
3125,3,0,0,3,3,1,0,3,1,1,3,0,1,0,2,2,3,2,1,0,2,2,1,4,2,1,1,4,0,4,1,0,2,0,0,2,2,4,2,2,4,2,2,1,4,2,2,4,2,4,2,2,1,4,0,0,4,2,1,1,2
3130,4,3,0,1,3,3,3,2,1,0,1,1,3,2,1,3,1,3,2,4,2,0,4,4,0,4,2,0,1,4,0,4,1,1,1,0,1,0,2,4,1,4,1,1,4,2,2,4,4,2,4,1,4,0,1,1,1,0,4,2,2
3131,3,0,2,0,2,0,2,0,2,0,1,1,0,2,0,0,0,3,0,0,4,1,4,4,2,1,4,4,0,4,2,1,4,4,5,1,1,1,4,1,0,2,1,1,0,2,4,2,4,4,4,0,1,1,0,4,4,2,1,0,2
3132,4,4,0,1,1,3,1,3,0,0,3,1,0,0,1,0,2,3,4,1,0,0,4,4,0,4,2,1,4,4,2,0,0,4,5,5,2,4,1,1,1,4,2,4,1,4,0,4,4,0,0,4,1,0,1,4,4,1,4,1,2
3133,3,1,3,2,2,2,2,0,2,0,0,0,1,1,1,0,0,2,2,4,0,1,1,4,0,4,2,2,2,2,1,4,2,2,1,1,4,4,1,4,1,0,0,2,2,0,0,2,1,1,1,2,2,1,4,1,1,1,1,2,2
3134,0,0,0,0,2,2,0,0,0,3,0,3,1,1,3,1,0,2,0,4,2,0,0,0,4,1,4,2,2,0,0,0,2,0,0,2,1,4,4,4,1,4,2,0,2,0,0,0,1,4,2,1,4,4,0,2,4,2,4,4,2
3136,0,3,2,0,0,0,3,1,3,1,1,3,3,4,2,1,3,1,0,2,0,4,0,0,2,4,0,1,0,1,4,2,0,1,1,0,1,4,0,0,0,4,2,2,0,4,4,0,0,0,0,0,0,1,0,1,4,2,0,0,2
3135,1,0,3,0,1,3,3,2,3,2,1,3,0,4,1,1,1,1,4,2,1,1,1,4,4,1,4,0,0,0,4,1,4,1,0,5,4,2,4,2,4,0,4,4,4,4,0,0,0,4,4,0,0,2,0,2,0,0,4,0,2
3141,1,1,3,1,0,2,3,0,1,1,0,0,0,1,3,1,0,3,0,1,0,4,1,0,0,0,1,4,2,4,2,4,0,1,5,0,2,2,1,4,4,0,4,0,4,0,4,0,4,0,2,0,4,2,4,1,1,4,0,0,2
3142,1,1,3,2,1,1,2,0,1,0,0,2,0,1,1,0,0,1,2,4,1,0,0,2,0,1,1,2,1,1,4,2,2,2,2,2,0,0,2,2,4,1,2,2,1,2,1,2,1,0,1,2,1,1,2,2,1,2,0,1,2
3143,1,4,2,2,0,0,2,1,0,1,3,2,2,0,3,2,2,0,0,4,1,4,4,4,4,1,4,2,4,1,4,2,4,1,1,5,1,4,1,4,2,2,2,2,0,0,4,1,0,1,1,1,1,0,0,2,2,4,0,4,2
3144,4,3,3,3,3,1,3,2,0,0,0,2,0,2,2,2,0,3,4,0,2,1,1,1,2,4,4,2,4,1,4,4,0,1,0,5,0,2,4,1,4,2,0,1,4,4,4,2,1,0,1,1,4,2,1,4,1,4,2,4,2
3145,4,0,0,0,0,0,0,2,0,1,3,1,3,1,3,2,1,3,2,4,2,2,2,0,2,0,4,1,1,1,4,4,1,0,2,0,2,0,2,0,2,0,2,0,2,0,1,1,0,2,0,0,0,4,0,0,4,1,4,4,2
3158,0,4,1,0,0,3,0,0,2,1,3,1,1,4,0,2,3,1,1,0,2,0,1,2,1,1,0,4,2,2,2,4,1,0,5,5,4,1,0,1,0,2,0,2,2,0,2,2,0,1,0,0,2,2,1,4,0,1,4,0,2
3159,4,1,3,1,3,3,1,1,1,3,3,1,1,1,1,3,1,3,1,4,1,4,4,4,1,4,4,4,1,4,4,4,4,1,5,1,4,1,1,4,1,4,4,1,4,1,4,4,1,4,4,4,1,1,4,1,4,1,4,4,2
3166,3,0,2,1,3,1,1,1,0,2,0,2,1,0,2,1,0,0,2,0,2,2,2,1,1,0,2,1,4,2,0,0,2,1,0,1,1,4,2,2,0,2,0,0,2,1,0,2,2,0,2,2,1,0,1,0,2,1,4,2,2
