Sex,Length,Diameter,Height,Whole weight,Shucked weight,Viscera weight,Shell weight,target
2,100,84,42,2048,938,570,750,21
2,84,67,27,1070,462,257,454,21
0,103,88,42,2286,859,567,860,21
0,92,73,33,1257,627,324,481,21
0,79,62,35,908,288,217,435,21
0,92,73,33,1257,627,324,481,21
0,79,62,35,908,288,217,435,21
2,84,67,27,1070,462,257,454,21
0,103,88,42,2286,859,567,860,21
0,79,62,35,908,288,217,435,21
0,92,73,33,1257,627,324,481,21
0,103,88,42,2286,859,567,860,21
0,103,88,42,2286,859,567,860,21
0,92,73,33,1257,627,324,481,21
2,100,84,42,2048,938,570,750,21
0,79,62,35,908,288,217,435,21
0,92,73,33,1257,627,324,481,21
2,84,67,27,1070,462,257,454,21
2,106,91,42,2318,1329,647,877,21
0,92,73,33,1257,627,324,481,21
0,103,88,42,2286,859,567,860,21
0,103,88,42,2286,859,567,860,21
0,92,73,33,1257,627,324,481,21
2,106,91,42,2318,1329,647,877,21
0,92,73,33,1257,627,324,481,21
2,106,91,42,2318,1329,647,877,21
2,106,91,42,2318,1329,647,877,21
2,84,67,27,1070,462,257,454,21
0,79,62,35,908,288,217,435,21
0,103,88,42,2286,859,567,860,21
0,103,88,42,2286,859,567,860,21
2,106,91,42,2318,1329,647,877,21
0,103,88,42,2286,859,567,860,21
2,100,84,42,2048,938,570,750,21
2,106,91,42,2318,1329,647,877,21
0,103,88,42,2286,859,567,860,21
2,100,84,42,2048,938,570,750,21
2,84,67,27,1070,462,257,454,21
0,103,88,42,2286,859,567,860,21
2,100,84,42,2048,938,570,750,21
0,92,73,33,1257,627,324,481,21
0,79,62,35,908,288,217,435,21
0,92,73,33,1257,627,324,481,21
2,100,84,42,2048,938,570,750,21
2,106,91,42,2318,1329,647,877,21
2,106,91,42,2318,1329,647,877,21
0,103,88,42,2286,859,567,860,21
0,92,73,33,1257,627,324,481,21
2,106,91,42,2318,1329,647,877,21
2,106,91,42,2318,1329,647,877,21
0,92,73,33,1257,627,324,481,21
2,84,67,27,1070,462,257,454,21
2,106,91,42,2318,1329,647,877,21
0,79,62,35,908,288,217,435,21
2,100,84,42,2048,938,570,750,21
0,103,88,42,2286,859,567,860,21
2,106,91,42,2318,1329,647,877,21
0,79,62,35,908,288,217,435,21
0,79,62,35,908,288,217,435,21
2,106,91,42,2318,1329,647,877,21
2,84,67,27,1070,462,257,454,21
2,100,84,42,2048,938,570,750,21
0,103,88,42,2286,859,567,860,21
2,106,91,42,2318,1329,647,877,21
0,103,88,42,2286,859,567,860,21
0,92,73,33,1257,627,324,481,21
0,79,62,35,908,288,217,435,21
0,79,62,35,908,288,217,435,21
2,106,91,42,2318,1329,647,877,21
2,106,91,42,2318,1329,647,877,21
0,92,73,33,1257,627,324,481,21
2,84,67,27,1070,462,257,454,21
2,106,91,42,2318,1329,647,877,21
0,79,62,35,908,288,217,435,21
0,103,88,42,2286,859,567,860,21
2,100,84,42,2048,938,570,750,21
0,103,88,42,2286,859,567,860,21
2,84,67,27,1070,462,257,454,21
2,100,84,42,2048,938,570,750,21
0,103,88,42,2286,859,567,860,21
0,103,88,42,2286,859,567,860,21
0,92,73,33,1257,627,324,481,21
2,84,67,27,1070,462,257,454,21
0,79,62,35,908,288,217,435,21
0,92,73,33,1257,627,324,481,21
2,100,84,42,2048,938,570,750,21
0,79,62,35,908,288,217,435,21
0,92,73,33,1257,627,324,481,21
2,84,67,27,1070,462,257,454,21
2,106,91,42,2318,1329,647,877,21
2,106,91,42,2318,1329,647,877,21
2,100,84,42,2048,938,570,750,21
2,106,91,42,2318,1329,647,877,21
0,92,73,33,1257,627,324,481,21
2,100,84,42,2048,938,570,750,21
0,79,62,35,908,288,217,435,21
2,84,67,27,1070,462,257,454,21
2,100,84,42,2048,938,570,750,21
0,79,62,35,908,288,217,435,21
2,100,84,42,2048,938,570,750,21
0,103,88,42,2286,859,567,860,21
0,103,88,42,2286,859,567,860,21
2,100,84,42,2048,938,570,750,21
2,106,91,42,2318,1329,647,877,21
0,103,88,42,2286,859,567,860,21
2,84,67,27,1070,462,257,454,21
0,79,62,35,908,288,217,435,21
0,92,73,33,1257,627,324,481,21
0,103,88,42,2286,859,567,860,21
2,100,84,42,2048,938,570,750,21
2,106,91,42,2318,1329,647,877,21
0,92,73,33,1257,627,324,481,21
0,79,62,35,908,288,217,435,21
0,79,62,35,908,288,217,435,21
0,103,88,42,2286,859,567,860,21
0,79,62,35,908,288,217,435,21
0,79,62,35,908,288,217,435,21
2,106,91,42,2318,1329,647,877,21
2,106,91,42,2318,1329,647,877,21
2,106,91,42,2318,1329,647,877,21
2,100,84,42,2048,938,570,750,21
0,79,62,35,908,288,217,435,21
0,79,62,35,908,288,217,435,21
0,79,62,35,908,288,217,435,21
2,84,67,27,1070,462,257,454,21
2,106,91,42,2318,1329,647,877,21
0,92,73,33,1257,627,324,481,21
0,103,88,42,2286,859,567,860,21
0,92,73,33,1257,627,324,481,21
2,100,84,42,2048,938,570,750,21
2,100,84,42,2048,938,570,750,21
0,79,62,35,908,288,217,435,21
0,92,73,33,1257,627,324,481,21
0,79,62,35,908,288,217,435,21
2,84,67,27,1070,462,257,454,21
2,100,84,42,2048,938,570,750,21
2,100,84,42,2048,938,570,750,21
0,92,73,33,1257,627,324,481,21
2,100,84,42,2048,938,570,750,21
2,84,67,27,1070,462,257,454,21
2,84,67,27,1070,462,257,454,21
2,84,67,27,1070,462,257,454,21
0,103,88,42,2286,859,567,860,21
2,84,67,27,1070,462,257,454,21
2,84,67,27,1070,462,257,454,21
0,103,88,42,2286,859,567,860,21
0,79,62,35,908,288,217,435,21
2,106,91,42,2318,1329,647,877,21
2,100,84,42,2048,938,570,750,21
2,84,67,27,1070,462,257,454,21
2,100,84,42,2048,938,570,750,21
0,92,73,33,1257,627,324,481,21
2,100,84,42,2048,938,570,750,21
0,79,62,35,908,288,217,435,21
0,103,88,42,2286,859,567,860,21
2,78,63,31,1171,470,309,536,22
0,99,77,39,1797,720,536,750,22
2,78,63,31,1171,470,309,536,22
0,99,87,44,1740,714,536,695,22
2,78,63,31,1171,470,309,536,22
0,99,77,39,1797,720,536,750,22
0,99,77,39,1797,720,536,750,22
2,78,63,31,1171,470,309,536,22
0,85,66,26,1105,568,355,462,22
0,73,60,29,1122,449,277,427,22
0,132,109,38,2422,1457,877,891,22
0,65,59,32,1169,467,380,471,22
0,132,109,38,2422,1457,877,891,22
2,97,81,29,1623,804,402,642,22
2,97,81,29,1623,804,402,642,22
0,99,77,39,1797,720,536,750,22
2,97,81,29,1623,804,402,642,22
0,85,66,26,1105,568,355,462,22
0,73,60,29,1122,449,277,427,22
2,97,81,29,1623,804,402,642,22
0,99,87,44,1740,714,536,695,22
0,73,60,29,1122,449,277,427,22
0,85,66,26,1105,568,355,462,22
0,132,109,38,2422,1457,877,891,22
0,73,60,29,1122,449,277,427,22
0,73,60,29,1122,449,277,427,22
0,132,109,38,2422,1457,877,891,22
0,85,66,26,1105,568,355,462,22
2,97,81,29,1623,804,402,642,22
0,99,77,39,1797,720,536,750,22
0,132,109,38,2422,1457,877,891,22
0,132,109,38,2422,1457,877,891,22
0,132,109,38,2422,1457,877,891,22
0,132,109,38,2422,1457,877,891,22
2,97,81,29,1623,804,402,642,22
2,78,63,31,1171,470,309,536,22
2,78,63,31,1171,470,309,536,22
2,101,80,34,1888,821,585,778,22
0,132,109,38,2422,1457,877,891,22
0,132,109,38,2422,1457,877,891,22
0,73,60,29,1122,449,277,427,22
2,78,63,31,1171,470,309,536,22
2,97,81,29,1623,804,402,642,22
0,99,77,39,1797,720,536,750,22
2,101,80,34,1888,821,585,778,22
2,101,80,34,1888,821,585,778,22
2,97,81,29,1623,804,402,642,22
0,99,77,39,1797,720,536,750,22
0,73,60,29,1122,449,277,427,22
0,65,59,32,1169,467,380,471,22
2,78,63,31,1171,470,309,536,22
0,132,109,38,2422,1457,877,891,22
2,97,81,29,1623,804,402,642,22
2,78,63,31,1171,470,309,536,22
0,132,109,38,2422,1457,877,891,22
0,65,59,32,1169,467,380,471,22
0,65,59,32,1169,467,380,471,22
0,85,66,26,1105,568,355,462,22
0,65,59,32,1169,467,380,471,22
2,78,63,31,1171,470,309,536,22
0,99,87,44,1740,714,536,695,22
0,99,87,44,1740,714,536,695,22
0,132,109,38,2422,1457,877,891,22
0,132,109,38,2422,1457,877,891,22
0,85,66,26,1105,568,355,462,22
0,99,87,44,1740,714,536,695,22
0,132,109,38,2422,1457,877,891,22
0,65,59,32,1169,467,380,471,22
0,132,109,38,2422,1457,877,891,22
2,101,80,34,1888,821,585,778,22
0,85,66,26,1105,568,355,462,22
2,97,81,29,1623,804,402,642,22
0,99,77,39,1797,720,536,750,22
0,73,60,29,1122,449,277,427,22
0,99,77,39,1797,720,536,750,22
0,99,77,39,1797,720,536,750,22
2,97,81,29,1623,804,402,642,22
0,132,109,38,2422,1457,877,891,22
0,99,77,39,1797,720,536,750,22
2,101,80,34,1888,821,585,778,22
0,73,60,29,1122,449,277,427,22
0,99,77,39,1797,720,536,750,22
0,99,87,44,1740,714,536,695,22
2,97,81,29,1623,804,402,642,22
2,97,81,29,1623,804,402,642,22
2,97,81,29,1623,804,402,642,22
0,85,66,26,1105,568,355,462,22
0,85,66,26,1105,568,355,462,22
0,65,59,32,1169,467,380,471,22
2,78,63,31,1171,470,309,536,22
0,73,60,29,1122,449,277,427,22
0,132,109,38,2422,1457,877,891,22
0,99,77,39,1797,720,536,750,22
2,78,63,31,1171,470,309,536,22
0,132,109,38,2422,1457,877,891,22
2,78,63,31,1171,470,309,536,22
0,132,109,38,2422,1457,877,891,22
2,101,80,34,1888,821,585,778,22
0,85,66,26,1105,568,355,462,22
0,73,60,29,1122,449,277,427,22
0,99,87,44,1740,714,536,695,22
2,101,80,34,1888,821,585,778,22
0,85,66,26,1105,568,355,462,22
2,97,81,29,1623,804,402,642,22
0,85,66,26,1105,568,355,462,22
2,78,63,31,1171,470,309,536,22
0,65,59,32,1169,467,380,471,22
2,101,80,34,1888,821,585,778,22
2,97,81,29,1623,804,402,642,22
2,78,63,31,1171,470,309,536,22
0,73,60,29,1122,449,277,427,22
0,85,66,26,1105,568,355,462,22
2,97,81,29,1623,804,402,642,22
2,78,63,31,1171,470,309,536,22
0,65,59,32,1169,467,380,471,22
0,85,66,26,1105,568,355,462,22
0,73,60,29,1122,449,277,427,22
0,65,59,32,1169,467,380,471,22
0,132,109,38,2422,1457,877,891,22
2,78,63,31,1171,470,309,536,22
0,85,66,26,1105,568,355,462,22
0,85,66,26,1105,568,355,462,22
2,97,81,29,1623,804,402,642,22
0,73,60,29,1122,449,277,427,22
0,99,87,44,1740,714,536,695,22
0,132,109,38,2422,1457,877,891,22
0,65,59,32,1169,467,380,471,22
2,101,80,34,1888,821,585,778,22
2,101,80,34,1888,821,585,778,22
0,85,66,26,1105,568,355,462,22
2,97,81,29,1623,804,402,642,22
0,99,77,39,1797,720,536,750,22
0,85,66,26,1105,568,355,462,22
2,101,80,34,1888,821,585,778,22
2,101,80,34,1888,821,585,778,22
0,132,109,38,2422,1457,877,891,22
0,99,77,39,1797,720,536,750,22
0,85,66,26,1105,568,355,462,22
0,132,109,38,2422,1457,877,891,22
2,97,81,29,1623,804,402,642,22
0,132,109,38,2422,1457,877,891,22
0,85,66,26,1105,568,355,462,22
2,78,63,31,1171,470,309,536,22
0,99,87,44,1740,714,536,695,22
0,85,66,26,1105,568,355,462,22
0,73,60,29,1122,449,277,427,22
2,101,80,34,1888,821,585,778,22
0,99,77,39,1797,720,536,750,22
0,99,77,39,1797,720,536,750,22
0,99,87,44,1740,714,536,695,22
0,73,60,29,1122,449,277,427,22
2,101,80,34,1888,821,585,778,22
0,99,77,39,1797,720,536,750,22
0,73,60,29,1122,449,277,427,22
0,132,109,38,2422,1457,877,891,22
0,85,66,26,1105,568,355,462,22
0,85,66,26,1105,568,355,462,22
2,78,63,31,1171,470,309,536,22
2,101,80,34,1888,821,585,778,22
0,73,60,29,1122,449,277,427,22
0,65,59,32,1169,467,380,471,22
0,99,77,39,1797,720,536,750,22
2,97,81,29,1623,804,402,642,22
2,97,81,29,1623,804,402,642,22
0,85,66,26,1105,568,355,462,22
0,65,59,32,1169,467,380,471,22
2,97,81,29,1623,804,402,642,22
0,99,87,44,1740,714,536,695,22
0,99,87,44,1740,714,536,695,22
2,101,80,34,1888,821,585,778,22
0,65,59,32,1169,467,380,471,22
0,99,87,44,1740,714,536,695,22
0,99,87,44,1740,714,536,695,22
0,85,66,26,1105,568,355,462,22
2,97,81,29,1623,804,402,642,22
2,101,80,34,1888,821,585,778,22
0,73,60,29,1122,449,277,427,22
0,132,109,38,2422,1457,877,891,22
0,99,77,39,1797,720,536,750,22
0,99,77,39,1797,720,536,750,22
0,132,109,38,2422,1457,877,891,22
0,132,109,38,2422,1457,877,891,22
0,99,77,39,1797,720,536,750,22
0,99,77,39,1797,720,536,750,22
0,73,60,29,1122,449,277,427,22
0,65,59,32,1169,467,380,471,22
0,65,59,32,1169,467,380,471,22
0,73,60,29,1122,449,277,427,22
2,97,81,29,1623,804,402,642,22
0,132,109,38,2422,1457,877,891,22
2,78,63,31,1171,470,309,536,22
0,132,109,38,2422,1457,877,891,22
0,99,77,39,1797,720,536,750,22
0,132,109,38,2422,1457,877,891,22
0,99,77,39,1797,720,536,750,22
0,132,109,38,2422,1457,877,891,22
2,97,81,29,1623,804,402,642,22
2,78,63,31,1171,470,309,536,22
0,99,87,44,1740,714,536,695,22
0,73,60,29,1122,449,277,427,22
0,73,60,29,1122,449,277,427,22
2,78,63,31,1171,470,309,536,22
0,132,109,38,2422,1457,877,891,22
0,99,87,44,1740,714,536,695,22
0,65,59,32,1169,467,380,471,22
0,132,109,38,2422,1457,877,891,22
2,97,81,29,1623,804,402,642,22
0,99,77,39,1797,720,536,750,22
2,101,80,34,1888,821,585,778,22
0,132,109,38,2422,1457,877,891,22
2,101,80,34,1888,821,585,778,22
0,132,109,38,2422,1457,877,891,22
2,78,63,31,1171,470,309,536,22
2,101,80,34,1888,821,585,778,22
0,132,109,38,2422,1457,877,891,22
0,73,60,29,1122,449,277,427,22
2,101,80,34,1888,821,585,778,22
0,132,109,38,2422,1457,877,891,22
0,65,59,32,1169,467,380,471,22
0,99,77,39,1797,720,536,750,22
0,65,59,32,1169,467,380,471,22
0,99,87,44,1740,714,536,695,22
0,132,109,38,2422,1457,877,891,22
0,85,66,26,1105,568,355,462,22
2,97,81,29,1623,804,402,642,22
0,65,59,32,1169,467,380,471,22
2,101,80,34,1888,821,585,778,22
2,78,63,31,1171,470,309,536,22
2,97,81,29,1623,804,402,642,22
0,85,66,26,1105,568,355,462,22
0,132,109,38,2422,1457,877,891,22
2,78,63,31,1171,470,309,536,22
0,132,109,38,2422,1457,877,891,22
0,99,87,44,1740,714,536,695,22
0,85,66,26,1105,568,355,462,22
0,132,109,38,2422,1457,877,891,22
2,101,80,34,1888,821,585,778,22
0,99,87,44,1740,714,536,695,22
0,73,60,29,1122,449,277,427,22
0,85,66,26,1105,568,355,462,22
0,99,77,39,1797,720,536,750,22
2,78,63,31,1171,470,309,536,22
0,65,59,32,1169,467,380,471,22
0,132,109,38,2422,1457,877,891,22
2,78,63,31,1171,470,309,536,22
2,78,63,31,1171,470,309,536,22
0,99,77,39,1797,720,536,750,22
0,99,77,39,1797,720,536,750,22
0,99,87,44,1740,714,536,695,22
0,85,66,26,1105,568,355,462,22
2,101,80,34,1888,821,585,778,22
0,99,77,39,1797,720,536,750,22
0,99,77,39,1797,720,536,750,22
0,65,59,32,1169,467,380,471,22
0,73,60,29,1122,449,277,427,22
0,99,77,39,1797,720,536,750,22
0,73,60,29,1122,449,277,427,22
0,99,87,44,1740,714,536,695,22
2,101,80,34,1888,821,585,778,22
2,78,63,31,1171,470,309,536,22
0,99,77,39,1797,720,536,750,22
0,132,109,38,2422,1457,877,891,22
0,73,60,29,1122,449,277,427,22
0,65,59,32,1169,467,380,471,22
0,65,59,32,1169,467,380,471,22
0,99,77,39,1797,720,536,750,22
0,85,66,26,1105,568,355,462,22
2,78,63,31,1171,470,309,536,22
2,101,80,34,1888,821,585,778,22
0,132,109,38,2422,1457,877,891,22
0,85,66,26,1105,568,355,462,22
0,65,59,32,1169,467,380,471,22
0,73,60,29,1122,449,277,427,22
0,73,60,29,1122,449,277,427,22
0,85,66,26,1105,568,355,462,22
0,73,60,29,1122,449,277,427,22
0,65,59,32,1169,467,380,471,22
0,85,66,26,1105,568,355,462,22
0,65,59,32,1169,467,380,471,22
0,132,109,38,2422,1457,877,891,22
2,78,63,31,1171,470,309,536,22
0,132,109,38,2422,1457,877,891,22
0,132,109,38,2422,1457,877,891,22
0,73,60,29,1122,449,277,427,22
0,99,77,39,1797,720,536,750,22
2,97,81,29,1623,804,402,642,22
0,73,60,29,1122,449,277,427,22
0,99,77,39,1797,720,536,750,22
0,65,59,32,1169,467,380,471,22
2,97,81,29,1623,804,402,642,22
0,73,60,29,1122,449,277,427,22
2,97,81,29,1623,804,402,642,22
2,97,81,29,1623,804,402,642,22
0,99,87,44,1740,714,536,695,22
2,78,63,31,1171,470,309,536,22
0,99,87,44,1740,714,536,695,22
0,99,77,39,1797,720,536,750,22
2,101,80,34,1888,821,585,778,22
0,85,66,26,1105,568,355,462,22
2,101,80,34,1888,821,585,778,22
0,85,66,26,1105,568,355,462,22
0,99,77,39,1797,720,536,750,22
0,99,77,39,1797,720,536,750,22
0,65,59,32,1169,467,380,471,22
2,78,63,31,1171,470,309,536,22
2,97,81,29,1623,804,402,642,22
0,99,87,44,1740,714,536,695,22
0,99,87,44,1740,714,536,695,22
0,99,77,39,1797,720,536,750,22
0,99,87,44,1740,714,536,695,22
0,99,77,39,1797,720,536,750,22
2,97,81,29,1623,804,402,642,22
0,99,77,39,1797,720,536,750,22
0,65,59,32,1169,467,380,471,22
2,78,63,31,1171,470,309,536,22
0,132,109,38,2422,1457,877,891,22
0,73,60,29,1122,449,277,427,22
2,78,63,31,1171,470,309,536,22
2,78,63,31,1171,470,309,536,22
2,101,80,34,1888,821,585,778,22
0,85,66,26,1105,568,355,462,22
0,73,60,29,1122,449,277,427,22
2,97,81,29,1623,804,402,642,22
0,132,109,38,2422,1457,877,891,22
0,132,109,38,2422,1457,877,891,22
2,78,63,31,1171,470,309,536,22
0,65,59,32,1169,467,380,471,22
0,85,66,26,1105,568,355,462,22
0,99,77,39,1797,720,536,750,22
0,85,66,26,1105,568,355,462,22
2,101,80,34,1888,821,585,778,22
0,85,66,26,1105,568,355,462,22
2,78,63,31,1171,470,309,536,22
2,97,81,29,1623,804,402,642,22
2,78,63,31,1171,470,309,536,22
2,97,81,29,1623,804,402,642,22
0,99,87,44,1740,714,536,695,22
2,97,81,29,1623,804,402,642,22
0,85,66,26,1105,568,355,462,22
0,85,66,26,1105,568,355,462,22
0,85,66,26,1105,568,355,462,22
0,99,87,44,1740,714,536,695,22
0,99,77,39,1797,720,536,750,22
0,73,60,29,1122,449,277,427,22
0,85,66,26,1105,568,355,462,22
2,101,80,34,1888,821,585,778,22
0,132,109,38,2422,1457,877,891,22
0,132,109,38,2422,1457,877,891,22
0,73,60,29,1122,449,277,427,22
0,73,60,29,1122,449,277,427,22
0,99,77,39,1797,720,536,750,22
2,101,80,34,1888,821,585,778,22
2,78,63,31,1171,470,309,536,22
2,97,81,29,1623,804,402,642,22
2,97,81,29,1623,804,402,642,22
2,78,63,31,1171,470,309,536,22
0,132,109,38,2422,1457,877,891,22
2,78,63,31,1171,470,309,536,22
2,101,80,34,1888,821,585,778,22
0,85,66,26,1105,568,355,462,22
0,99,87,44,1740,714,536,695,22
0,85,66,26,1105,568,355,462,22
0,99,87,44,1740,714,536,695,22
2,97,81,29,1623,804,402,642,22
0,73,60,29,1122,449,277,427,22
0,85,66,26,1105,568,355,462,22
2,78,63,31,1171,470,309,536,22
2,101,80,34,1888,821,585,778,22
2,101,80,34,1888,821,585,778,22
0,132,109,38,2422,1457,877,891,22
2,101,80,34,1888,821,585,778,22
2,101,80,34,1888,821,585,778,22
0,73,60,29,1122,449,277,427,22
2,78,63,31,1171,470,309,536,22
2,97,81,29,1623,804,402,642,22
2,101,80,34,1888,821,585,778,22
2,97,81,29,1623,804,402,642,22
0,73,60,29,1122,449,277,427,22
2,101,80,34,1888,821,585,778,22
0,132,109,38,2422,1457,877,891,22
0,85,66,26,1105,568,355,462,22
0,65,59,32,1169,467,380,471,22
0,99,77,39,1797,720,536,750,22
2,101,80,34,1888,821,585,778,22
2,97,81,29,1623,804,402,642,22
0,99,77,39,1797,720,536,750,22
0,99,87,44,1740,714,536,695,22
2,101,80,34,1888,821,585,778,22
0,65,59,32,1169,467,380,471,22
0,73,60,29,1122,449,277,427,22
0,132,109,38,2422,1457,877,891,22
0,65,59,32,1169,467,380,471,22
2,97,81,29,1623,804,402,642,22
0,73,60,29,1122,449,277,427,22
0,85,66,26,1105,568,355,462,22
0,73,60,29,1122,449,277,427,22
2,101,80,34,1888,821,585,778,22
0,99,77,39,1797,720,536,750,22
0,99,77,39,1797,720,536,750,22
2,97,81,29,1623,804,402,642,22
0,73,60,29,1122,449,277,427,22
0,65,59,32,1169,467,380,471,22
2,97,81,29,1623,804,402,642,22
0,132,109,38,2422,1457,877,891,22
2,97,81,29,1623,804,402,642,22
2,97,81,29,1623,804,402,642,22
0,85,66,26,1105,568,355,462,22
2,101,80,34,1888,821,585,778,22
0,85,66,26,1105,568,355,462,22
0,99,77,39,1797,720,536,750,22
0,99,77,39,1797,720,536,750,22
0,99,87,44,1740,714,536,695,22
0,99,87,44,1740,714,536,695,22
0,65,59,32,1169,467,380,471,22
0,99,77,39,1797,720,536,750,22
0,85,66,26,1105,568,355,462,22
0,132,109,38,2422,1457,877,891,22
0,99,87,44,1740,714,536,695,22
0,73,60,29,1122,449,277,427,22
0,99,87,44,1740,714,536,695,22
0,99,77,39,1797,720,536,750,22
2,97,81,29,1623,804,402,642,22
2,101,80,34,1888,821,585,778,22
0,99,77,39,1797,720,536,750,22
2,97,81,29,1623,804,402,642,22
0,132,109,38,2422,1457,877,891,22
0,132,109,38,2422,1457,877,891,22
0,73,60,29,1122,449,277,427,22
2,78,63,31,1171,470,309,536,22
0,85,66,26,1105,568,355,462,22
2,101,80,34,1888,821,585,778,22
0,99,77,39,1797,720,536,750,22
0,99,77,39,1797,720,536,750,22
2,78,63,31,1171,470,309,536,22
0,73,60,29,1122,449,277,427,22
0,65,59,32,1169,467,380,471,22
0,99,87,44,1740,714,536,695,22
0,73,60,29,1122,449,277,427,22
2,97,81,29,1623,804,402,642,22
0,73,60,29,1122,449,277,427,22
2,78,63,31,1171,470,309,536,22
2,78,63,31,1171,470,309,536,22
0,85,66,26,1105,568,355,462,22
2,101,80,34,1888,821,585,778,22
0,132,109,38,2422,1457,877,891,22
2,78,63,31,1171,470,309,536,22
0,85,66,26,1105,568,355,462,22
0,99,87,44,1740,714,536,695,22
0,132,109,38,2422,1457,877,891,22
0,65,59,32,1169,467,380,471,22
0,99,77,39,1797,720,536,750,22
0,99,87,44,1740,714,536,695,22
0,65,59,32,1169,467,380,471,22
0,132,109,38,2422,1457,877,891,22
0,99,87,44,1740,714,536,695,22
0,85,66,26,1105,568,355,462,22
0,65,59,32,1169,467,380,471,22
0,99,77,39,1797,720,536,750,22
0,85,66,26,1105,568,355,462,22
2,97,81,29,1623,804,402,642,22
0,99,77,39,1797,720,536,750,22
2,101,80,34,1888,821,585,778,22
0,73,60,29,1122,449,277,427,22
2,101,80,34,1888,821,585,778,22
2,78,63,31,1171,470,309,536,22
2,97,81,29,1623,804,402,642,22
2,97,81,29,1623,804,402,642,22
0,73,60,29,1122,449,277,427,22
0,65,59,32,1169,467,380,471,22
0,73,60,29,1122,449,277,427,22
2,78,63,31,1171,470,309,536,22
2,101,80,34,1888,821,585,778,22
2,97,81,29,1623,804,402,642,22
2,101,80,34,1888,821,585,778,22
0,99,77,39,1797,720,536,750,22
0,99,87,44,1740,714,536,695,22
2,78,63,31,1171,470,309,536,22
0,99,87,44,1740,714,536,695,22
2,78,63,31,1171,470,309,536,22
0,132,109,38,2422,1457,877,891,22
0,99,77,39,1797,720,536,750,22
0,65,59,32,1169,467,380,471,22
2,78,63,31,1171,470,309,536,22
0,99,87,44,1740,714,536,695,22
2,78,63,31,1171,470,309,536,22
0,65,59,32,1169,467,380,471,22
2,78,63,31,1171,470,309,536,22
0,85,66,26,1105,568,355,462,22
2,78,63,31,1171,470,309,536,22
0,132,109,38,2422,1457,877,891,22
0,132,109,38,2422,1457,877,891,22
2,97,81,29,1623,804,402,642,22
0,132,109,38,2422,1457,877,891,22
2,78,63,31,1171,470,309,536,22
2,78,63,31,1171,470,309,536,22
0,85,66,26,1105,568,355,462,22
0,132,109,38,2422,1457,877,891,22
2,101,80,34,1888,821,585,778,22
2,78,63,31,1171,470,309,536,22
0,99,77,39,1797,720,536,750,22
0,99,77,39,1797,720,536,750,22
0,99,87,44,1740,714,536,695,22
0,85,66,26,1105,568,355,462,22
0,65,59,32,1169,467,380,471,22
2,101,80,34,1888,821,585,778,22
2,78,63,31,1171,470,309,536,22
0,73,60,29,1122,449,277,427,22
0,73,60,29,1122,449,277,427,22
0,65,59,32,1169,467,380,471,22
2,97,81,29,1623,804,402,642,22
0,73,60,29,1122,449,277,427,22
0,65,59,32,1169,467,380,471,22
0,73,60,29,1122,449,277,427,22
0,85,66,26,1105,568,355,462,22
0,99,87,44,1740,714,536,695,22
2,97,81,29,1623,804,402,642,22
0,85,66,26,1105,568,355,462,22
0,65,59,32,1169,467,380,471,22
2,101,80,34,1888,821,585,778,22
0,132,109,38,2422,1457,877,891,22
2,101,80,34,1888,821,585,778,22
0,99,77,39,1797,720,536,750,22
0,132,109,38,2422,1457,877,891,22
0,65,59,32,1169,467,380,471,22
0,99,77,39,1797,720,536,750,22
0,73,60,29,1122,449,277,427,22
0,73,60,29,1122,449,277,427,22
0,132,109,38,2422,1457,877,891,22
2,78,63,31,1171,470,309,536,22
2,101,80,34,1888,821,585,778,22
0,99,77,39,1797,720,536,750,22
2,101,80,34,1888,821,585,778,22
0,132,109,38,2422,1457,877,891,22
0,85,66,26,1105,568,355,462,22
0,73,60,29,1122,449,277,427,22
0,99,77,39,1797,720,536,750,22
0,99,77,39,1797,720,536,750,22
0,65,59,32,1169,467,380,471,22
0,99,77,39,1797,720,536,750,22
