Area,Perimeter,MajorAxisLength,MinorAxisLength,AspectRation,Eccentricity,ConvexArea,EquivDiameter,Extent,Solidity,roundness,Compactness,ShapeFactor1,ShapeFactor2,ShapeFactor3,ShapeFactor4,target
7097,8866,9747,3016,13112,13112,7203,7097,5618,1592,467,424,10603,1499,424,2460,4
9513,10720,11827,10039,11879,11879,9542,9513,10169,6931,3112,1671,3588,1658,1671,1295,4
8437,9993,11932,4584,13472,13472,8468,8437,663,7594,649,67,8995,370,67,3515,4
7569,8683,9570,4600,12410,12410,7621,7569,3704,5980,2709,1192,8871,2454,1192,8111,4
6749,8435,9167,2987,12744,12744,6762,6749,97,9142,1234,825,10562,2344,825,4354,4
8437,9993,11932,4584,13472,13472,8468,8437,663,7594,649,67,8995,370,67,3515,4
3003,4914,6726,1111,11750,11750,3121,3003,5426,2321,3276,1804,12506,4918,1804,1753,4
8373,9885,11134,5922,12898,12898,8434,8373,142,2206,705,623,7802,982,623,1724,4
6626,8038,8649,3843,11964,11964,6682,6626,11090,4177,3079,1630,9638,3671,1630,7467,4
3954,4885,5787,3840,7479,7479,3999,3954,1698,8266,7628,5942,9773,7192,5942,2505,4
8219,9699,11355,4468,13351,13351,8245,8219,61,11160,760,214,9026,587,214,6587,4
7283,8699,10012,3090,13202,13202,7293,7283,3827,10451,1452,330,10483,1255,330,3440,4
4652,6236,7596,2428,11618,11618,4706,4652,6078,6024,4132,1971,11125,4659,1971,4525,4
8039,8993,9674,6883,11920,11920,8100,8039,1120,5058,3203,1649,6716,2949,1649,3929,4
7649,8966,9625,4861,12363,12363,7694,7649,444,6211,1471,1230,8625,2438,1230,7076,4
7352,9182,10191,3040,13309,13309,7404,7352,46,4796,290,246,10515,1047,246,4204,4
6595,7880,8375,4812,11380,11380,6642,6595,6696,5365,3825,2222,8757,4278,2222,4165,4
7484,9112,10351,3089,13339,13339,7545,7484,597,3611,539,225,10383,950,225,9646,4
7817,9093,10365,4304,12970,12970,7866,7817,12354,5345,1664,598,9225,1324,598,4900,4
6352,8226,9104,2244,13049,13049,6397,6352,8946,6414,1228,529,11256,2105,529,7233,4
4450,6665,8387,891,13114,13114,4472,4450,1591,9149,2094,432,12659,2798,432,3297,4
8406,9575,9567,9120,11160,11160,8452,8406,715,5016,2150,2412,4496,3656,2412,2352,4
8610,9869,10683,8721,11956,11956,8735,8610,766,360,1843,1488,5321,2109,1488,188,4
7570,9113,10523,3219,13366,13366,7620,7570,710,6085,704,182,10344,818,182,3728,4
4683,6774,7788,2158,11841,11841,4757,4683,252,4391,2389,1730,11422,4338,1730,2827,4
8652,10044,11751,6247,13150,13150,8677,8652,11591,8537,1341,404,7310,606,404,3917,4
8773,10282,11096,8614,12151,12151,8881,8773,4735,774,886,1355,5175,1687,1355,920,4
7176,8773,10046,2905,13292,13292,7234,7176,3394,4103,827,220,10776,1091,220,1094,4
6484,8192,8844,3167,12396,12396,6574,6484,12631,2083,1765,1118,10519,2987,1118,1326,4
8660,10528,12023,5698,13383,13383,8697,8660,14,4725,277,149,7996,413,149,1917,4
7834,9154,9606,6043,12070,12070,7934,7834,381,1576,1461,1478,7693,2750,1478,1673,4
6530,7558,8137,5541,10600,10600,6618,6530,5625,2203,5454,2941,8140,4757,2941,1912,4
10002,12561,12907,9219,13420,13420,10151,10002,18,304,52,87,4639,170,87,346,4
5407,7228,8056,2886,11764,11764,5463,5407,2085,3451,2851,1823,10670,4253,1823,4082,4
7105,8499,8452,7560,10241,10241,7325,7105,907,182,2024,2745,7214,4449,2745,32,4
8486,9678,10444,8469,11924,11924,8536,8486,412,2875,2104,1537,5582,2321,1537,270,4
7722,8743,9263,6910,11715,11715,7850,7722,1056,629,3089,1726,7405,3318,1726,130,4
4643,6325,7541,2435,11588,11588,4712,4643,12709,4775,3791,2041,11076,4702,2041,6481,4
5210,6219,6511,5489,7186,7186,5259,5210,3263,6642,6600,6331,8034,6805,6331,5005,4
5183,6440,7500,3621,10753,10753,5247,5183,12743,5030,5349,2763,10059,5066,2763,1532,4
7433,8835,9109,5244,11953,11953,7527,7433,425,1710,1296,1612,8367,3299,1612,3284,4
7685,9071,10059,4291,12797,12797,7711,7685,13374,8757,1168,767,9261,1685,767,4323,4
6308,8233,9177,2161,13122,13122,6379,6308,6741,3485,1073,399,11454,1856,399,1780,4
8096,9158,10267,5733,12482,12482,8127,8096,991,9326,2663,1111,7747,1915,1111,7115,4
8930,10457,11729,8076,12673,12673,8964,8930,430,7131,960,889,5506,916,889,4233,4
7305,8566,9610,3757,12734,12734,7353,7305,12247,5176,2322,813,9858,1991,813,2733,4
7442,8886,10173,3282,13205,13205,7502,7442,222,4373,1095,341,10263,1166,341,4796,4
7934,9117,9360,6966,11759,11759,8002,7934,3428,3695,2084,1854,6507,3400,1854,7159,4
7293,8490,9000,4982,11944,11944,7324,7293,5833,8074,2839,1627,8598,3398,1627,3559,4
5914,8096,9227,1879,13293,13293,6340,5914,11802,33,787,110,12114,1363,110,46,4
7889,9168,10329,5245,12636,12636,8004,7889,9494,1158,1644,744,8847,1510,744,204,4
6845,8763,10411,1704,13528,13528,6930,6845,11787,2550,373,14,11846,508,14,4427,4
6812,8407,9024,3496,12413,12413,6881,6812,1146,2981,1623,1135,10127,2812,1135,2462,4
7546,8938,10298,3343,13252,13252,7584,7546,205,7504,1208,331,10115,1098,331,11745,4
7710,9052,10799,3326,13423,13423,7743,7710,2544,9934,1370,120,10238,661,120,4118,4
6574,8419,8546,5448,11437,11437,7127,6574,2434,2,861,1754,9499,3868,1754,6,4
8632,10118,12036,5335,13436,13436,8666,8632,257,4809,906,116,8173,394,116,4999,4
6901,8544,9248,3189,12713,12713,6969,6901,2662,3786,1123,869,10327,2326,869,6125,4
8159,9425,10350,5999,12458,12458,8200,8159,608,8815,1636,1122,7503,1863,1122,5749,4
5335,7811,8782,1261,13296,13296,5436,5335,573,1784,656,255,12309,2057,255,3507,4
8033,8932,9308,8113,11447,11447,8106,8033,12703,3673,3510,2066,5798,3601,2066,621,4
8326,9467,11091,5559,12978,12978,8341,8326,957,11202,2329,592,7990,970,592,4684,4
5569,6956,7706,4171,10665,10665,5726,5569,2453,734,4437,2822,9589,4978,2822,1004,4
7457,8768,10124,3361,13172,13172,7502,7457,5164,5941,1745,403,10166,1271,403,5635,4
5751,8014,8957,1539,13282,13282,5825,5751,449,3758,771,287,11986,1918,287,6623,4
7160,8522,9262,4096,12375,12375,7251,7160,8772,1993,2116,1124,9655,2608,1124,1071,4
8314,9357,10435,6918,12261,12261,8338,8314,12813,9256,2928,1310,6658,2014,1310,4365,4
7804,9500,11190,3144,13491,13491,7839,7804,5,8398,353,48,10441,456,48,3174,4
6613,8241,8896,3131,12459,12459,6641,6613,9299,8573,1935,1154,10336,2953,1154,10022,4
7358,8611,9089,5007,11999,11999,7406,7358,488,5220,2249,1565,8594,3268,1565,3085,4
8679,10068,11663,6648,13014,13014,8714,8679,76,5842,1313,538,6932,717,538,3953,4
7567,8780,10066,3765,12998,12998,7607,7567,6967,7794,2191,605,9700,1513,605,10391,4
5914,8096,9227,1879,13293,13293,6340,5914,11802,33,787,110,12114,1363,110,46,4
8608,10127,11782,5836,13247,13247,8641,8608,2922,6485,812,305,7691,551,305,5154,4
7409,9093,10236,3119,13301,13301,7485,7409,3880,2527,469,251,10436,1030,251,4054,4
7982,9333,10676,4719,13008,13008,8037,7982,1908,5729,1294,489,9042,1074,489,1156,4
8364,9557,10858,6289,12639,12639,8408,8364,10736,4075,1997,915,7277,1349,915,3662,4
6970,8721,9929,2431,13394,13394,7041,6970,5634,3270,597,170,11088,1063,170,6306,4
5649,7641,8456,2466,12273,12273,5729,5649,709,3257,1877,1281,11136,3528,1281,2752,4
7751,9060,10381,4099,13056,13056,7786,7751,56,7309,1503,483,9521,1230,483,2920,4
8564,10389,11414,7624,12609,12609,8823,8564,8961,17,280,636,7149,873,636,35,4
8779,10399,12422,5159,13505,13505,8853,8779,2918,1948,619,39,8404,247,39,4086,4
3397,5155,6940,1401,11706,11706,3530,3397,1076,1541,3811,1877,12170,4878,1877,3015,4
7299,8603,9688,3557,12860,12860,7321,7299,11984,9703,2073,697,10003,1828,697,4074,4
8691,10109,11658,6762,12985,12985,8737,8691,13213,4438,1213,563,6864,733,563,3313,4
8706,9759,11359,7345,12660,12660,8717,8706,11029,11290,2970,946,6101,1126,946,9123,4
8421,9722,11197,5925,12935,12935,8432,8421,93,11973,1554,622,7634,942,622,4206,4
7518,8947,9537,4570,12389,12389,7591,7518,1194,2790,1025,1179,9001,2459,1179,3753,4
9453,11505,12729,8061,13426,13426,9502,9453,1985,4241,382,122,5502,250,122,4688,4
7420,8800,10010,3385,13105,13105,7462,7420,3567,6384,1444,474,10104,1408,474,7163,4
8108,9130,9717,6987,11909,11909,8129,8108,7996,10542,2865,1686,6480,2965,1686,7468,4
7077,8470,9595,3043,13028,13028,7108,7077,10493,8936,2113,568,10444,1760,568,8495,4
8668,9873,11014,8293,12218,12218,8712,8668,6864,3979,2165,1265,5614,1633,1265,598,4
8510,9644,11267,6436,12847,12847,8528,8510,213,10577,2464,696,7180,978,696,3321,4
8143,9262,10067,6472,12172,12172,8186,8143,11788,6848,2392,1413,7026,2381,1413,7087,4
7056,8334,8306,7697,9739,9739,7253,7056,528,209,2904,3330,6771,4768,3330,81,4
8630,10429,12137,5028,13477,13477,8663,8630,19,4806,322,76,8443,337,76,8047,4
7872,9201,10739,3939,13261,13261,7917,7872,11938,5437,1364,298,9597,864,298,5265,4
8763,10064,11725,6999,12963,12963,8785,8763,1025,9433,1766,606,6535,731,606,4788,4
6646,8357,9078,2942,12683,12683,6695,6646,153,5837,1371,876,10611,2493,876,4374,4
7621,8883,10271,3639,13141,13141,7670,7621,12807,5902,1785,436,9838,1229,436,7929,4
7927,9258,9224,7561,11550,11550,8005,7927,263,3173,1390,2008,6174,3604,2008,1720,4
7204,8405,9482,3606,12690,12690,7218,7204,13041,11514,3064,884,9902,2179,884,5908,4
6642,8037,8665,4074,11915,11915,6684,6642,9363,6284,3176,1608,9661,3627,1608,1178,4
7409,9093,10236,3119,13301,13301,7485,7409,3880,2527,469,251,10436,1030,251,4054,4
8735,10452,11781,6831,13042,13042,8780,8735,74,4484,451,479,6876,646,479,2101,4
9103,11826,10721,9892,11442,11442,9191,9103,13023,1134,73,2205,3647,2955,2205,6108,4
6776,8259,9127,3130,12640,12640,6836,6776,10608,3981,2430,928,10418,2491,928,4569,4
9341,11185,12548,8317,13220,13220,9366,9341,12883,8345,700,334,5225,368,334,5350,4
8728,10166,10714,8747,11963,11963,8791,8728,671,2350,1113,1614,4816,2263,1614,4573,4
8569,10929,12359,4272,13530,13530,8607,8569,27,5418,99,10,9286,226,10,4210,4
7747,8634,8728,8441,10406,10406,7835,7747,12595,1779,3850,2999,5464,4316,2999,580,4
6398,8286,8822,2832,12521,12521,6461,6398,2051,3483,1013,1080,10645,2966,1080,9706,4
7096,8635,9827,2785,13234,13234,7128,7096,411,9734,1155,338,10705,1336,338,7883,4
8166,9725,11582,4045,13466,13466,8219,8166,13516,5477,562,66,9643,427,66,1608,4
7970,9226,10579,4597,12994,12994,8007,7970,13087,9202,1668,561,8973,1185,561,3883,4
7142,9868,9680,3300,12964,12964,7330,7142,323,332,38,533,10386,1676,533,1323,4
7750,8706,8754,8708,10257,10257,7894,7750,6986,320,3396,2879,5576,4247,2879,80,4
5900,8269,8834,2126,12872,12872,6020,5900,833,1552,388,612,11576,2441,612,764,4
8255,9377,10521,6625,12394,12394,8299,8255,216,5048,2531,1097,7242,1752,1097,877,4
7840,9021,9277,7198,11666,11666,7939,7840,2534,1829,2130,1852,6767,3439,1852,584,4
8728,10166,10714,8747,11963,11963,8791,8728,671,2350,1113,1614,4816,2263,1614,4573,4
10384,11893,12860,10151,12775,12775,10426,10384,9790,4094,1890,678,3523,333,678,568,4
9908,12010,12631,10020,12483,12483,10104,9908,1427,137,309,879,3811,506,879,94,4
8090,9366,10788,4801,13046,13046,8144,8090,4570,5078,1601,511,8763,1039,511,4287,4
8127,9250,10224,6025,12372,12372,8171,8127,439,5582,2279,1197,7527,2033,1197,4386,4
3995,4028,4138,6707,2237,2237,4002,3995,5453,12706,12438,11319,6676,10416,11319,12176,5
1754,1525,717,4805,911,911,1766,1754,7309,11417,12610,12646,8588,13100,12646,13243,5
3740,3531,2637,8393,984,984,3752,3740,7409,12296,13157,12572,5032,12355,12572,12802,5
6269,6197,5306,10056,1438,1438,6260,6269,8545,13032,12827,12093,3450,10532,12093,8529,5
2373,2158,1175,6271,767,767,2381,2373,8891,11535,12858,12792,7081,12996,12792,13453,5
6277,6418,6123,9428,2526,2526,6270,6277,4398,12974,12061,11018,4097,8779,11018,7790,5
3369,3329,1730,8644,379,379,3406,3369,8395,9815,12571,13170,4775,13028,13170,13473,5
3137,3155,2922,5897,1868,1868,3155,3137,5542,11849,12327,11689,7449,11426,11689,13159,5
6211,6217,4101,10722,181,181,6248,6211,8765,7460,12541,13363,2724,12497,13363,12830,5
4640,4569,2931,9698,422,422,4655,4640,8625,10331,12806,13128,3786,12645,13128,13148,5
3929,4012,3512,7576,1691,1691,3954,3929,9666,10672,12287,11864,5804,11328,11864,13069,5
2212,2104,1265,5441,1145,1145,2231,2212,5305,11728,12351,12402,7967,12792,12402,12046,5
4115,3978,2550,9273,522,522,4115,4115,9197,11630,12950,13007,4214,12690,13007,9709,5
4767,4456,3701,9357,1094,1094,4734,4767,12307,13466,13419,12451,4128,11827,12451,11164,5
5027,5443,2527,10291,69,69,5101,5027,8437,3823,10629,13472,3193,13124,13472,12587,5
1414,1241,275,4795,383,383,1423,1414,11646,8934,12314,13140,8640,13382,13140,10107,5
2195,1835,581,7230,171,171,2207,2195,7275,12381,13310,13366,6187,13376,13366,10805,5
4974,5164,4291,9088,1563,1563,4966,4974,8346,12537,11906,11990,4378,11052,11990,12914,5
3499,3615,1199,9559,53,53,3542,3499,12664,9089,12086,13490,3947,13361,13490,10510,5
6453,6747,4415,10779,257,257,6460,6453,11231,9642,11225,13286,2662,12254,13286,12728,5
5239,4895,3987,9743,900,900,5213,5239,11114,13487,13472,12647,3759,11847,12647,12714,5
5709,5942,4069,10259,461,461,5730,5709,10118,10776,11699,13063,3258,12149,13063,7578,5
5347,5336,4746,9289,1710,1710,5346,5347,8589,11740,12572,11840,4176,10610,11840,12397,5
5386,5827,5702,7906,3100,3100,5394,5386,3594,10028,10623,10488,5500,8743,10488,11953,5
5486,5439,3463,10294,226,226,5496,5486,8013,10311,12648,13321,3180,12667,13321,13327,5
4024,3861,3127,8483,1204,1204,4026,4024,5310,12600,13066,12330,4986,11960,12330,9702,5
5842,5741,4958,9815,1430,1430,5843,5842,11147,12712,12960,12122,3683,10785,12122,12168,5
2856,4862,1864,6767,1101,1101,3002,2856,8120,1279,2878,12441,6638,12569,12441,11106,5
4458,4943,2109,9979,81,81,4503,4458,6670,6144,10602,13458,3518,13169,13458,9850,5
5104,5423,4677,8854,1860,1860,5103,5104,6548,12558,11237,11692,4576,10488,11692,13019,5
3407,3034,1875,8543,484,484,3426,3407,9095,12129,13492,13068,4880,12924,13068,13045,5
3886,3754,2434,8990,599,599,3894,3886,8697,12830,12957,12937,4483,12668,12937,11145,5
3609,3451,3204,7118,1671,1671,3597,3609,12988,13073,12975,11866,6312,11487,11866,9879,5
1952,1873,1254,4469,1472,1472,1959,1952,8352,10598,12132,12085,8924,12573,12085,13118,5
3459,3704,2103,8426,652,652,3518,3459,11521,7018,11629,12891,5023,12743,12891,10925,5
2815,2640,1669,6960,903,903,2840,2815,7380,11793,12812,12641,6424,12758,12641,12085,5
4207,4459,3013,8972,920,920,4229,4207,11052,8039,11619,12631,4480,12257,12631,12349,5
5326,5370,4190,9718,1079,1079,5329,5326,9468,12050,12386,12474,3775,11595,12474,13051,5
3254,3214,2340,7358,1181,1181,3266,3254,9864,11452,12554,12361,6054,12335,12361,11245,5
3662,3421,2199,8707,588,588,3653,3662,8051,13164,13227,12961,4694,12779,12961,13519,5
5245,5210,3391,10061,337,337,5250,5245,10939,12347,12708,13211,3406,12554,13211,13375,5
4222,4101,2746,9280,602,602,4224,4222,6532,11419,12980,12933,4193,12551,12933,10782,5
5730,5949,4995,9690,1583,1583,5744,5730,8536,11378,11744,11950,3845,10594,11950,7229,5
7717,8030,7896,9891,4942,4942,7724,7717,11677,13136,10652,8714,3600,6466,8714,12941,5
3520,3333,2669,7707,1240,1240,3510,3520,5848,13355,13089,12298,5712,12135,12298,10845,5
6225,6290,5821,9607,2131,2131,6206,6225,11209,13148,12329,11423,3898,9406,11423,11290,5
2501,2457,1746,5689,1355,1355,2535,2501,12174,8490,12220,12175,7775,12427,12175,7853,5
4127,3805,2592,9201,576,576,4096,4127,9742,13364,13395,12973,4230,12646,12973,13116,5
6128,6204,5167,9983,1397,1397,6132,6128,10399,11832,12302,12136,3509,10673,12136,9734,5
3758,3819,3548,7032,1839,1839,3754,3758,8310,12973,12313,11705,6367,11126,11705,10403,5
2264,2001,628,7362,182,182,2279,2264,8563,11324,13014,13361,6018,13367,13361,12824,5
4713,4746,4340,8476,1821,1821,4692,4713,5203,13290,12458,11730,4961,10722,11730,12281,5
6962,7043,6316,10130,2028,2028,6991,6962,6088,9195,12322,11540,3355,9158,11540,12888,5
4286,4255,3234,8953,1062,1062,4275,4286,9680,13104,12702,12485,4498,12068,12485,12057,5
4751,4713,4713,7960,2201,2201,4715,4751,6215,13512,12668,11352,5472,10108,11352,9896,5
1969,1743,146,8565,5,5,1991,1969,7687,7804,12724,13537,4873,13502,13537,12488,5
3051,2723,1599,7948,553,553,3064,3051,10394,13132,13357,12987,5460,12968,12987,11538,5
2717,2910,1307,7436,536,536,2756,2717,5249,8506,11506,12980,6044,13046,12980,7774,5
1993,1998,704,5900,507,507,2026,1993,11320,5860,11692,13029,7481,13218,13029,11440,5
7208,7548,6609,10252,2118,2118,7226,7208,9894,10369,10750,11430,3249,8797,11430,9901,5
3050,3097,1313,8485,268,268,3092,3050,6462,9592,12183,13269,4966,13164,13269,11429,5
2658,2303,1432,6799,791,791,2668,2658,7590,12790,13328,12766,6545,12904,12766,13293,5
3462,3190,1512,9154,175,175,3474,3462,10020,12737,13331,13370,4290,13190,13370,13222,5
2590,2532,2003,5476,1565,1565,2619,2590,9392,10252,12344,11997,7883,12197,11997,13522,5
4588,4499,3885,8881,1418,1418,4575,4588,12029,13224,12855,12111,4608,11395,12111,7847,5
5782,5938,4031,10321,380,380,5795,5782,10160,11608,12023,13156,3161,12281,13156,11522,5
6495,8064,5381,10256,1313,1313,6560,6495,10712,3285,2493,12222,3251,10612,12222,8515,5
4127,3805,2592,9201,576,576,4096,4127,9742,13364,13395,12973,4230,12646,12973,13116,5
2623,2507,1448,6658,852,852,2635,2623,5564,11562,12536,12696,6747,12852,12696,11520,5
5216,5013,4047,9672,1010,1010,5199,5216,10104,13361,13185,12530,3828,11726,12530,11815,5
4272,4067,2152,9764,150,150,4283,4272,11136,10913,13210,13396,3738,13102,13396,13186,5
3156,3231,1678,8185,514,514,3208,3156,8116,6846,12140,13020,5259,12955,13020,10593,5
3548,3638,3137,7094,1650,1650,3561,3548,7784,12017,12213,11880,6368,11535,11880,7742,5
6018,5889,4248,10413,408,408,6021,6018,7065,11941,13006,13130,3076,12146,13130,11966,5
3043,2870,2234,6806,1289,1289,3085,3043,8488,9940,12937,12264,6582,12310,12264,11272,5
3443,3399,1709,8908,304,304,3474,3443,9730,10848,12650,13241,4545,13077,13241,11970,5
5304,5012,3211,10255,185,185,5301,5304,8031,12816,13426,13356,3235,12798,13356,11770,5
5184,5472,5070,8495,2233,2233,5197,5184,4723,11769,11356,11327,4937,9860,11327,12536,5
3212,3166,1349,8802,211,211,3235,3212,10865,10493,12553,13335,4612,13199,13335,13215,5
3209,3356,2547,6778,1459,1459,3241,3209,12672,9618,11882,12096,6571,12017,12096,13029,5
5693,5709,5334,9305,2027,2027,5674,5693,6507,13084,12542,11527,4180,9877,11527,10270,5
4823,4588,3419,9613,703,703,4811,4823,5973,12888,13287,12837,3891,12231,12837,10948,5
6572,6833,5675,10119,1623,1623,6589,6572,8910,9681,11454,11936,3365,10139,11936,12785,5
3774,4841,3793,6604,2072,2072,3877,3774,8766,2922,6847,11490,6772,10759,11490,12724,5
6928,6978,6328,10084,2071,2071,6953,6928,4952,10697,12421,11488,3394,9083,11488,12582,5
5672,5448,4134,10154,590,590,5649,5672,9215,13333,13281,12948,3338,12027,12948,11516,5
6163,6292,5819,9529,2208,2208,6174,6163,5010,11907,12090,11351,3971,9329,11351,10498,5
6253,6359,5722,9726,1980,1980,6250,6253,8748,12409,12194,11574,3782,9656,11574,10946,5
3927,3547,2658,8788,799,799,3911,3927,8857,13485,13490,12750,4652,12458,12750,12027,5
1918,1523,919,4999,1046,1046,1906,1918,7826,12928,13392,12503,8406,12960,12503,12315,5
2590,2532,2003,5476,1565,1565,2619,2590,9392,10252,12344,11997,7883,12197,11997,13522,5
2030,1634,702,6077,450,450,2020,2030,8756,12659,13375,13082,7324,13228,13082,10455,5
4714,4664,3334,9568,692,692,4719,4714,10463,11911,12701,12844,3935,12286,12844,10873,5
3576,3501,2956,7429,1477,1477,3592,3576,6635,11249,12700,12066,5992,11802,12066,10718,5
5481,5351,3785,10114,448,448,5466,5481,10422,12390,13002,13101,3363,12320,13101,13507,5
5180,5284,4544,9170,1656,1656,5172,5180,7560,12987,12166,11901,4275,10791,11901,13119,5
2878,3714,2816,5209,2017,2017,2987,2878,5204,2684,7634,11544,8157,11299,11544,13025,5
3002,3157,351,9871,0,0,3072,3002,8085,6849,11818,13542,3623,13501,13542,12880,5
2999,2797,1382,8191,362,362,3033,2999,8087,11272,13007,13183,5214,13114,13183,12678,5
3786,3646,2302,8915,571,571,3801,3786,8140,11952,12979,12977,4525,12750,12977,13128,5
3408,3328,2974,6784,1660,1660,3416,3408,12181,12979,12714,11892,6583,11631,11892,12383,5
2582,2185,1162,7210,487,487,2602,2582,7511,11928,13409,13045,6206,13105,13045,10310,5
7232,7733,7611,9356,5513,5513,7247,7232,2937,10752,9187,8151,4119,6528,8151,12852,5
3391,3316,2354,7764,1066,1066,3413,3391,11662,11247,12670,12486,5638,12405,12486,12796,5
3391,3125,2268,7892,949,949,3396,3391,10075,12679,13267,12602,5507,12511,12602,12426,5
5333,5206,3759,9967,577,577,5326,5333,10458,12758,13041,12967,3520,12213,12967,12001,5
5133,5446,5650,7189,3521,3521,5132,5133,3942,12370,11219,10069,6208,8598,10069,11260,5
6934,6818,5629,10579,1118,1118,6925,6934,9801,13379,13100,12429,2867,10680,12429,12943,5
7624,7764,7480,10131,3287,3287,7635,7624,11691,12700,12052,10323,3359,7349,10323,12079,5
4016,5083,3011,8568,1115,1115,4113,4016,7743,2886,6837,12425,4879,12107,12425,11503,5
3089,3038,2859,5858,1844,1844,3099,3089,5901,13001,12575,11709,7499,11465,11709,12259,5
3868,3832,2157,9230,359,359,3906,3868,7799,10467,12653,13184,4223,12928,13184,12502,5
4269,4159,4319,7204,2210,2210,4253,4269,9461,13255,12922,11361,6172,10341,11361,12799,5
4662,4481,4037,8821,1535,1535,4637,4662,9407,13288,13135,12014,4624,11226,12014,11514,5
6821,6959,6195,10044,2011,2011,6823,6821,4905,12834,12020,11552,3433,9260,11552,12805,5
4272,4274,3434,8671,1284,1284,4272,4272,7471,12432,12567,12260,4795,11763,12260,10458,5
2660,2438,942,7924,238,238,2694,2660,10774,10550,12882,13302,5487,13269,13302,11439,5
4089,4243,2322,9402,354,354,4135,4089,8407,6878,12046,13195,4069,12897,13195,13290,5
3736,3578,1402,9680,56,56,3762,3736,9208,11104,13023,13484,3833,13331,13484,10298,5
3569,3479,2953,7363,1500,1500,3569,3569,8728,12533,12738,12059,6016,11799,12059,12902,5
4883,4768,3576,9602,797,797,4904,4883,5270,11053,12952,12755,3900,12105,12755,12446,5
2473,2228,621,8201,89,89,2508,2473,10888,8622,12920,13449,5249,13409,13449,9969,5
