Sequence_Name,mcg,gvh,alm,mit,erl,pox,vac,nuc,target
710,34,36,35,24,0,0,28,8,8
1278,31,28,37,24,0,0,35,8,8
1437,58,60,23,41,0,0,32,8,8
572,28,38,30,20,0,2,31,8,8
1278,31,28,37,24,0,0,35,8,8
1374,33,12,35,15,0,2,34,8,8
10,36,35,31,7,0,0,28,8,8
134,21,38,38,16,0,1,22,8,8
710,34,36,35,24,0,0,28,8,8
1374,33,12,35,15,0,2,34,8,8
1180,16,53,29,13,0,2,35,8,8
1180,16,53,29,13,0,2,35,8,8
1374,33,12,35,15,0,2,34,8,8
709,52,44,22,46,0,0,20,12,8
1230,30,33,22,18,0,0,35,8,8
1278,31,28,37,24,0,0,35,8,8
571,26,35,31,19,0,2,30,8,8
709,52,44,22,46,0,0,20,12,8
572,28,38,30,20,0,2,31,8,8
816,34,35,32,13,0,0,29,8,8
1437,58,60,23,41,0,0,32,8,8
1341,41,37,24,17,0,2,32,27,8
816,34,35,32,13,0,0,29,8,8
572,28,38,30,20,0,2,31,8,8
1341,41,37,24,17,0,2,32,27,8
118,29,26,28,43,0,1,30,13,8
10,36,35,31,7,0,0,28,8,8
1230,30,33,22,18,0,0,35,8,8
125,30,22,26,33,0,0,28,8,8
1341,41,37,24,17,0,2,32,27,8
816,34,35,32,13,0,0,29,8,8
1437,58,60,23,41,0,0,32,8,8
125,30,22,26,33,0,0,28,8,8
1180,16,53,29,13,0,2,35,8,8
10,36,35,31,7,0,0,28,8,8
1374,33,12,35,15,0,2,34,8,8
1278,31,28,37,24,0,0,35,8,8
710,34,36,35,24,0,0,28,8,8
341,53,45,29,10,0,2,32,8,8
1341,41,37,24,17,0,2,32,27,8
341,53,45,29,10,0,2,32,8,8
134,21,38,38,16,0,1,22,8,8
341,53,45,29,10,0,2,32,8,8
1340,24,25,21,16,0,2,28,8,8
1404,66,48,25,15,0,0,30,8,8
1404,66,48,25,15,0,0,30,8,8
1278,31,28,37,24,0,0,35,8,8
571,26,35,31,19,0,2,30,8,8
118,29,26,28,43,0,1,30,13,8
1341,41,37,24,17,0,2,32,27,8
572,28,38,30,20,0,2,31,8,8
1374,33,12,35,15,0,2,34,8,8
10,36,35,31,7,0,0,28,8,8
118,29,26,28,43,0,1,30,13,8
1340,24,25,21,16,0,2,28,8,8
191,28,23,26,29,0,2,33,8,8
816,34,35,32,13,0,0,29,8,8
571,26,35,31,19,0,2,30,8,8
10,36,35,31,7,0,0,28,8,8
1340,24,25,21,16,0,2,28,8,8
1340,24,25,21,16,0,2,28,8,8
191,28,23,26,29,0,2,33,8,8
1230,30,33,22,18,0,0,35,8,8
710,34,36,35,24,0,0,28,8,8
1230,30,33,22,18,0,0,35,8,8
191,28,23,26,29,0,2,33,8,8
118,29,26,28,43,0,1,30,13,8
1374,33,12,35,15,0,2,34,8,8
341,53,45,29,10,0,2,32,8,8
191,28,23,26,29,0,2,33,8,8
1180,16,53,29,13,0,2,35,8,8
191,28,23,26,29,0,2,33,8,8
1374,33,12,35,15,0,2,34,8,8
191,28,23,26,29,0,2,33,8,8
1180,16,53,29,13,0,2,35,8,8
1180,16,53,29,13,0,2,35,8,8
1404,66,48,25,15,0,0,30,8,8
10,36,35,31,7,0,0,28,8,8
1309,57,44,13,12,0,0,34,8,9
800,59,54,26,10,0,0,37,26,9
1305,48,46,34,12,0,0,34,8,9
47,54,63,31,21,0,0,28,8,9
132,64,67,35,23,0,0,37,13,9
719,12,31,4,15,0,0,19,8,9
1318,41,39,10,12,0,0,32,11,9
1306,32,34,27,23,0,0,19,13,9
724,24,21,33,12,0,0,33,8,9
146,54,50,32,25,0,0,40,26,9
1303,20,36,29,14,0,0,32,8,9
1243,33,35,20,40,0,0,30,22,9
723,35,31,27,18,0,0,35,8,9
1304,28,20,33,11,0,0,32,8,9
1311,52,53,13,13,0,0,42,8,9
1308,49,43,31,18,0,0,31,8,9
247,20,53,16,5,0,0,33,11,9
801,47,40,31,48,0,0,35,8,9
1311,52,53,13,13,0,0,42,8,9
1309,57,44,13,12,0,0,34,8,9
47,54,63,31,21,0,0,28,8,9
1305,48,46,34,12,0,0,34,8,9
132,64,67,35,23,0,0,37,13,9
1304,28,20,33,11,0,0,32,8,9
47,54,63,31,21,0,0,28,8,9
1309,57,44,13,12,0,0,34,8,9
1311,52,53,13,13,0,0,42,8,9
1318,41,39,10,12,0,0,32,11,9
801,47,40,31,48,0,0,35,8,9
1306,32,34,27,23,0,0,19,13,9
1312,24,21,10,13,0,0,31,13,9
303,30,34,23,25,0,0,35,8,9
132,64,67,35,23,0,0,37,13,9
1308,49,43,31,18,0,0,31,8,9
1318,41,39,10,12,0,0,32,11,9
1308,49,43,31,18,0,0,31,8,9
1243,33,35,20,40,0,0,30,22,9
55,58,42,29,25,0,0,38,8,9
1310,32,43,36,9,0,0,29,8,9
1305,48,46,34,12,0,0,34,8,9
1316,41,32,26,14,0,0,32,12,9
146,54,50,32,25,0,0,40,26,9
132,64,67,35,23,0,0,37,13,9
800,59,54,26,10,0,0,37,26,9
566,21,21,34,15,0,0,28,12,9
724,24,21,33,12,0,0,33,8,9
1311,52,53,13,13,0,0,42,8,9
146,54,50,32,25,0,0,40,26,9
719,12,31,4,15,0,0,19,8,9
723,35,31,27,18,0,0,35,8,9
1311,52,53,13,13,0,0,42,8,9
1307,44,22,30,12,0,0,35,12,9
1310,32,43,36,9,0,0,29,8,9
1306,32,34,27,23,0,0,19,13,9
1301,39,29,28,6,0,0,35,8,9
76,24,24,11,14,0,0,31,17,9
1303,20,36,29,14,0,0,32,8,9
45,26,17,26,13,0,0,35,8,9
1303,20,36,29,14,0,0,32,8,9
76,24,24,11,14,0,0,31,17,9
1305,48,46,34,12,0,0,34,8,9
800,59,54,26,10,0,0,37,26,9
724,24,21,33,12,0,0,33,8,9
132,64,67,35,23,0,0,37,13,9
1305,48,46,34,12,0,0,34,8,9
1318,41,39,10,12,0,0,32,11,9
1318,41,39,10,12,0,0,32,11,9
303,30,34,23,25,0,0,35,8,9
247,20,53,16,5,0,0,33,11,9
45,26,17,26,13,0,0,35,8,9
1304,28,20,33,11,0,0,32,8,9
132,64,67,35,23,0,0,37,13,9
1307,44,22,30,12,0,0,35,12,9
303,30,34,23,25,0,0,35,8,9
47,54,63,31,21,0,0,28,8,9
47,54,63,31,21,0,0,28,8,9
1168,42,28,10,8,0,0,29,8,9
801,47,40,31,48,0,0,35,8,9
132,64,67,35,23,0,0,37,13,9
1301,39,29,28,6,0,0,35,8,9
724,24,21,33,12,0,0,33,8,9
1318,41,39,10,12,0,0,32,11,9
1311,52,53,13,13,0,0,42,8,9
719,12,31,4,15,0,0,19,8,9
800,59,54,26,10,0,0,37,26,9
55,58,42,29,25,0,0,38,8,9
723,35,31,27,18,0,0,35,8,9
1168,42,28,10,8,0,0,29,8,9
146,54,50,32,25,0,0,40,26,9
147,53,55,28,27,0,0,34,8,9
146,54,50,32,25,0,0,40,26,9
1306,32,34,27,23,0,0,19,13,9
1301,39,29,28,6,0,0,35,8,9
76,24,24,11,14,0,0,31,17,9
132,64,67,35,23,0,0,37,13,9
719,12,31,4,15,0,0,19,8,9
566,21,21,34,15,0,0,28,12,9
1318,41,39,10,12,0,0,32,11,9
566,21,21,34,15,0,0,28,12,9
1307,44,22,30,12,0,0,35,12,9
132,64,67,35,23,0,0,37,13,9
45,26,17,26,13,0,0,35,8,9
1318,41,39,10,12,0,0,32,11,9
1168,42,28,10,8,0,0,29,8,9
76,24,24,11,14,0,0,31,17,9
45,26,17,26,13,0,0,35,8,9
247,20,53,16,5,0,0,33,11,9
1316,41,32,26,14,0,0,32,12,9
719,12,31,4,15,0,0,19,8,9
801,47,40,31,48,0,0,35,8,9
1309,57,44,13,12,0,0,34,8,9
1303,20,36,29,14,0,0,32,8,9
303,30,34,23,25,0,0,35,8,9
800,59,54,26,10,0,0,37,26,9
76,24,24,11,14,0,0,31,17,9
801,47,40,31,48,0,0,35,8,9
1307,44,22,30,12,0,0,35,12,9
1168,42,28,10,8,0,0,29,8,9
566,21,21,34,15,0,0,28,12,9
147,53,55,28,27,0,0,34,8,9
1307,44,22,30,12,0,0,35,12,9
1304,28,20,33,11,0,0,32,8,9
1304,28,20,33,11,0,0,32,8,9
1316,41,32,26,14,0,0,32,12,9
147,53,55,28,27,0,0,34,8,9
55,58,42,29,25,0,0,38,8,9
247,20,53,16,5,0,0,33,11,9
1318,41,39,10,12,0,0,32,11,9
719,12,31,4,15,0,0,19,8,9
1308,49,43,31,18,0,0,31,8,9
1306,32,34,27,23,0,0,19,13,9
1307,44,22,30,12,0,0,35,12,9
1306,32,34,27,23,0,0,19,13,9
45,26,17,26,13,0,0,35,8,9
1310,32,43,36,9,0,0,29,8,9
146,54,50,32,25,0,0,40,26,9
566,21,21,34,15,0,0,28,12,9
247,20,53,16,5,0,0,33,11,9
1310,32,43,36,9,0,0,29,8,9
1311,52,53,13,13,0,0,42,8,9
55,58,42,29,25,0,0,38,8,9
1308,49,43,31,18,0,0,31,8,9
1316,41,32,26,14,0,0,32,12,9
1316,41,32,26,14,0,0,32,12,9
45,26,17,26,13,0,0,35,8,9
146,54,50,32,25,0,0,40,26,9
1312,24,21,10,13,0,0,31,13,9
1318,41,39,10,12,0,0,32,11,9
1312,24,21,10,13,0,0,31,13,9
303,30,34,23,25,0,0,35,8,9
1311,52,53,13,13,0,0,42,8,9
719,12,31,4,15,0,0,19,8,9
1301,39,29,28,6,0,0,35,8,9
719,12,31,4,15,0,0,19,8,9
1303,20,36,29,14,0,0,32,8,9
1318,41,39,10,12,0,0,32,11,9
800,59,54,26,10,0,0,37,26,9
1310,32,43,36,9,0,0,29,8,9
76,24,24,11,14,0,0,31,17,9
55,58,42,29,25,0,0,38,8,9
47,54,63,31,21,0,0,28,8,9
800,59,54,26,10,0,0,37,26,9
800,59,54,26,10,0,0,37,26,9
303,30,34,23,25,0,0,35,8,9
1304,28,20,33,11,0,0,32,8,9
1305,48,46,34,12,0,0,34,8,9
55,58,42,29,25,0,0,38,8,9
1309,57,44,13,12,0,0,34,8,9
146,54,50,32,25,0,0,40,26,9
800,59,54,26,10,0,0,37,26,9
1318,41,39,10,12,0,0,32,11,9
1316,41,32,26,14,0,0,32,12,9
1308,49,43,31,18,0,0,31,8,9
1168,42,28,10,8,0,0,29,8,9
1304,28,20,33,11,0,0,32,8,9
1318,41,39,10,12,0,0,32,11,9
1305,48,46,34,12,0,0,34,8,9
1308,49,43,31,18,0,0,31,8,9
1316,41,32,26,14,0,0,32,12,9
566,21,21,34,15,0,0,28,12,9
1304,28,20,33,11,0,0,32,8,9
146,54,50,32,25,0,0,40,26,9
1311,52,53,13,13,0,0,42,8,9
55,58,42,29,25,0,0,38,8,9
303,30,34,23,25,0,0,35,8,9
1303,20,36,29,14,0,0,32,8,9
47,54,63,31,21,0,0,28,8,9
1301,39,29,28,6,0,0,35,8,9
1308,49,43,31,18,0,0,31,8,9
76,24,24,11,14,0,0,31,17,9
1310,32,43,36,9,0,0,29,8,9
1307,44,22,30,12,0,0,35,12,9
1168,42,28,10,8,0,0,29,8,9
1309,57,44,13,12,0,0,34,8,9
1243,33,35,20,40,0,0,30,22,9
45,26,17,26,13,0,0,35,8,9
800,59,54,26,10,0,0,37,26,9
76,24,24,11,14,0,0,31,17,9
1316,41,32,26,14,0,0,32,12,9
47,54,63,31,21,0,0,28,8,9
1306,32,34,27,23,0,0,19,13,9
146,54,50,32,25,0,0,40,26,9
566,21,21,34,15,0,0,28,12,9
1311,52,53,13,13,0,0,42,8,9
1312,24,21,10,13,0,0,31,13,9
1168,42,28,10,8,0,0,29,8,9
55,58,42,29,25,0,0,38,8,9
55,58,42,29,25,0,0,38,8,9
146,54,50,32,25,0,0,40,26,9
132,64,67,35,23,0,0,37,13,9
1305,48,46,34,12,0,0,34,8,9
1318,41,39,10,12,0,0,32,11,9
47,54,63,31,21,0,0,28,8,9
723,35,31,27,18,0,0,35,8,9
719,12,31,4,15,0,0,19,8,9
303,30,34,23,25,0,0,35,8,9
1311,52,53,13,13,0,0,42,8,9
1318,41,39,10,12,0,0,32,11,9
566,21,21,34,15,0,0,28,12,9
132,64,67,35,23,0,0,37,13,9
1307,44,22,30,12,0,0,35,12,9
1307,44,22,30,12,0,0,35,12,9
146,54,50,32,25,0,0,40,26,9
247,20,53,16,5,0,0,33,11,9
1308,49,43,31,18,0,0,31,8,9
1310,32,43,36,9,0,0,29,8,9
47,54,63,31,21,0,0,28,8,9
719,12,31,4,15,0,0,19,8,9
47,54,63,31,21,0,0,28,8,9
1304,28,20,33,11,0,0,32,8,9
146,54,50,32,25,0,0,40,26,9
1310,32,43,36,9,0,0,29,8,9
1304,28,20,33,11,0,0,32,8,9
1304,28,20,33,11,0,0,32,8,9
801,47,40,31,48,0,0,35,8,9
1311,52,53,13,13,0,0,42,8,9
801,47,40,31,48,0,0,35,8,9
247,20,53,16,5,0,0,33,11,9
800,59,54,26,10,0,0,37,26,9
1243,33,35,20,40,0,0,30,22,9
723,35,31,27,18,0,0,35,8,9
303,30,34,23,25,0,0,35,8,9
146,54,50,32,25,0,0,40,26,9
1318,41,39,10,12,0,0,32,11,9
147,53,55,28,27,0,0,34,8,9
47,54,63,31,21,0,0,28,8,9
1301,39,29,28,6,0,0,35,8,9
1303,20,36,29,14,0,0,32,8,9
566,21,21,34,15,0,0,28,12,9
719,12,31,4,15,0,0,19,8,9
1306,32,34,27,23,0,0,19,13,9
1306,32,34,27,23,0,0,19,13,9
1307,44,22,30,12,0,0,35,12,9
1306,32,34,27,23,0,0,19,13,9
1306,32,34,27,23,0,0,19,13,9
55,58,42,29,25,0,0,38,8,9
1305,48,46,34,12,0,0,34,8,9
801,47,40,31,48,0,0,35,8,9
719,12,31,4,15,0,0,19,8,9
801,47,40,31,48,0,0,35,8,9
247,20,53,16,5,0,0,33,11,9
1304,28,20,33,11,0,0,32,8,9
132,64,67,35,23,0,0,37,13,9
1316,41,32,26,14,0,0,32,12,9
146,54,50,32,25,0,0,40,26,9
1303,20,36,29,14,0,0,32,8,9
1316,41,32,26,14,0,0,32,12,9
801,47,40,31,48,0,0,35,8,9
1306,32,34,27,23,0,0,19,13,9
1311,52,53,13,13,0,0,42,8,9
1243,33,35,20,40,0,0,30,22,9
1310,32,43,36,9,0,0,29,8,9
132,64,67,35,23,0,0,37,13,9
1305,48,46,34,12,0,0,34,8,9
801,47,40,31,48,0,0,35,8,9
1308,49,43,31,18,0,0,31,8,9
719,12,31,4,15,0,0,19,8,9
1307,44,22,30,12,0,0,35,12,9
1309,57,44,13,12,0,0,34,8,9
1168,42,28,10,8,0,0,29,8,9
1310,32,43,36,9,0,0,29,8,9
1303,20,36,29,14,0,0,32,8,9
801,47,40,31,48,0,0,35,8,9
1303,20,36,29,14,0,0,32,8,9
146,54,50,32,25,0,0,40,26,9
724,24,21,33,12,0,0,33,8,9
1303,20,36,29,14,0,0,32,8,9
303,30,34,23,25,0,0,35,8,9
1318,41,39,10,12,0,0,32,11,9
1311,52,53,13,13,0,0,42,8,9
147,53,55,28,27,0,0,34,8,9
723,35,31,27,18,0,0,35,8,9
801,47,40,31,48,0,0,35,8,9
303,30,34,23,25,0,0,35,8,9
1306,32,34,27,23,0,0,19,13,9
1318,41,39,10,12,0,0,32,11,9
1307,44,22,30,12,0,0,35,12,9
1310,32,43,36,9,0,0,29,8,9
1318,41,39,10,12,0,0,32,11,9
1303,20,36,29,14,0,0,32,8,9
47,54,63,31,21,0,0,28,8,9
1311,52,53,13,13,0,0,42,8,9
801,47,40,31,48,0,0,35,8,9
1305,48,46,34,12,0,0,34,8,9
719,12,31,4,15,0,0,19,8,9
1304,28,20,33,11,0,0,32,8,9
1312,24,21,10,13,0,0,31,13,9
247,20,53,16,5,0,0,33,11,9
132,64,67,35,23,0,0,37,13,9
1243,33,35,20,40,0,0,30,22,9
1316,41,32,26,14,0,0,32,12,9
303,30,34,23,25,0,0,35,8,9
566,21,21,34,15,0,0,28,12,9
1305,48,46,34,12,0,0,34,8,9
1311,52,53,13,13,0,0,42,8,9
1310,32,43,36,9,0,0,29,8,9
801,47,40,31,48,0,0,35,8,9
76,24,24,11,14,0,0,31,17,9
1304,28,20,33,11,0,0,32,8,9
146,54,50,32,25,0,0,40,26,9
303,30,34,23,25,0,0,35,8,9
1306,32,34,27,23,0,0,19,13,9
801,47,40,31,48,0,0,35,8,9
1316,41,32,26,14,0,0,32,12,9
303,30,34,23,25,0,0,35,8,9
247,20,53,16,5,0,0,33,11,9
1306,32,34,27,23,0,0,19,13,9
247,20,53,16,5,0,0,33,11,9
1318,41,39,10,12,0,0,32,11,9
132,64,67,35,23,0,0,37,13,9
55,58,42,29,25,0,0,38,8,9
303,30,34,23,25,0,0,35,8,9
1312,24,21,10,13,0,0,31,13,9
801,47,40,31,48,0,0,35,8,9
1309,57,44,13,12,0,0,34,8,9
303,30,34,23,25,0,0,35,8,9
1305,48,46,34,12,0,0,34,8,9
1307,44,22,30,12,0,0,35,12,9
1168,42,28,10,8,0,0,29,8,9
1312,24,21,10,13,0,0,31,13,9
1316,41,32,26,14,0,0,32,12,9
1243,33,35,20,40,0,0,30,22,9
1168,42,28,10,8,0,0,29,8,9
1316,41,32,26,14,0,0,32,12,9
800,59,54,26,10,0,0,37,26,9
146,54,50,32,25,0,0,40,26,9
76,24,24,11,14,0,0,31,17,9
801,47,40,31,48,0,0,35,8,9
1301,39,29,28,6,0,0,35,8,9
1304,28,20,33,11,0,0,32,8,9
1304,28,20,33,11,0,0,32,8,9
45,26,17,26,13,0,0,35,8,9
1168,42,28,10,8,0,0,29,8,9
1311,52,53,13,13,0,0,42,8,9
45,26,17,26,13,0,0,35,8,9
146,54,50,32,25,0,0,40,26,9
800,59,54,26,10,0,0,37,26,9
566,21,21,34,15,0,0,28,12,9
1304,28,20,33,11,0,0,32,8,9
1312,24,21,10,13,0,0,31,13,9
303,30,34,23,25,0,0,35,8,9
1312,24,21,10,13,0,0,31,13,9
303,30,34,23,25,0,0,35,8,9
247,20,53,16,5,0,0,33,11,9
146,54,50,32,25,0,0,40,26,9
1243,33,35,20,40,0,0,30,22,9
55,58,42,29,25,0,0,38,8,9
1305,48,46,34,12,0,0,34,8,9
566,21,21,34,15,0,0,28,12,9
132,64,67,35,23,0,0,37,13,9
147,53,55,28,27,0,0,34,8,9
1307,44,22,30,12,0,0,35,12,9
47,54,63,31,21,0,0,28,8,9
132,64,67,35,23,0,0,37,13,9
800,59,54,26,10,0,0,37,26,9
1309,57,44,13,12,0,0,34,8,9
800,59,54,26,10,0,0,37,26,9
801,47,40,31,48,0,0,35,8,9
47,54,63,31,21,0,0,28,8,9
47,54,63,31,21,0,0,28,8,9
303,30,34,23,25,0,0,35,8,9
1303,20,36,29,14,0,0,32,8,9
1308,49,43,31,18,0,0,31,8,9
1311,52,53,13,13,0,0,42,8,9
1312,24,21,10,13,0,0,31,13,9
1309,57,44,13,12,0,0,34,8,9
132,64,67,35,23,0,0,37,13,9
1304,28,20,33,11,0,0,32,8,9
1303,20,36,29,14,0,0,32,8,9
719,12,31,4,15,0,0,19,8,9
1311,52,53,13,13,0,0,42,8,9
1310,32,43,36,9,0,0,29,8,9
1312,24,21,10,13,0,0,31,13,9
1303,20,36,29,14,0,0,32,8,9
247,20,53,16,5,0,0,33,11,9
1307,44,22,30,12,0,0,35,12,9
723,35,31,27,18,0,0,35,8,9
1318,41,39,10,12,0,0,32,11,9
1318,41,39,10,12,0,0,32,11,9
247,20,53,16,5,0,0,33,11,9
1309,57,44,13,12,0,0,34,8,9
800,59,54,26,10,0,0,37,26,9
147,53,55,28,27,0,0,34,8,9
146,54,50,32,25,0,0,40,26,9
1309,57,44,13,12,0,0,34,8,9
800,59,54,26,10,0,0,37,26,9
55,58,42,29,25,0,0,38,8,9
1305,48,46,34,12,0,0,34,8,9
55,58,42,29,25,0,0,38,8,9
1306,32,34,27,23,0,0,19,13,9
1307,44,22,30,12,0,0,35,12,9
303,30,34,23,25,0,0,35,8,9
566,21,21,34,15,0,0,28,12,9
132,64,67,35,23,0,0,37,13,9
1307,44,22,30,12,0,0,35,12,9
719,12,31,4,15,0,0,19,8,9
719,12,31,4,15,0,0,19,8,9
1309,57,44,13,12,0,0,34,8,9
1310,32,43,36,9,0,0,29,8,9
1301,39,29,28,6,0,0,35,8,9
1243,33,35,20,40,0,0,30,22,9
1312,24,21,10,13,0,0,31,13,9
800,59,54,26,10,0,0,37,26,9
719,12,31,4,15,0,0,19,8,9
1308,49,43,31,18,0,0,31,8,9
1306,32,34,27,23,0,0,19,13,9
132,64,67,35,23,0,0,37,13,9
1303,20,36,29,14,0,0,32,8,9
1318,41,39,10,12,0,0,32,11,9
724,24,21,33,12,0,0,33,8,9
566,21,21,34,15,0,0,28,12,9
1310,32,43,36,9,0,0,29,8,9
1312,24,21,10,13,0,0,31,13,9
