col1,col2,col3,col4,col5,col6,col7,col8,col9,col10,col11,col12,col13,col14,col15,col16,col17,col18,col19,col20,col21,col22,col23,col24,col25,col26,col27,col28,col29,col30,col31,col32,col33,col34,col35,col36,target
10,26,19,32,10,33,23,31,16,36,29,37,8,29,18,25,8,31,21,29,12,36,23,35,11,35,24,31,9,35,26,33,11,38,26,38,0
10,32,23,32,16,37,27,35,16,40,33,40,8,32,22,29,11,35,21,33,12,36,27,31,8,35,24,31,12,38,26,36,14,40,37,41,0
16,36,27,36,16,41,31,38,16,40,39,40,11,36,22,33,11,35,25,29,15,39,31,35,11,38,24,34,15,40,37,39,14,42,40,44,0
16,40,31,39,16,41,37,38,18,42,39,43,11,36,26,29,14,38,29,33,15,39,35,38,14,40,35,37,15,42,40,42,16,44,37,44,0
18,42,37,42,18,41,37,41,18,45,39,43,14,39,34,36,16,40,36,39,15,41,31,41,16,44,35,40,17,42,43,42,14,42,37,41,0
18,40,37,42,18,46,37,41,18,45,39,43,16,41,37,39,14,40,29,39,17,43,41,41,16,42,41,40,15,42,37,39,14,42,37,41,0
18,45,37,42,18,46,37,41,16,42,33,40,14,41,30,39,16,42,39,39,17,43,41,41,14,42,35,37,15,42,37,39,14,44,46,46,0
18,45,37,42,16,43,31,38,16,51,49,46,16,43,40,39,16,42,39,39,17,46,44,43,14,42,35,37,15,44,46,44,18,56,54,53,0
16,42,31,39,16,52,47,44,18,55,53,51,16,43,40,39,16,45,42,41,19,57,51,50,14,44,44,42,19,56,54,51,21,56,50,53,0
16,51,47,45,18,56,51,49,21,55,49,46,16,46,43,41,18,56,49,48,24,60,55,50,18,56,52,49,22,56,50,51,18,52,50,50,0
18,55,51,50,21,56,47,44,18,51,45,46,18,57,50,48,23,59,53,48,19,53,51,47,21,56,48,49,19,52,50,48,18,52,46,50,0
21,55,47,45,18,52,43,44,18,51,49,46,23,60,54,48,18,52,49,45,19,53,51,47,18,52,48,46,19,52,46,48,18,56,50,50,0
18,51,43,45,18,52,47,44,21,51,42,46,18,53,50,45,18,52,49,45,21,57,51,47,18,52,44,46,19,56,50,48,18,59,58,50,0
18,51,47,45,21,52,40,44,21,51,45,46,18,53,50,45,20,56,49,45,19,57,51,50,18,56,48,46,19,59,58,48,21,56,54,53,0
21,51,40,45,21,52,43,44,21,51,49,46,20,57,50,45,18,56,49,48,19,57,55,50,18,59,56,46,22,56,54,51,18,56,54,53,0
21,51,43,45,21,52,47,44,18,51,45,43,18,57,50,48,18,56,53,48,19,53,51,47,21,56,52,49,19,56,54,51,18,59,54,50,0
18,51,43,42,18,52,51,44,16,51,53,51,18,53,50,45,18,52,45,45,19,53,47,47,18,59,52,46,19,59,58,48,16,56,54,50,0
16,48,43,45,13,46,43,44,13,48,45,46,16,53,50,45,11,45,45,41,15,46,41,43,16,52,48,42,15,44,43,42,14,44,46,46,0
13,48,43,45,18,52,47,44,21,55,49,51,14,46,40,41,18,45,45,41,19,53,51,47,14,44,44,42,17,42,46,44,16,47,46,46,0
18,51,47,45,21,56,47,49,21,58,53,51,18,46,46,41,18,52,49,45,19,57,51,47,16,42,44,42,17,47,46,44,16,49,50,46,0
21,58,51,50,21,62,55,51,21,61,61,53,18,57,50,45,18,59,45,48,19,57,47,52,16,49,48,42,19,56,50,51,18,52,46,50,0
24,64,63,56,24,65,63,51,24,61,61,53,20,60,58,57,26,66,57,54,24,67,59,52,18,59,56,49,22,63,62,54,27,66,62,59,0
24,64,63,52,24,62,59,51,24,58,57,53,26,67,58,54,23,66,57,50,24,64,59,56,21,63,60,52,28,66,62,57,24,66,62,59,0
24,61,59,52,24,59,55,51,21,58,57,51,23,67,58,50,23,63,57,54,21,67,55,56,27,66,60,55,25,66,62,57,24,66,67,59,0
18,61,55,50,18,46,47,51,10,12,53,79,20,64,54,54,20,66,57,54,17,41,55,62,24,66,65,55,25,66,58,54,21,63,54,56,0
10,12,51,79,4,2,59,85,4,7,57,86,16,41,54,60,5,11,49,75,9,16,51,73,21,63,52,52,15,35,50,54,11,20,40,63,1
4,7,55,86,4,8,55,82,4,4,53,79,8,16,50,71,11,18,45,67,9,10,51,79,11,20,38,59,9,13,50,77,5,5,58,89,1
4,7,55,83,4,5,51,78,4,4,57,83,11,19,46,67,8,9,49,77,6,6,51,86,8,13,48,75,6,5,58,86,5,3,58,92,1
4,4,51,79,4,5,55,82,7,5,53,79,8,10,50,77,5,5,49,84,6,5,51,86,5,5,56,84,6,3,58,89,2,5,54,89,1
4,4,55,83,7,6,51,78,10,23,53,61,5,6,50,84,5,4,49,84,6,5,51,86,5,3,56,87,3,5,54,86,2,3,50,92,1
10,23,51,60,16,46,43,41,18,51,42,43,5,5,50,84,5,13,49,67,15,36,44,47,2,3,48,87,3,3,54,86,5,6,50,80,1
16,45,43,42,18,52,40,41,18,51,45,43,5,14,50,67,14,35,42,45,17,46,41,41,2,3,52,84,6,6,50,77,8,17,43,59,1
18,51,40,42,18,52,43,41,18,51,49,51,14,36,43,45,16,45,39,39,21,49,51,47,5,6,48,75,9,17,43,57,14,38,40,41,4
18,51,43,42,18,52,47,49,27,55,57,53,16,46,40,39,20,48,49,45,24,53,51,50,8,17,41,55,15,38,40,39,18,47,46,44,4
18,51,47,50,27,56,55,51,27,55,57,53,20,49,50,45,23,52,49,48,24,53,55,50,14,38,38,37,19,47,46,42,21,44,46,53,4
27,55,55,52,27,56,55,51,27,55,57,53,23,53,50,48,23,52,53,48,27,49,51,52,18,47,44,40,22,44,46,51,21,47,50,56,4
30,55,47,42,24,39,35,38,10,16,25,40,23,46,50,54,32,48,45,41,19,29,31,38,30,49,56,52,31,56,50,44,24,40,30,38,4
24,38,35,39,10,17,23,38,10,19,25,37,32,49,46,41,18,28,29,36,12,19,19,35,30,56,48,42,25,40,30,36,16,26,16,35,4
10,16,23,39,10,20,23,35,10,14,25,40,18,29,30,36,11,18,17,33,15,19,23,35,24,40,28,34,17,26,16,33,16,29,23,35,4
10,19,23,36,10,15,23,38,7,10,18,37,11,19,18,33,14,18,21,33,9,16,19,35,16,26,14,31,17,29,23,33,16,26,19,31,4
10,14,23,39,7,11,16,35,7,14,11,33,14,19,22,33,8,15,17,33,9,14,12,27,16,29,21,31,17,26,19,29,11,20,19,31,4
7,14,9,32,10,20,9,22,16,26,14,24,8,14,11,25,11,18,14,25,17,26,16,24,11,20,17,27,12,26,16,25,16,29,12,31,4
40,56,43,43,40,57,46,40,40,59,48,44,33,52,41,37,37,55,40,40,38,56,45,42,32,58,48,40,36,58,46,40,35,54,43,42,2
40,56,46,41,40,60,46,42,40,56,42,42,37,56,41,40,37,55,43,40,34,56,42,42,35,58,44,38,36,54,43,40,32,54,43,39,2
40,59,46,43,40,57,40,40,36,56,48,42,37,56,44,40,33,55,40,40,34,52,39,39,35,54,41,38,33,54,43,37,32,54,43,42,2
40,56,40,41,36,57,46,40,36,56,45,42,33,56,41,40,33,51,37,37,34,52,42,42,32,54,41,35,33,54,43,40,35,58,50,47,2
36,56,46,41,36,57,43,40,36,59,48,44,33,52,38,37,33,51,40,40,38,59,49,44,32,54,41,38,36,58,50,45,35,58,50,50,2
36,56,43,41,36,60,46,42,40,59,48,48,33,52,41,40,37,58,47,42,42,59,45,44,35,58,48,43,36,58,50,48,39,58,50,47,2
36,59,46,43,40,60,46,46,40,59,52,48,37,59,48,42,41,58,43,42,38,59,49,44,35,58,48,46,40,58,50,45,39,58,54,47,2
40,59,46,47,40,60,50,46,36,56,48,48,41,59,44,42,37,58,47,42,38,59,53,44,39,58,48,43,40,58,54,45,39,61,54,53,2
40,59,50,47,36,57,46,46,36,59,48,48,37,59,48,42,37,58,51,42,42,66,57,51,39,58,52,43,40,61,54,51,42,68,62,53,2
36,56,46,47,36,60,46,46,36,59,45,44,37,59,52,42,41,65,55,49,45,66,57,54,39,61,52,49,43,68,62,51,45,68,62,55,2
36,59,46,47,36,60,43,42,32,52,39,42,41,66,56,49,44,65,55,52,42,59,49,48,42,68,60,49,46,68,62,53,42,61,54,53,2
36,59,43,43,32,53,37,40,32,52,42,39,44,66,56,52,41,58,47,46,34,52,45,39,45,68,60,51,43,61,54,51,39,54,43,42,2
32,52,37,41,32,53,40,37,32,52,42,39,41,59,48,46,33,51,43,37,34,52,42,39,42,61,52,49,40,54,43,40,35,54,46,42,2
32,52,40,38,32,53,40,37,40,59,52,44,33,52,44,37,33,51,40,37,38,59,45,42,39,54,41,38,36,54,46,40,35,61,46,44,2
32,52,40,38,40,60,50,42,40,63,52,48,33,52,41,37,37,58,43,40,38,59,49,42,35,54,44,38,36,61,46,42,35,58,43,44,2
32,48,34,41,29,46,40,40,36,56,48,48,33,56,41,40,37,58,47,46,38,56,45,44,39,58,48,43,36,58,54,45,29,50,43,47,2
36,56,46,47,36,57,46,46,29,56,52,51,37,56,44,42,30,55,43,42,28,56,49,48,29,50,41,43,27,54,46,51,21,54,50,53,2
36,56,46,47,29,57,50,49,29,59,60,53,30,56,44,42,27,55,47,46,22,56,53,48,26,54,44,49,22,54,50,51,15,54,50,53,0
29,56,50,50,29,60,58,51,26,63,52,53,27,56,48,46,21,55,51,46,19,56,53,48,21,54,48,49,16,54,50,51,12,47,43,44,0
20,59,50,50,16,49,40,42,11,40,36,39,16,49,41,46,14,43,34,40,12,40,36,39,9,36,31,35,7,36,33,40,9,36,29,39,0
16,48,40,43,11,41,34,37,8,42,39,42,14,44,35,40,11,39,34,37,12,38,33,36,6,36,31,38,10,36,29,37,6,32,29,32,0
8,42,37,41,8,41,37,37,8,35,32,39,11,38,32,34,5,37,31,34,9,38,29,39,6,32,27,28,7,36,29,34,9,39,33,39,0
8,40,37,38,8,36,30,37,8,35,32,36,5,38,32,34,8,37,27,37,9,38,36,39,6,36,27,32,10,39,33,37,9,41,33,39,0
8,35,30,38,8,36,30,34,8,31,32,32,8,38,28,37,8,37,34,37,12,40,36,36,9,39,31,35,10,41,33,37,9,41,37,39,0
8,31,30,31,11,32,26,30,11,28,24,32,11,40,35,34,8,37,27,34,12,31,25,33,9,41,35,35,10,41,33,37,9,36,26,36,0
11,31,26,31,11,29,22,30,8,28,20,28,8,38,28,34,11,30,23,31,12,35,25,33,9,41,31,35,10,36,26,34,6,32,26,28,0
11,28,22,31,8,29,18,26,8,31,24,32,11,31,24,31,11,34,23,31,9,35,25,33,9,36,24,32,7,32,26,26,9,36,29,36,0
8,28,18,27,8,32,22,30,11,35,24,36,11,35,24,31,8,34,23,31,12,38,25,36,6,32,24,24,10,36,29,34,12,39,33,36,0
14,38,30,35,14,39,34,37,16,40,39,42,14,42,38,40,16,43,34,40,17,42,42,42,15,44,41,40,13,44,43,45,9,41,37,42,0
16,40,37,41,14,41,30,40,16,42,42,42,16,42,41,40,14,41,34,37,15,42,36,39,9,41,35,38,13,41,33,37,15,41,37,42,0
14,40,30,41,16,43,40,40,16,42,42,42,14,42,35,37,14,41,34,37,15,44,45,44,12,41,31,35,16,41,37,40,15,47,43,44,0
16,42,40,41,16,43,40,40,16,45,45,44,14,42,35,37,14,43,43,42,19,56,53,51,15,41,35,38,16,47,43,42,15,47,43,44,0
16,42,40,41,16,46,43,42,18,56,52,51,14,44,44,42,18,55,51,49,22,56,49,51,15,47,41,40,16,47,43,42,17,47,43,44,0
16,45,43,43,18,57,50,49,23,59,56,51,18,56,52,49,21,55,47,49,19,52,49,48,15,47,41,40,18,47,43,42,17,39,37,44,0
23,59,54,50,18,53,50,46,18,52,52,48,18,52,48,46,18,51,43,46,19,56,49,48,17,39,35,40,19,41,40,42,18,47,46,50,0
18,52,50,47,18,53,50,46,20,56,52,48,18,52,44,46,18,55,47,46,19,59,57,48,18,41,38,40,19,47,46,48,21,54,54,50,0
20,56,50,47,18,57,50,49,18,56,56,51,18,59,56,46,21,55,51,49,19,56,53,51,21,54,52,46,24,61,54,51,21,54,54,47,0
18,56,50,50,18,57,54,49,18,52,52,48,21,56,52,49,18,55,51,49,19,59,53,48,23,61,52,49,22,54,54,45,18,54,54,50,0
18,56,54,50,18,53,50,46,18,52,48,48,18,56,52,49,18,58,51,46,19,59,57,48,21,54,52,43,19,54,54,48,21,58,54,50,0
18,52,50,47,18,53,46,46,18,52,48,48,18,59,52,46,18,58,55,46,17,56,53,48,18,54,52,46,22,58,54,48,18,58,54,50,0
18,52,46,47,18,53,46,46,16,52,52,48,18,59,56,46,16,55,51,46,17,52,49,44,21,58,52,46,19,58,54,48,18,61,54,50,0
18,52,46,47,16,53,50,46,11,45,48,44,16,56,52,46,16,51,47,42,15,44,42,42,18,58,52,46,19,61,54,48,17,50,46,47,0
16,52,50,47,11,46,46,42,14,45,42,44,16,52,48,42,14,43,40,40,15,44,45,44,18,61,52,46,18,50,46,45,12,44,50,47,0
11,45,46,43,14,46,40,42,18,45,48,44,14,44,41,40,14,43,43,42,17,42,45,44,17,50,44,43,13,44,50,45,12,44,46,44,0
14,45,40,43,18,46,46,42,18,52,52,48,14,44,44,42,16,41,43,42,17,47,45,44,12,44,48,43,13,44,46,42,15,47,46,47,0
18,45,46,43,18,53,50,46,18,56,52,48,16,42,44,42,16,46,43,42,17,49,49,44,12,44,44,40,16,47,46,45,17,54,46,47,0
18,56,46,52,20,57,54,49,20,59,60,60,18,52,44,46,21,55,47,49,19,59,57,51,18,50,44,43,19,54,54,48,21,58,58,55,0
20,56,54,50,20,60,58,58,26,66,60,57,21,56,48,49,18,58,55,49,22,63,61,54,18,54,52,46,22,58,58,53,26,61,62,62,0
20,59,58,59,26,67,58,55,23,66,60,53,18,59,56,49,21,62,59,52,28,66,61,57,21,58,56,51,27,61,62,60,29,65,66,59,0
23,66,58,52,23,64,58,55,20,66,56,57,27,66,60,55,24,65,59,55,25,66,66,57,29,65,64,55,22,58,58,53,21,61,62,55,0
23,63,58,56,20,67,54,55,20,63,56,57,24,66,60,55,24,65,64,55,25,66,66,57,21,58,56,51,22,61,62,53,23,65,62,59,0
20,66,54,56,20,64,54,55,20,66,60,57,24,66,65,55,24,65,64,55,25,66,57,54,21,61,60,51,24,65,62,57,21,61,58,55,0
20,66,58,56,16,41,54,61,5,11,52,77,24,66,56,52,21,62,51,52,15,35,49,54,21,61,56,51,22,65,54,53,17,47,50,55,0
16,40,54,62,5,12,50,76,8,15,52,73,21,63,52,52,14,34,47,52,12,20,39,61,21,65,52,51,18,47,50,53,6,10,46,79,0
5,11,50,77,8,16,50,72,11,18,48,69,14,35,48,52,11,19,37,59,9,13,49,78,17,47,48,51,7,10,46,76,4,4,54,90,1
11,18,46,69,8,10,50,78,5,5,52,86,8,13,48,76,5,4,55,85,6,3,57,90,4,4,52,85,5,4,50,90,4,4,54,93,1
8,9,50,79,5,6,50,85,5,4,52,86,5,5,56,85,5,2,55,88,3,5,53,87,4,4,48,88,5,4,54,90,4,4,54,88,1
5,13,50,69,14,36,43,46,16,45,42,42,2,3,52,85,5,5,47,76,9,17,42,57,4,4,48,83,5,2,54,87,4,2,54,88,1
14,35,43,47,16,46,40,40,20,48,52,48,5,6,48,76,8,16,40,55,15,38,39,39,4,2,52,85,5,2,54,85,6,8,54,79,1
16,45,40,41,20,49,50,46,23,52,52,51,8,17,41,55,14,37,37,37,19,47,45,42,4,2,52,83,7,8,54,76,9,29,40,50,4
23,52,50,50,23,53,54,49,26,48,52,53,18,47,44,40,21,43,43,49,22,47,49,54,9,29,38,46,19,44,40,40,23,47,46,47,4
20,42,54,56,23,46,50,55,32,48,48,44,27,49,48,49,30,48,55,52,31,56,49,44,26,50,48,49,24,47,54,53,26,47,50,53,4
23,45,50,56,32,49,46,42,18,28,32,39,30,49,56,52,30,55,47,42,25,40,29,36,23,47,52,51,27,47,50,51,29,44,37,42,4
32,48,46,43,18,29,30,37,11,18,20,36,30,56,48,42,24,39,27,34,17,26,15,33,26,47,48,49,30,44,37,40,18,39,33,36,4
18,28,30,38,11,19,18,34,14,18,24,36,24,40,28,34,16,25,13,31,17,29,22,33,29,44,35,38,19,39,33,34,17,36,26,28,4
14,18,22,35,8,16,18,34,8,13,13,28,16,29,21,31,16,25,16,27,12,20,18,29,17,36,24,24,19,32,22,30,17,29,18,32,4
8,15,18,35,8,14,11,26,11,18,17,28,16,26,17,27,11,19,16,27,12,26,15,25,18,32,20,28,18,29,18,30,17,29,22,28,4
8,13,11,27,11,19,15,26,16,25,17,25,11,20,17,27,11,25,13,23,17,29,11,29,17,29,16,28,18,29,22,26,18,36,14,25,5
33,51,41,39,37,56,41,41,37,55,46,43,32,58,48,40,35,57,43,38,36,54,42,40,38,58,45,40,39,61,44,42,38,58,44,41,2
37,55,41,42,37,56,44,41,33,55,43,43,35,58,44,38,35,53,40,38,33,54,42,37,38,61,42,40,39,58,44,39,31,55,41,39,2
37,55,44,42,33,56,41,41,33,51,40,40,35,54,41,38,32,53,40,35,33,54,42,40,38,58,42,37,32,55,41,37,31,55,44,41,2
37,58,52,44,41,66,56,50,44,65,58,55,39,61,52,49,42,67,59,49,46,68,61,53,38,65,53,47,42,68,55,51,41,61,51,47,2
41,65,56,51,44,66,56,53,41,58,50,49,42,68,60,49,45,67,59,51,43,61,53,51,41,68,53,49,42,61,51,45,38,58,47,44,2
44,65,56,54,41,59,48,47,33,51,46,40,45,68,60,51,42,60,51,49,40,54,42,40,41,61,49,43,39,58,47,42,38,58,47,44,2
33,51,41,39,37,59,44,41,37,58,50,43,35,54,44,38,35,60,43,40,36,58,42,42,38,55,45,37,35,58,47,39,34,51,44,41,2
37,58,44,42,37,59,48,41,33,48,40,40,35,61,44,40,35,57,40,40,33,50,45,37,34,58,45,37,35,51,44,39,34,55,41,41,2
37,51,41,42,33,56,41,41,37,58,50,49,35,50,44,40,39,57,47,43,36,58,53,45,34,58,49,43,39,61,44,49,34,55,44,47,2
33,55,41,42,37,59,48,47,37,55,46,45,39,58,48,43,35,57,51,43,30,50,42,45,38,61,42,47,35,55,44,45,25,51,47,47,2
37,58,48,48,37,56,44,43,30,55,46,45,35,58,52,43,29,49,40,43,27,54,45,51,34,55,42,43,26,51,47,45,19,55,51,51,2
37,55,44,44,30,56,44,43,27,55,50,49,29,50,41,43,26,53,43,49,22,54,49,51,25,51,45,43,20,55,51,49,15,51,51,51,0
21,55,52,48,18,56,52,47,16,48,43,49,15,54,48,49,12,46,40,40,10,36,32,37,12,45,42,40,10,38,34,37,9,34,30,35,0
11,37,32,36,5,38,32,35,8,37,30,40,6,32,27,28,6,35,26,32,10,39,32,37,9,31,24,31,10,38,34,37,12,40,38,39,0
8,37,28,39,8,38,35,38,11,39,37,37,9,39,31,35,9,40,30,35,10,41,36,37,12,40,36,35,10,38,34,37,9,40,41,41,0
8,37,28,36,11,31,24,32,11,34,26,34,9,41,31,35,9,35,23,32,7,32,25,26,12,40,36,37,10,38,34,37,9,34,30,35,0
11,30,24,33,11,35,24,32,8,34,26,34,9,36,24,32,6,31,23,24,10,36,28,34,9,38,32,35,10,34,30,33,12,34,26,35,0
11,34,24,33,8,35,24,32,11,37,26,37,6,32,24,24,9,35,26,32,13,39,32,34,9,34,28,31,13,34,26,33,12,38,38,39,0
8,34,24,33,11,38,24,35,14,39,37,40,9,36,27,32,12,38,30,32,13,44,39,40,12,34,24,31,13,38,38,37,12,38,34,39,0
11,37,24,36,14,40,35,38,14,41,40,43,12,39,31,32,12,43,37,38,16,44,42,42,12,38,36,35,13,38,34,37,12,40,38,39,0
14,41,38,42,16,44,35,41,16,41,43,43,15,44,41,40,12,43,40,43,10,41,36,40,12,40,36,35,13,40,38,37,12,40,34,39,0
16,43,35,42,16,42,41,41,14,41,37,40,12,44,41,43,9,40,34,38,13,41,32,37,12,40,36,35,13,40,34,37,15,40,34,39,0
16,41,41,42,14,42,35,38,14,41,37,40,9,41,35,38,12,40,30,35,16,41,36,40,12,40,32,35,16,40,34,37,12,40,34,39,0
14,41,35,39,14,42,35,38,14,43,46,45,12,41,31,35,15,40,34,38,16,47,42,42,15,40,32,35,13,40,34,37,12,40,38,41,0
14,41,35,39,14,44,44,43,18,55,54,52,15,41,35,38,15,46,40,40,16,47,42,42,12,40,32,35,13,40,38,39,15,42,38,41,0
14,43,44,44,18,56,52,50,21,55,50,52,15,47,41,40,15,46,40,40,18,47,42,42,12,40,36,37,16,42,38,39,17,40,34,41,0
21,55,48,51,18,52,48,47,18,51,46,49,17,47,41,40,17,38,34,40,19,41,39,42,17,40,32,37,20,42,34,42,19,45,38,44,0
18,51,44,48,18,56,48,47,18,58,58,49,18,41,38,40,18,46,43,46,22,54,53,48,19,45,36,40,20,45,41,42,22,48,44,47,0
18,55,48,48,18,59,56,47,21,55,54,52,18,47,44,46,21,53,51,46,24,61,53,51,19,45,39,40,23,48,44,45,19,55,51,51,0
18,58,56,48,21,56,52,50,18,55,54,52,21,54,52,46,23,60,51,49,22,54,53,45,22,48,42,43,20,55,51,49,22,51,55,51,0
18,55,52,51,18,59,52,47,18,58,58,49,21,54,52,43,18,53,51,46,22,58,53,48,22,51,53,47,18,48,44,42,17,45,44,44,0
18,58,52,48,18,59,56,47,16,55,54,49,18,54,52,46,21,57,51,46,19,58,53,48,17,48,42,40,18,45,44,42,19,55,55,51,0
18,58,56,48,16,56,52,47,16,51,50,45,21,58,52,46,18,57,51,46,19,61,53,48,17,45,42,40,20,55,55,49,22,61,55,53,0
16,55,52,48,16,52,48,43,14,43,43,43,18,58,52,46,18,60,51,46,18,50,45,45,19,55,53,47,23,61,55,51,19,55,51,51,0
16,41,44,44,16,47,44,43,16,48,50,45,12,44,44,40,15,46,43,43,18,54,45,45,12,48,45,43,16,51,51,45,15,51,47,44,0
16,46,44,44,16,49,48,43,18,55,50,52,15,47,44,43,17,53,43,43,19,50,49,51,15,51,49,43,16,51,47,42,17,45,44,47,0
18,51,44,48,21,56,48,50,18,58,58,52,18,50,44,43,18,53,51,46,22,58,57,53,17,45,42,43,20,55,51,49,22,61,51,56,0
24,65,65,57,24,66,56,53,21,62,54,55,23,65,60,55,21,60,55,51,22,65,53,53,19,61,57,52,23,65,63,54,22,58,55,53,0
14,34,48,54,11,20,38,60,8,12,50,78,17,47,48,51,6,9,43,75,5,4,53,88,17,48,49,49,13,25,47,67,9,4,55,84,1
11,19,38,61,8,13,48,77,5,4,58,87,6,10,44,75,4,3,51,86,5,4,49,91,12,25,45,65,10,4,55,81,6,4,51,86,1
5,2,56,90,2,5,52,86,2,2,50,90,4,4,52,89,4,3,51,84,5,4,53,86,6,6,49,79,5,6,55,81,4,4,55,86,1
2,4,52,87,2,3,48,89,2,2,54,87,4,4,52,84,4,3,51,84,5,4,49,86,4,6,53,79,5,4,55,83,4,4,55,86,1
2,2,48,90,2,3,52,86,5,5,50,78,4,4,52,84,4,3,47,84,5,2,53,88,4,4,53,81,5,4,55,83,6,4,51,80,1
2,2,52,87,5,6,48,77,8,16,43,58,4,4,48,84,4,1,51,86,5,2,53,86,4,4,53,81,7,4,51,77,6,8,47,80,1
5,5,48,78,8,17,41,56,14,37,40,40,4,2,52,86,4,1,51,84,7,8,53,77,6,4,49,75,7,8,47,77,9,12,41,66,1
8,16,41,57,14,38,38,38,18,46,46,43,4,2,52,84,6,7,51,75,10,29,39,48,6,8,45,75,10,12,41,64,12,21,41,51,1
18,46,44,42,21,44,44,50,21,46,50,55,9,29,38,46,18,43,37,38,24,47,45,45,12,21,39,47,16,38,30,33,19,45,41,41,4
21,46,56,54,27,49,48,50,30,48,58,55,26,50,52,49,26,49,47,49,24,47,53,53,19,45,42,47,20,40,47,54,22,34,51,56,4
30,55,48,44,24,40,28,35,16,25,16,34,26,47,48,49,29,43,34,38,19,39,32,34,22,38,49,47,23,40,41,39,25,40,38,39,5
16,25,14,33,16,29,21,32,16,25,19,30,18,39,31,32,17,35,23,24,19,32,21,30,25,40,36,35,29,45,41,37,25,42,30,35,5
16,28,21,33,16,26,17,28,11,19,19,30,17,36,24,24,18,31,19,28,18,29,17,30,28,45,39,35,26,42,30,33,22,38,22,28,5
16,25,17,29,11,20,17,28,11,25,16,26,18,32,20,28,17,28,15,28,18,29,21,26,25,42,28,31,23,38,22,26,19,31,18,28,5
11,19,17,29,11,26,14,24,16,28,12,30,17,29,16,28,17,28,19,24,19,36,13,23,22,38,20,24,20,31,18,26,19,38,26,31,5
32,57,48,42,35,58,44,39,35,53,43,41,38,58,45,40,38,60,41,40,39,58,43,39,34,56,40,39,32,56,45,38,31,49,39,40,2
35,53,41,40,32,54,41,36,32,53,43,41,38,58,42,37,31,54,38,35,32,55,43,39,31,49,37,36,32,52,42,38,31,52,42,40,2
39,57,48,45,39,58,52,44,39,60,54,52,34,58,45,43,34,60,48,43,39,65,54,49,34,59,46,44,39,66,53,46,41,66,57,48,2
39,57,52,45,39,61,52,50,42,67,62,52,34,61,49,43,38,64,52,47,42,68,54,51,38,66,51,44,42,66,57,46,38,56,45,48,2
42,67,60,51,45,68,60,52,42,60,54,52,41,68,53,49,41,60,48,43,39,58,46,42,38,56,43,44,32,56,45,41,34,59,45,43,2
45,67,60,53,42,61,52,50,39,53,43,41,41,61,49,43,38,57,44,40,39,58,46,42,31,56,43,39,35,59,45,41,34,59,45,45,2
42,60,52,51,39,54,41,39,35,53,46,41,38,58,45,40,38,57,44,40,39,55,46,39,34,59,43,39,35,59,45,43,34,56,45,43,2
35,53,44,40,35,61,44,41,35,57,43,43,38,55,45,37,34,57,44,37,35,51,43,39,34,56,43,39,35,56,42,41,38,56,45,45,2
35,60,44,42,35,58,41,41,32,49,46,38,34,58,45,37,34,50,41,37,35,55,40,39,34,56,40,39,39,56,45,43,34,56,42,43,2
32,49,44,37,35,50,41,41,35,49,46,43,34,55,39,37,34,50,41,37,35,58,50,45,34,56,40,39,35,56,45,43,38,59,48,48,2
35,49,41,42,35,50,44,41,39,57,50,46,34,51,42,37,34,57,48,43,39,61,43,49,34,56,43,41,39,59,48,46,38,56,53,52,2
35,49,44,42,39,58,48,44,35,57,54,46,34,58,49,43,38,60,41,47,35,55,43,45,38,59,46,44,39,56,53,50,28,52,45,48,2
39,57,48,45,35,58,52,44,29,49,43,46,38,61,42,47,34,54,41,43,26,51,46,45,38,56,51,48,29,52,45,46,22,56,53,48,2
26,53,44,51,21,54,48,50,15,53,50,52,19,55,49,47,15,50,48,47,13,45,43,42,17,49,46,44,13,46,45,43,9,39,39,40,0
21,53,48,51,15,54,48,50,12,46,43,43,15,51,49,47,12,44,41,40,10,38,33,37,12,46,43,41,10,39,39,38,9,36,35,40,0
15,53,48,51,12,47,41,41,9,35,33,38,12,45,42,40,9,37,31,35,10,34,29,33,9,39,37,36,10,36,35,38,9,33,31,37,0
12,46,41,42,9,36,31,36,6,35,33,41,9,38,32,35,9,33,27,31,13,34,29,33,9,36,33,36,10,33,31,35,9,36,31,33,0
6,35,31,40,9,36,27,36,6,31,29,31,12,34,28,31,12,33,23,31,10,31,25,33,9,36,29,29,10,36,31,35,9,39,35,37,0
9,35,27,37,6,32,27,29,6,35,29,35,12,34,24,31,9,30,23,31,10,38,33,37,9,36,29,33,10,39,35,35,12,39,31,40,0
9,40,31,37,9,41,35,36,9,40,33,38,9,38,32,35,9,39,38,37,13,40,37,39,9,39,33,39,10,39,39,38,14,39,35,37,0
9,40,35,37,9,41,31,36,9,35,26,35,9,40,39,37,12,39,35,37,10,38,33,37,9,39,37,36,15,39,35,35,14,33,27,30,0
9,40,31,37,9,36,24,33,6,31,26,27,12,40,36,37,9,37,31,35,10,34,29,33,14,39,33,33,15,33,27,28,12,33,27,33,0
6,31,24,26,9,36,27,33,12,38,33,35,9,34,28,31,12,33,23,31,13,38,37,37,12,33,25,29,13,36,31,35,12,39,35,40,0
9,35,27,34,12,39,31,33,12,43,40,41,12,34,24,31,12,37,35,35,13,38,33,37,12,36,29,33,13,39,35,38,12,41,39,33,0
