Sex,Length,Diameter,Height,Whole weight,Shucked weight,Viscera weight,Shell weight,target
0,102,84,36,1891,947,586,718,16
2,79,68,30,1103,558,243,454,16
0,75,60,20,693,331,216,303,16
2,94,78,33,1612,793,455,626,16
0,76,65,29,899,453,264,383,16
0,81,68,33,1385,657,476,497,16
0,101,79,34,1966,948,603,834,16
0,113,95,42,2250,1251,594,790,16
0,98,83,32,1728,924,485,617,16
2,92,74,24,1512,739,421,444,16
0,119,95,34,2254,1187,673,842,16
2,78,64,27,1228,588,289,563,16
2,78,64,27,1228,588,289,563,16
0,99,80,43,2101,963,564,830,16
0,117,96,38,2254,1189,665,867,16
2,100,83,38,1969,1103,434,656,16
0,100,80,37,1725,831,458,733,16
2,83,70,35,1462,725,449,582,16
0,108,90,37,2092,1084,559,796,16
1,83,70,28,1416,811,437,469,16
2,88,68,31,1375,659,434,491,16
0,81,68,33,1385,657,476,497,16
2,106,99,40,2376,1467,673,884,16
2,106,99,40,2376,1467,673,884,16
0,89,71,27,1392,715,399,544,16
0,111,93,41,2265,1121,606,895,16
0,108,94,38,2041,1091,695,642,16
2,78,64,27,1228,588,289,563,16
1,93,76,38,1601,695,371,664,16
0,81,69,33,1105,660,301,419,16
2,106,80,38,2193,1172,701,804,16
2,100,83,38,1969,1103,434,656,16
0,100,80,37,1725,831,458,733,16
0,119,95,34,2254,1187,673,842,16
1,82,67,28,1350,752,390,444,16
1,82,67,28,1350,752,390,444,16
1,97,75,33,1861,775,510,656,16
2,92,76,37,1722,738,468,702,16
0,73,55,21,698,294,211,349,16
0,111,93,41,2265,1121,606,895,16
2,124,100,42,2418,1453,840,914,16
0,81,68,33,1385,657,476,497,16
0,101,79,34,1966,948,603,834,16
2,92,76,37,1722,738,468,702,16
2,121,102,45,2428,1502,794,924,16
1,83,70,28,1416,811,437,469,16
2,130,97,43,2367,1320,843,905,16
2,78,64,27,1228,588,289,563,16
2,100,83,38,1969,1103,434,656,16
0,91,74,31,1341,588,389,536,16
2,99,82,34,2300,1198,650,916,16
0,81,67,25,1470,641,449,471,16
0,101,79,34,1966,948,603,834,16
1,105,86,31,1710,936,403,592,16
2,108,91,34,1940,937,504,726,16
0,108,94,38,2041,1091,695,642,16
1,102,84,37,1922,1090,500,750,16
2,104,83,37,1802,991,552,695,16
0,91,74,31,1341,588,389,536,16
2,130,97,43,2367,1320,843,905,16
0,74,63,30,916,451,262,365,16
0,89,71,27,1392,715,399,544,16
2,92,76,37,1722,738,468,702,16
2,78,64,27,1228,588,289,563,16
0,81,69,33,1105,660,301,419,16
2,104,83,37,1802,991,552,695,16
0,86,70,32,1416,634,460,528,16
0,100,80,37,1725,831,458,733,16
0,117,96,38,2254,1189,665,867,16
0,73,55,21,698,294,211,349,16
0,91,74,31,1341,588,389,536,16
2,106,99,40,2376,1467,673,884,16
1,93,76,38,1601,695,371,664,16
2,104,83,37,1802,991,552,695,16
2,130,97,43,2367,1320,843,905,16
0,75,59,30,930,448,283,365,16
0,83,71,26,1401,444,439,536,16
0,113,95,42,2250,1251,594,790,16
2,92,76,37,1722,738,468,702,16
2,88,68,31,1375,659,434,491,16
0,79,64,27,1171,525,363,462,16
2,88,77,38,1682,731,512,626,16
0,101,79,34,1966,948,603,834,16
0,75,60,20,693,331,216,303,16
2,124,100,42,2418,1453,840,914,16
1,83,70,28,1416,811,437,469,16
2,92,76,37,1722,738,468,702,16
2,99,82,34,2300,1198,650,916,16
1,102,84,37,1922,1090,500,750,16
0,86,70,32,1416,634,460,528,16
0,81,67,25,1470,641,449,471,16
2,91,76,34,1525,758,370,679,16
0,100,80,37,1725,831,458,733,16
0,119,95,34,2254,1187,673,842,16
1,83,70,28,1416,811,437,469,16
2,130,97,43,2367,1320,843,905,16
2,92,76,37,1722,738,468,702,16
0,79,64,27,1171,525,363,462,16
2,104,83,37,1802,991,552,695,16
2,104,83,37,1802,991,552,695,16
2,78,64,27,1228,588,289,563,16
2,92,76,37,1722,738,468,702,16
2,81,66,34,1056,489,276,470,16
0,108,90,37,2092,1084,559,796,16
2,79,68,30,1103,558,243,454,16
0,86,70,32,1416,634,460,528,16
2,90,70,29,1152,550,322,481,16
0,113,95,42,2250,1251,594,790,16
2,104,83,37,1802,991,552,695,16
2,78,64,27,1228,588,289,563,16
0,89,71,27,1392,715,399,544,16
0,98,83,32,1728,924,485,617,16
0,75,59,30,930,448,283,365,16
2,81,66,34,1056,489,276,470,16
2,88,77,38,1682,731,512,626,16
2,83,70,35,1462,725,449,582,16
2,88,73,22,1321,752,391,518,16
0,75,60,20,693,331,216,303,16
2,124,100,42,2418,1453,840,914,16
0,75,59,30,930,448,283,365,16
0,81,67,25,1470,641,449,471,16
2,90,63,30,1362,679,486,536,16
0,91,74,31,1341,588,389,536,16
0,79,64,27,1171,525,363,462,16
1,85,71,32,1243,588,335,536,16
2,83,70,35,1462,725,449,582,16
2,130,97,43,2367,1320,843,905,16
2,92,74,24,1512,739,421,444,16
2,91,76,34,1525,758,370,679,16
0,100,80,37,1725,831,458,733,16
0,117,96,38,2254,1189,665,867,16
2,81,66,34,1056,489,276,470,16
0,117,96,38,2254,1189,665,867,16
0,118,96,47,2397,1304,835,923,16
0,108,94,38,2041,1091,695,642,16
2,83,70,35,1462,725,449,582,16
0,86,70,32,1416,634,460,528,16
0,117,96,38,2254,1189,665,867,16
2,99,82,34,2300,1198,650,916,16
0,118,96,47,2397,1304,835,923,16
2,94,78,33,1612,793,455,626,16
0,98,83,32,1728,924,485,617,16
0,73,55,21,698,294,211,349,16
0,118,96,47,2397,1304,835,923,16
0,86,70,32,1416,634,460,528,16
0,118,96,47,2397,1304,835,923,16
0,76,65,29,899,453,264,383,16
2,88,77,38,1682,731,512,626,16
2,88,68,31,1375,659,434,491,16
2,104,83,37,1802,991,552,695,16
2,108,91,34,1940,937,504,726,16
2,88,68,31,1375,659,434,491,16
2,88,68,31,1375,659,434,491,16
0,107,87,39,2230,1241,846,769,16
1,82,67,28,1350,752,390,444,16
2,88,77,38,1682,731,512,626,16
0,101,79,34,1966,948,603,834,16
0,101,79,34,1966,948,603,834,16
0,81,69,33,1105,660,301,419,16
0,108,90,37,2092,1084,559,796,16
0,76,65,29,899,453,264,383,16
0,118,96,47,2397,1304,835,923,16
0,119,95,34,2254,1187,673,842,16
0,107,87,39,2230,1241,846,769,16
2,94,79,32,1839,916,562,718,16
2,90,63,30,1362,679,486,536,16
1,93,76,38,1601,695,371,664,16
0,73,55,21,698,294,211,349,16
2,83,70,35,1462,725,449,582,16
0,108,94,38,2041,1091,695,642,16
0,81,68,33,1385,657,476,497,16
2,78,64,27,1228,588,289,563,16
2,88,73,22,1321,752,391,518,16
2,100,83,38,1969,1103,434,656,16
0,118,96,47,2397,1304,835,923,16
1,82,67,28,1350,752,390,444,16
2,101,85,45,2124,1060,559,871,16
2,90,63,30,1362,679,486,536,16
2,121,102,45,2428,1502,794,924,16
2,88,77,38,1682,731,512,626,16
2,94,79,32,1839,916,562,718,16
2,78,64,27,1228,588,289,563,16
2,121,102,45,2428,1502,794,924,16
0,76,65,29,899,453,264,383,16
0,117,96,38,2254,1189,665,867,16
0,108,94,38,2041,1091,695,642,16
2,88,68,31,1375,659,434,491,16
0,117,96,38,2254,1189,665,867,16
0,107,87,39,2230,1241,846,769,16
2,83,70,35,1462,725,449,582,16
2,92,74,24,1512,739,421,444,16
0,86,70,32,1416,634,460,528,16
0,81,68,33,1385,657,476,497,16
2,90,63,30,1362,679,486,536,16
2,106,80,38,2193,1172,701,804,16
2,88,73,22,1321,752,391,518,16
0,119,95,34,2254,1187,673,842,16
2,90,63,30,1362,679,486,536,16
1,102,84,37,1922,1090,500,750,16
0,74,63,30,916,451,262,365,16
2,100,83,38,1969,1103,434,656,16
0,74,63,30,916,451,262,365,16
0,117,96,38,2254,1189,665,867,16
2,106,99,40,2376,1467,673,884,16
0,102,84,36,1891,947,586,718,16
1,83,70,28,1416,811,437,469,16
2,88,68,31,1375,659,434,491,16
0,102,84,36,1891,947,586,718,16
0,101,79,34,1966,948,603,834,16
2,88,68,31,1375,659,434,491,16
1,83,70,28,1416,811,437,469,16
2,99,82,34,2300,1198,650,916,16
0,75,59,30,930,448,283,365,16
2,90,70,29,1152,550,322,481,16
2,121,102,45,2428,1502,794,924,16
0,83,71,26,1401,444,439,536,16
2,88,77,38,1682,731,512,626,16
2,108,91,34,1940,937,504,726,16
0,117,96,38,2254,1189,665,867,16
2,106,80,38,2193,1172,701,804,16
2,101,85,45,2124,1060,559,871,16
0,100,80,37,1725,831,458,733,16
1,97,75,33,1861,775,510,656,16
2,103,87,39,2011,1065,604,775,16
1,83,70,28,1416,811,437,469,16
0,117,96,38,2254,1189,665,867,16
2,78,64,27,1228,588,289,563,16
0,91,74,31,1341,588,389,536,16
1,83,70,28,1416,811,437,469,16
0,101,79,34,1966,948,603,834,16
1,102,84,37,1922,1090,500,750,16
0,79,64,27,1171,525,363,462,16
0,98,83,32,1728,924,485,617,16
0,75,59,30,930,448,283,365,16
2,88,73,22,1321,752,391,518,16
0,119,95,34,2254,1187,673,842,16
2,106,99,40,2376,1467,673,884,16
2,103,87,39,2011,1065,604,775,16
0,101,79,34,1966,948,603,834,16
2,91,76,34,1525,758,370,679,16
2,88,77,38,1682,731,512,626,16
0,81,68,33,1385,657,476,497,16
0,83,71,26,1401,444,439,536,16
2,88,68,31,1375,659,434,491,16
2,100,83,38,1969,1103,434,656,16
2,106,80,38,2193,1172,701,804,16
2,81,66,34,1056,489,276,470,16
2,100,83,38,1969,1103,434,656,16
0,81,68,33,1385,657,476,497,16
2,81,66,34,1056,489,276,470,16
2,108,91,34,1940,937,504,726,16
2,88,77,38,1682,731,512,626,16
0,98,83,32,1728,924,485,617,16
2,91,76,34,1525,758,370,679,16
0,99,80,43,2101,963,564,830,16
0,75,59,30,930,448,283,365,16
0,108,90,37,2092,1084,559,796,16
2,88,68,31,1375,659,434,491,16
2,94,79,32,1839,916,562,718,16
2,79,68,30,1103,558,243,454,16
2,92,76,37,1722,738,468,702,16
0,107,87,39,2230,1241,846,769,16
1,83,70,28,1416,811,437,469,16
2,106,99,40,2376,1467,673,884,16
2,88,68,31,1375,659,434,491,16
0,118,96,47,2397,1304,835,923,16
0,98,83,32,1728,924,485,617,16
1,105,86,31,1710,936,403,592,16
2,88,68,31,1375,659,434,491,16
2,130,97,43,2367,1320,843,905,16
0,89,71,27,1392,715,399,544,16
2,100,83,38,1969,1103,434,656,16
0,91,74,31,1341,588,389,536,16
2,121,102,45,2428,1502,794,924,16
0,75,59,30,930,448,283,365,16
0,108,90,37,2092,1084,559,796,16
0,107,87,39,2230,1241,846,769,16
0,73,55,21,698,294,211,349,16
2,108,91,34,1940,937,504,726,16
0,81,69,33,1105,660,301,419,16
1,105,86,31,1710,936,403,592,16
0,91,74,31,1341,588,389,536,16
0,75,60,20,693,331,216,303,16
0,107,87,39,2230,1241,846,769,16
1,105,86,31,1710,936,403,592,16
2,91,76,34,1525,758,370,679,16
1,85,71,32,1243,588,335,536,16
2,100,83,38,1969,1103,434,656,16
0,79,64,27,1171,525,363,462,16
1,97,75,33,1861,775,510,656,16
0,113,95,42,2250,1251,594,790,16
2,92,76,37,1722,738,468,702,16
1,102,84,37,1922,1090,500,750,16
2,92,76,37,1722,738,468,702,16
0,79,64,27,1171,525,363,462,16
1,105,86,31,1710,936,403,592,16
0,101,79,34,1966,948,603,834,16
2,92,76,37,1722,738,468,702,16
1,97,75,33,1861,775,510,656,16
0,83,71,26,1401,444,439,536,16
2,88,77,38,1682,731,512,626,16
2,101,85,45,2124,1060,559,871,16
1,102,84,37,1922,1090,500,750,16
2,92,76,37,1722,738,468,702,16
0,75,59,30,930,448,283,365,16
0,75,60,20,693,331,216,303,16
2,90,70,29,1152,550,322,481,16
0,74,63,30,916,451,262,365,16
0,81,67,25,1470,641,449,471,16
2,88,77,38,1682,731,512,626,16
1,102,84,37,1922,1090,500,750,16
0,101,79,34,1966,948,603,834,16
2,124,100,42,2418,1453,840,914,16
2,83,70,35,1462,725,449,582,16
0,73,55,21,698,294,211,349,16
2,106,80,38,2193,1172,701,804,16
2,79,68,30,1103,558,243,454,16
1,105,86,31,1710,936,403,592,16
0,108,90,37,2092,1084,559,796,16
0,118,96,47,2397,1304,835,923,16
1,105,86,31,1710,936,403,592,16
0,113,95,42,2250,1251,594,790,16
2,100,83,38,1969,1103,434,656,16
0,101,79,34,1966,948,603,834,16
1,82,67,28,1350,752,390,444,16
1,102,84,37,1922,1090,500,750,16
0,81,67,25,1470,641,449,471,16
1,105,86,31,1710,936,403,592,16
0,108,94,38,2041,1091,695,642,16
0,81,69,33,1105,660,301,419,16
2,88,77,38,1682,731,512,626,16
0,89,71,27,1392,715,399,544,16
2,92,74,24,1512,739,421,444,16
1,82,67,28,1350,752,390,444,16
2,103,87,39,2011,1065,604,775,16
1,83,70,28,1416,811,437,469,16
2,78,64,27,1228,588,289,563,16
2,92,74,24,1512,739,421,444,16
2,91,76,34,1525,758,370,679,16
2,124,100,42,2418,1453,840,914,16
1,102,84,37,1922,1090,500,750,16
2,106,99,40,2376,1467,673,884,16
2,104,83,37,1802,991,552,695,16
0,81,67,25,1470,641,449,471,16
2,106,80,38,2193,1172,701,804,16
1,105,86,31,1710,936,403,592,16
0,89,71,27,1392,715,399,544,16
0,119,95,34,2254,1187,673,842,16
2,101,85,45,2124,1060,559,871,16
0,76,65,29,899,453,264,383,16
0,118,96,47,2397,1304,835,923,16
2,94,78,33,1612,793,455,626,16
1,82,67,28,1350,752,390,444,16
2,121,102,45,2428,1502,794,924,16
0,86,70,32,1416,634,460,528,16
0,81,69,33,1105,660,301,419,16
1,83,70,28,1416,811,437,469,16
0,81,67,25,1470,641,449,471,16
2,88,77,38,1682,731,512,626,16
2,106,80,38,2193,1172,701,804,16
0,100,80,37,1725,831,458,733,16
0,75,59,30,930,448,283,365,16
2,94,78,33,1612,793,455,626,16
2,124,100,42,2418,1453,840,914,16
2,81,66,34,1056,489,276,470,16
2,130,97,43,2367,1320,843,905,16
0,113,95,42,2250,1251,594,790,16
0,83,71,26,1401,444,439,536,16
0,118,96,47,2397,1304,835,923,16
0,79,64,27,1171,525,363,462,16
2,88,68,31,1375,659,434,491,16
1,102,84,37,1922,1090,500,750,16
2,124,100,42,2418,1453,840,914,16
2,106,99,40,2376,1467,673,884,16
0,83,71,26,1401,444,439,536,16
0,111,93,41,2265,1121,606,895,16
1,93,76,38,1601,695,371,664,16
2,94,79,32,1839,916,562,718,16
0,75,59,30,930,448,283,365,16
2,92,74,24,1512,739,421,444,16
0,81,67,25,1470,641,449,471,16
2,88,77,38,1682,731,512,626,16
2,90,63,30,1362,679,486,536,16
0,108,90,37,2092,1084,559,796,16
2,78,64,27,1228,588,289,563,16
1,83,70,28,1416,811,437,469,16
0,107,87,39,2230,1241,846,769,16
2,90,63,30,1362,679,486,536,16
2,130,97,43,2367,1320,843,905,16
1,83,70,28,1416,811,437,469,16
0,81,68,33,1385,657,476,497,16
0,101,79,34,1966,948,603,834,16
2,94,78,33,1612,793,455,626,16
0,75,59,30,930,448,283,365,16
0,81,69,33,1105,660,301,419,16
0,74,63,30,916,451,262,365,16
2,94,79,32,1839,916,562,718,16
1,85,71,32,1243,588,335,536,16
0,76,65,29,899,453,264,383,16
2,78,64,27,1228,588,289,563,16
2,94,79,32,1839,916,562,718,16
1,82,67,28,1350,752,390,444,16
2,88,68,31,1375,659,434,491,16
2,130,97,43,2367,1320,843,905,16
0,75,59,30,930,448,283,365,16
0,113,95,42,2250,1251,594,790,16
0,111,93,41,2265,1121,606,895,16
2,130,97,43,2367,1320,843,905,16
0,99,80,43,2101,963,564,830,16
2,79,68,30,1103,558,243,454,16
2,101,85,45,2124,1060,559,871,16
0,74,63,30,916,451,262,365,16
2,94,78,33,1612,793,455,626,16
2,124,100,42,2418,1453,840,914,16
2,106,99,40,2376,1467,673,884,16
2,92,74,24,1512,739,421,444,16
2,100,83,38,1969,1103,434,656,16
0,75,59,30,930,448,283,365,16
1,102,84,37,1922,1090,500,750,16
0,75,59,30,930,448,283,365,16
2,81,66,34,1056,489,276,470,16
0,108,90,37,2092,1084,559,796,16
2,83,70,35,1462,725,449,582,16
2,79,68,30,1103,558,243,454,16
1,83,70,28,1416,811,437,469,16
0,86,70,32,1416,634,460,528,16
2,90,70,29,1152,550,322,481,16
2,106,99,40,2376,1467,673,884,16
1,102,84,37,1922,1090,500,750,16
0,119,95,34,2254,1187,673,842,16
0,100,80,37,1725,831,458,733,16
0,100,80,37,1725,831,458,733,16
0,98,83,32,1728,924,485,617,16
0,79,64,27,1171,525,363,462,16
2,121,102,45,2428,1502,794,924,16
2,104,83,37,1802,991,552,695,16
2,78,64,27,1228,588,289,563,16
0,76,65,29,899,453,264,383,16
1,102,84,37,1922,1090,500,750,16
0,79,64,27,1171,525,363,462,16
0,119,95,34,2254,1187,673,842,16
0,86,70,32,1416,634,460,528,16
0,111,93,41,2265,1121,606,895,16
2,104,83,37,1802,991,552,695,16
0,111,93,41,2265,1121,606,895,16
0,117,96,38,2254,1189,665,867,16
0,81,68,33,1385,657,476,497,16
0,99,80,43,2101,963,564,830,16
2,79,68,30,1103,558,243,454,16
0,81,68,33,1385,657,476,497,16
0,81,67,25,1470,641,449,471,16
0,119,95,34,2254,1187,673,842,16
0,100,80,37,1725,831,458,733,16
2,121,102,45,2428,1502,794,924,16
2,81,66,34,1056,489,276,470,16
0,75,59,30,930,448,283,365,16
1,97,75,33,1861,775,510,656,16
0,86,70,32,1416,634,460,528,16
0,99,80,43,2101,963,564,830,16
0,108,90,37,2092,1084,559,796,16
2,79,68,30,1103,558,243,454,16
2,100,83,38,1969,1103,434,656,16
0,89,71,27,1392,715,399,544,16
0,118,96,47,2397,1304,835,923,16
1,93,76,38,1601,695,371,664,16
1,105,86,31,1710,936,403,592,16
2,90,63,30,1362,679,486,536,16
0,81,68,33,1385,657,476,497,16
0,117,96,38,2254,1189,665,867,16
2,106,99,40,2376,1467,673,884,16
2,90,63,30,1362,679,486,536,16
2,90,70,29,1152,550,322,481,16
2,91,76,34,1525,758,370,679,16
0,119,95,34,2254,1187,673,842,16
0,86,70,32,1416,634,460,528,16
0,113,95,42,2250,1251,594,790,16
0,81,69,33,1105,660,301,419,16
2,104,83,37,1802,991,552,695,16
2,90,70,29,1152,550,322,481,16
0,102,84,36,1891,947,586,718,16
0,117,96,38,2254,1189,665,867,16
2,121,102,45,2428,1502,794,924,16
2,94,79,32,1839,916,562,718,16
2,94,78,33,1612,793,455,626,16
2,106,80,38,2193,1172,701,804,16
0,111,93,41,2265,1121,606,895,16
2,104,83,37,1802,991,552,695,16
1,83,70,28,1416,811,437,469,16
2,78,64,27,1228,588,289,563,16
1,97,75,33,1861,775,510,656,16
0,108,94,38,2041,1091,695,642,16
2,90,63,30,1362,679,486,536,16
0,108,90,37,2092,1084,559,796,16
2,83,70,35,1462,725,449,582,16
0,83,71,26,1401,444,439,536,16
2,100,83,38,1969,1103,434,656,16
0,81,68,33,1385,657,476,497,16
2,90,70,29,1152,550,322,481,16
0,81,69,33,1105,660,301,419,16
2,100,83,38,1969,1103,434,656,16
0,119,95,34,2254,1187,673,842,16
2,79,68,30,1103,558,243,454,16
0,76,65,29,899,453,264,383,16
0,91,74,31,1341,588,389,536,16
0,81,69,33,1105,660,301,419,16
0,76,65,29,899,453,264,383,16
0,107,87,39,2230,1241,846,769,16
0,101,79,34,1966,948,603,834,16
0,98,83,32,1728,924,485,617,16
0,100,80,37,1725,831,458,733,16
0,83,71,26,1401,444,439,536,16
1,83,70,28,1416,811,437,469,16
1,83,70,28,1416,811,437,469,16
0,98,83,32,1728,924,485,617,16
2,104,83,37,1802,991,552,695,16
1,83,70,28,1416,811,437,469,16
2,83,70,35,1462,725,449,582,16
2,90,63,30,1362,679,486,536,16
2,88,77,38,1682,731,512,626,16
2,96,81,35,1800,909,570,626,17
2,88,74,33,1317,644,309,572,17
0,68,53,25,686,359,203,273,17
0,106,83,35,2020,960,623,764,17
0,88,79,34,1397,734,427,491,17
0,88,79,34,1397,734,427,491,17
0,68,53,25,686,359,203,273,17
2,89,78,38,1515,879,378,544,17
0,107,88,40,1964,946,578,718,17
0,102,83,35,1902,1001,494,804,17
0,124,100,37,2352,1404,814,878,17
2,79,70,38,1421,561,424,635,17
0,75,64,27,957,497,245,444,17
1,74,57,24,660,340,138,301,17
1,74,57,24,660,340,138,301,17
2,103,84,32,2046,1148,603,688,17
2,104,80,30,2086,1111,619,671,17
0,68,53,25,686,359,203,273,17
1,105,88,35,2198,1120,678,847,17
0,120,95,41,2389,1208,765,925,17
1,91,81,38,1904,1004,504,718,17
2,104,80,30,2086,1111,619,671,17
0,102,83,35,1902,1001,494,804,17
1,72,59,27,956,404,257,349,17
0,107,88,40,1964,946,578,718,17
2,84,65,28,1266,571,389,554,17
0,104,81,37,1894,907,698,617,17
2,84,65,28,1266,571,389,554,17
0,88,79,34,1397,734,427,491,17
0,107,88,40,1964,946,578,718,17
0,104,81,37,1894,907,698,617,17
2,96,81,35,1800,909,570,626,17
0,95,78,35,1709,966,531,572,17
1,105,88,35,2198,1120,678,847,17
2,80,68,23,1253,531,349,518,17
0,106,83,35,2020,960,623,764,17
0,89,73,34,1395,718,330,528,17
0,89,73,34,1395,718,330,528,17
2,96,81,35,1800,909,570,626,17
2,84,65,28,1266,571,389,554,17
2,60,46,24,465,202,110,224,17
2,79,70,38,1421,561,424,635,17
2,108,88,32,1930,1044,700,626,17
2,102,85,30,1699,810,574,563,17
2,97,83,47,2207,1007,661,913,17
1,105,88,35,2198,1120,678,847,17
2,97,83,47,2207,1007,661,913,17
2,89,78,38,1515,879,378,544,17
2,97,83,47,2207,1007,661,913,17
2,108,88,32,1930,1044,700,626,17
2,96,81,35,1800,909,570,626,17
2,104,80,30,2086,1111,619,671,17
0,90,73,33,1541,713,338,679,17
2,103,84,32,2046,1148,603,688,17
0,97,80,32,1605,744,484,592,17
2,115,89,37,1907,1037,463,733,17
0,124,100,37,2352,1404,814,878,17
0,75,64,27,957,497,245,444,17
2,60,46,24,465,202,110,224,17
0,84,64,34,1434,484,411,671,17
1,74,57,24,660,340,138,301,17
2,80,68,23,1253,531,349,518,17
0,68,53,25,686,359,203,273,17
0,102,83,35,1902,1001,494,804,17
1,91,81,38,1904,1004,504,718,17
2,103,84,32,2046,1148,603,688,17
0,103,91,34,2156,1171,538,796,17
2,97,83,47,2207,1007,661,913,17
0,106,89,37,2029,932,630,867,17
1,105,88,35,2198,1120,678,847,17
2,96,78,31,2189,1040,656,609,17
2,89,78,38,1515,879,378,544,17
2,96,78,31,2189,1040,656,609,17
0,106,83,35,2020,960,623,764,17
2,97,83,47,2207,1007,661,913,17
2,104,80,30,2086,1111,619,671,17
2,104,80,30,2086,1111,619,671,17
0,95,78,35,1709,966,531,572,17
2,88,74,33,1317,644,309,572,17
2,117,91,32,2351,1350,518,919,17
0,88,74,29,1176,688,315,462,17
2,104,80,30,2086,1111,619,671,17
0,75,64,27,957,497,245,444,17
2,80,68,23,1253,531,349,518,17
2,89,78,38,1515,879,378,544,17
2,96,81,35,1800,909,570,626,17
2,108,88,32,1930,1044,700,626,17
2,89,78,38,1515,879,378,544,17
0,88,79,34,1397,734,427,491,17
2,89,78,38,1515,879,378,544,17
0,104,88,37,2304,1279,752,695,17
0,104,88,37,2304,1279,752,695,17
0,97,80,32,1605,744,484,592,17
2,115,89,37,1907,1037,463,733,17
0,95,78,35,1709,966,531,572,17
0,124,100,37,2352,1404,814,878,17
0,106,89,37,2029,932,630,867,17
2,80,68,23,1253,531,349,518,17
0,103,91,34,2156,1171,538,796,17
0,106,89,37,2029,932,630,867,17
2,104,80,30,2086,1111,619,671,17
0,104,81,37,1894,907,698,617,17
2,79,70,38,1421,561,424,635,17
0,89,73,34,1395,718,330,528,17
0,106,89,37,2029,932,630,867,17
0,88,74,29,1176,688,315,462,17
2,104,80,30,2086,1111,619,671,17
2,60,46,24,465,202,110,224,17
2,96,78,31,2189,1040,656,609,17
0,90,73,33,1541,713,338,679,17
2,107,84,39,2200,921,590,888,17
0,88,74,29,1176,688,315,462,17
0,102,83,35,1902,1001,494,804,17
2,79,70,38,1421,561,424,635,17
1,72,59,27,956,404,257,349,17
2,117,91,32,2351,1350,518,919,17
2,96,78,31,2189,1040,656,609,17
2,80,68,23,1253,531,349,518,17
0,120,95,41,2389,1208,765,925,17
2,96,81,35,1800,909,570,626,17
2,80,68,23,1253,531,349,518,17
2,84,65,28,1266,571,389,554,17
0,106,89,37,2029,932,630,867,17
2,79,70,38,1421,561,424,635,17
0,103,91,34,2156,1171,538,796,17
2,88,74,33,1317,644,309,572,17
2,97,83,47,2207,1007,661,913,17
2,80,68,23,1253,531,349,518,17
2,97,83,47,2207,1007,661,913,17
2,102,85,30,1699,810,574,563,17
0,102,83,35,1902,1001,494,804,17
2,115,89,37,1907,1037,463,733,17
0,95,78,35,1709,966,531,572,17
2,117,91,32,2351,1350,518,919,17
0,104,88,37,2304,1279,752,695,17
0,104,81,37,1894,907,698,617,17
0,107,88,40,1964,946,578,718,17
2,107,84,39,2200,921,590,888,17
1,91,81,38,1904,1004,504,718,17
0,103,91,34,2156,1171,538,796,17
1,74,57,24,660,340,138,301,17
2,96,78,31,2189,1040,656,609,17
0,68,53,25,686,359,203,273,17
0,84,64,34,1434,484,411,671,17
0,68,53,25,686,359,203,273,17
0,90,73,33,1541,713,338,679,17
0,95,78,35,1709,966,531,572,17
0,84,64,34,1434,484,411,671,17
0,91,74,30,1205,594,274,572,17
0,88,79,34,1397,734,427,491,17
0,91,74,30,1205,594,274,572,17
0,104,81,37,1894,907,698,617,17
0,84,64,34,1434,484,411,671,17
0,89,73,34,1395,718,330,528,17
2,96,78,31,2189,1040,656,609,17
1,72,59,27,956,404,257,349,17
2,96,81,35,1800,909,570,626,17
0,102,83,35,1902,1001,494,804,17
0,120,95,41,2389,1208,765,925,17
0,124,100,37,2352,1404,814,878,17
0,89,73,34,1395,718,330,528,17
0,68,53,25,686,359,203,273,17
0,102,83,35,1902,1001,494,804,17
1,72,59,27,956,404,257,349,17
2,103,84,32,2046,1148,603,688,17
0,104,88,37,2304,1279,752,695,17
0,88,74,29,1176,688,315,462,17
2,84,65,28,1266,571,389,554,17
1,80,65,34,1268,675,411,365,17
0,102,83,35,1902,1001,494,804,17
0,124,100,37,2352,1404,814,878,17
0,120,95,41,2389,1208,765,925,17
0,97,80,32,1605,744,484,592,17
0,97,80,32,1605,744,484,592,17
2,98,79,37,1956,1004,472,790,17
2,97,83,47,2207,1007,661,913,17
