Area,Perimeter,MajorAxisLength,MinorAxisLength,AspectRation,Eccentricity,ConvexArea,EquivDiameter,Extent,Solidity,roundness,Compactness,ShapeFactor1,ShapeFactor2,ShapeFactor3,ShapeFactor4,Class
3971,6603,8043,1053,12610,12610,4217,3971,757,293,1058,794,12678,3505,794,215,4
3974,5902,7780,1148,12335,12335,4036,3974,2167,6029,3165,1264,12377,4005,1264,6813,4
4038,6117,7645,1481,12053,12053,4141,4038,5082,2819,2697,1496,12123,4223,1496,1907,4
4047,6165,7513,1764,11862,11862,4147,4047,4371,2969,2575,1652,11965,4408,1652,572,4
4063,5608,6918,2420,10989,10989,4100,4063,1669,7529,4467,2600,11176,5295,2600,3153,4
4079,6159,7759,1366,12175,12175,4144,4079,158,4631,2668,1374,12210,4098,1374,2795,4
4102,6757,7872,1426,12215,12215,4275,4102,51,639,910,1225,12327,3949,1225,311,4
4109,5713,7192,2124,11469,11469,4208,4109,12889,2317,4197,2113,11472,4933,2113,2227,4
4126,6494,7907,1269,12351,12351,4210,4126,706,2853,1704,1183,12345,3899,1183,2049,4
4135,5663,6318,3416,9096,9096,4251,4135,1749,1607,4474,4305,10261,6288,4305,1369,4
4143,6564,7432,1915,11728,11728,4290,4143,1241,879,1555,1807,11735,4594,1807,1130,4
4146,6764,8356,596,13289,13289,4195,4146,10526,5711,983,282,12917,2660,282,7959,4
4162,7119,8337,665,13225,13225,4264,4162,223,1970,448,328,12874,2745,328,5519,4
4178,6097,7258,2135,11512,11512,4260,4178,464,2977,3146,2081,11445,4877,2081,2824,4
4181,6814,8439,633,13330,13330,4332,4181,234,842,955,175,12985,2358,175,941,4
4182,6372,7738,1555,12084,12084,4252,4182,11478,3580,2303,1473,12054,4180,1473,2126,4
4189,5677,6752,3191,10048,10048,4323,4189,8265,1142,4662,3166,10744,5588,3166,164,4
4200,6455,7973,1399,12325,12325,4295,4200,387,2071,2069,1119,12337,3817,1119,379,4
4201,5930,7635,1623,11974,11974,4245,4201,396,5883,3715,1615,11897,4324,1615,6593,4
4208,7808,7858,1492,12160,12160,4407,4208,12584,378,111,1344,12168,4020,1344,904,4
4221,6017,7926,1265,12374,12374,4206,4221,4209,13129,3469,1231,12236,3914,1231,8704,4
4234,6390,8012,1235,12489,12489,4284,4234,12311,4938,2419,1062,12364,3746,1062,2549,4
4264,7219,7217,2643,11101,11101,4412,4264,877,904,425,2269,11241,4993,2269,201,4
4276,6297,8165,1013,12778,12778,4322,4276,13263,6425,2829,783,12544,3405,783,4195,4
4277,7067,7489,2362,11582,11582,4609,4277,4436,102,659,1842,11602,4595,1842,114,4
4279,6004,7573,1829,11856,11856,4324,4279,704,6774,3760,1743,11692,4468,1743,6266,4
4282,6288,7631,1755,11905,11905,4336,4282,2748,5082,2874,1692,11754,4388,1692,8255,4
4284,6477,8109,1138,12642,12642,4388,4284,348,2316,2267,890,12458,3514,890,2471,4
4353,6606,8029,1409,12387,12387,4422,4353,239,3652,2041,1126,12213,3773,1126,1385,4
4360,6758,8079,1318,12515,12515,4396,4360,3253,6427,1575,1019,12302,3646,1019,1882,4
4375,6770,8093,1216,12575,12575,4402,4375,1023,6921,1567,1008,12315,3625,1008,6362,4
4399,6203,7820,1720,12054,12054,4397,4399,618,10638,3437,1515,11848,4175,1515,3383,4
4423,6903,8444,868,13189,13189,4519,4423,95,2674,1265,300,12751,2575,300,876,4
4425,6628,7997,1535,12265,12265,4494,4425,420,4162,2162,1263,12085,3886,1263,1688,4
4450,6665,8387,891,13114,13114,4472,4450,1591,9149,2094,432,12659,2798,432,3297,4
4464,6783,8171,1314,12591,12591,4567,4464,345,2403,1722,941,12321,3510,941,1683,4
4493,6714,8039,1589,12285,12285,4658,4493,363,758,2043,1222,12073,3835,1222,1070,4
4493,6927,8130,1321,12552,12552,4534,4493,291,6592,1378,1017,12220,3608,1017,4914,4
4506,6468,7941,1701,12125,12125,4596,4506,468,2771,2901,1429,11887,4044,1429,2789,4
4510,6246,7939,1638,12150,12150,4572,4510,12143,4644,3590,1431,11883,4045,1431,6599,4
4531,7163,8308,1088,12886,12886,4634,4531,2297,1860,796,674,12465,3186,674,4385,4
4546,6536,8091,1654,12303,12303,4696,4546,10250,934,2759,1140,12106,3736,1140,334,4
4546,6536,8091,1654,12303,12303,4696,4546,10250,934,2759,1140,12106,3736,1140,334,4
4619,6748,8355,1112,12916,12916,4681,4619,301,4281,2271,650,12432,3105,650,4775,4
4628,7022,8402,1087,13004,13004,4720,4628,229,3205,1429,525,12512,2903,525,2477,4
4633,6583,8189,1394,12558,12558,4661,4633,831,8560,2909,1024,12126,3565,1024,6270,4
4638,6910,8581,769,13381,13381,4659,4638,10759,9301,1804,189,12750,2181,189,7474,4
4641,6207,7462,2629,11396,11396,4719,4641,4186,3983,4226,2172,10965,4824,2172,2510,4
4643,6325,7541,2435,11588,11588,4712,4643,12709,4775,3791,2041,11076,4702,2041,6481,4
4652,6236,7596,2428,11618,11618,4706,4652,6078,6024,4132,1971,11125,4659,1971,4525,4
4674,6881,7159,3891,10018,10018,5104,4674,9616,49,2002,2905,10452,5297,2905,25,4
4681,6813,8164,1612,12400,12400,4801,4681,483,2218,2261,1117,12025,3666,1117,1452,4
4682,7237,8494,965,13175,13175,4772,4682,306,3655,918,375,12592,2599,375,3195,4
4683,6774,7788,2158,11841,11841,4757,4683,252,4391,2389,1730,11422,4338,1730,2827,4
4686,6544,8269,1340,12664,12664,4727,4686,12917,7771,3159,931,12177,3433,931,7449,4
4687,7316,7771,2185,11813,11813,4853,4687,1962,1052,738,1768,11372,4377,1768,3706,4
4730,6746,7927,1964,12009,12009,4784,4730,804,6445,2604,1588,11556,4167,1588,6504,4
4737,7154,7812,2177,11848,11848,4840,4737,450,2707,1239,1740,11368,4337,1740,4401,4
4772,6604,7853,2162,11875,11875,4807,4772,786,7852,3188,1713,11377,4285,1713,4295,4
4777,5278,5580,6254,4104,4104,4786,4777,12323,11743,10348,9457,7202,8405,9457,8143,4
4797,7189,8031,1963,12091,12091,4939,4797,708,1508,1282,1458,11657,4004,1458,2029,4
4868,6734,7468,2938,11188,11188,5017,4868,634,1618,3056,2448,10589,4948,2448,5532,4
4895,7395,8118,1840,12226,12226,4977,4895,431,3919,919,1365,11678,3866,1365,6664,4
4896,6794,7885,2444,11788,11788,5025,4896,2317,2308,2916,1763,11215,4314,1763,1860,4
4908,6741,7803,2519,11717,11717,5016,4908,857,3144,3123,1868,11052,4439,1868,3503,4
4938,7417,8516,1290,13023,13023,5042,4938,1294,3308,948,493,12343,2707,493,1551,4
4938,7417,8516,1290,13023,13023,5042,4938,1294,3308,948,493,12343,2707,493,1551,4
4941,7137,8219,1861,12312,12312,5056,4941,126,2517,1820,1210,11774,3685,1210,1456,4
4941,7899,8446,1400,12845,12845,5125,4941,203,850,244,679,12196,3025,679,2245,4
4946,6034,6886,4079,9375,9375,4987,4946,1573,7848,6306,4243,9416,5930,4243,7112,4
4950,6382,7193,3601,10309,10309,5062,4950,781,2462,4644,3275,9973,5406,3275,3520,4
4969,7866,8824,946,13432,13432,5116,4969,848,1306,267,74,12765,1582,74,228,4
4983,7011,8289,1943,12319,12319,5138,4983,1062,1095,2393,1114,11831,3577,1114,304,4
5011,7241,8465,1385,12885,12885,5040,5011,13488,9928,1655,677,12158,2992,677,4663,4
5011,7241,8465,1385,12885,12885,5040,5011,13488,9928,1655,677,12158,2992,677,4663,4
5024,7391,7892,2563,11754,11754,5145,5024,13144,1812,1162,1821,11016,4361,1821,3238,4
5028,7132,7943,2411,11851,11851,5119,5028,5526,2826,2059,1747,11103,4271,1747,6240,4
5053,7441,8417,1532,12715,12715,5113,5053,2751,4437,1055,845,12024,3214,845,4200,4
5085,7759,8401,1597,12669,12669,5181,5085,12485,2471,462,907,11947,3279,907,5281,4
5087,6989,8256,2123,12191,12191,5185,5087,9403,2551,2765,1267,11645,3706,1267,371,4
5089,6843,7913,2780,11693,11693,5187,5089,2213,2673,3283,1836,10943,4356,1836,724,4
5109,7553,8841,909,13447,13447,5110,5109,206,12153,854,97,12657,1665,97,2678,4
5109,7553,8841,909,13447,13447,5110,5109,206,12153,854,97,12657,1665,97,2678,4
5129,6963,8092,2212,12048,12048,5195,5129,1177,4368,2943,1555,11289,4048,1555,7966,4
5140,6636,7679,3133,11301,11301,5189,5140,552,6331,4229,2277,10467,4759,2277,2667,4
5156,6951,8226,2073,12194,12194,5232,5156,3926,4411,3073,1368,11485,3800,1368,3596,4
5166,7002,8116,2333,12027,12027,5223,5166,12383,6157,2944,1540,11278,4012,1540,2629,4
5173,6556,6606,5169,7704,7704,5276,5173,2484,2484,4684,5894,8323,6616,5894,6772,4
5176,7434,8622,1381,13081,13081,5242,5176,13503,5146,1426,437,12238,2508,437,1646,4
5183,6440,7500,3621,10753,10753,5247,5183,12743,5030,5349,2763,10059,5066,2763,1532,4
5187,7697,8922,855,13479,13479,5237,5187,12676,7456,662,72,12668,1483,72,6309,4
5188,7275,8478,1705,12703,12703,5268,5188,12386,3706,2000,804,11956,3090,804,1166,4
5204,7647,8566,1504,12934,12934,5284,5204,106,3172,759,575,12116,2720,575,1585,4
5210,6219,6511,5489,7186,7186,5259,5210,3263,6642,6600,6331,8034,6805,6331,5005,4
5213,6854,8062,2455,11919,11919,5260,5213,11893,6529,3584,1681,11051,4150,1681,7531,4
5223,7581,8457,1659,12693,12693,5298,5223,309,3492,1026,887,11853,3205,887,6404,4
5237,7266,8561,1436,12983,12983,5271,5237,4023,8363,2176,614,12068,2752,614,8501,4
5277,9850,8866,1089,13399,13399,5661,5277,847,41,3,135,12510,1759,135,2362,4
5282,7489,8636,1439,13063,13063,5344,5282,2696,3637,1468,480,12129,2559,480,3327,4
5289,7164,8104,2574,11903,11903,5313,5289,5014,8457,2706,1646,11012,4103,1646,2769,4
5298,7606,8882,1143,13391,13391,5378,5298,8199,2592,1091,129,12504,1724,129,1301,4
5301,7246,8264,2331,12118,12118,5364,5301,1870,3691,2512,1423,11311,3822,1423,1999,4
5301,7246,8264,2331,12118,12118,5364,5301,1870,3691,2512,1423,11311,3822,1423,1999,4
5305,7446,8492,1886,12596,12596,5386,5305,114,2813,1723,883,11790,3155,883,791,4
5309,7280,8526,1661,12788,12788,5326,5309,13101,10691,2369,789,11869,3008,789,5239,4
5315,7350,8131,2850,11837,11837,5528,5315,646,331,2100,1635,10999,4086,1635,256,4
5327,7130,8170,2622,11934,11934,5373,5327,13534,5260,3011,1595,11038,4025,1595,1205,4
5331,6825,7718,3498,11104,11104,5365,5331,12105,6258,4169,2461,10144,4817,2461,2169,4
5335,7811,8782,1261,13296,13296,5436,5335,573,1784,656,255,12309,2057,255,3507,4
5357,7877,8497,1815,12638,12638,5394,5357,250,5947,543,932,11721,3193,932,4836,4
5403,7614,8548,1715,12798,12798,5465,5403,245,3211,1312,805,11795,2984,805,8390,4
5407,7228,8056,2886,11764,11764,5463,5407,2085,3451,2851,1823,10670,4253,1823,4082,4
5425,7703,8460,2080,12463,12463,5551,5425,100,1163,1077,1057,11553,3348,1057,1588,4
5432,8846,8874,1240,13342,13342,5623,5432,8,387,36,215,12297,1872,215,5403,4
5439,7376,8428,2156,12371,12371,5511,5439,13120,3164,2385,1162,11452,3465,1162,1970,4
5445,7940,8823,1735,13079,13079,5755,5445,680,88,518,269,12212,2032,269,62,4
5448,7560,8570,1827,12742,12742,5513,5448,623,3397,1683,795,11763,2945,795,2304,4
5488,7300,8267,2623,12022,12022,5537,5488,12125,4937,2821,1541,10969,3928,1541,2590,4
5496,7339,8350,2441,12148,12148,5513,5496,13456,8919,2692,1401,11150,3737,1401,3090,4
5503,7590,8765,1529,13129,13129,5536,5503,1834,6791,1701,417,12046,2282,417,2973,4
5503,7600,8549,1966,12634,12634,5600,5503,754,1734,1663,888,11652,3082,888,2053,4
5504,7753,8576,1893,12701,12701,5588,5504,2993,2500,1126,841,11698,2993,841,2374,4
5504,7753,8576,1893,12701,12701,5588,5504,2993,2500,1126,841,11698,2993,841,2374,4
5511,7773,8891,1287,13338,13338,5529,5511,12070,9258,1078,219,12225,1868,219,7823,4
5525,7748,8599,1860,12756,12756,5578,5525,13316,4441,1184,812,11700,2934,812,4102,4
5529,7510,8558,1945,12659,12659,5584,5529,13322,4418,2102,897,11625,3073,897,3393,4
5529,7510,8558,1945,12659,12659,5584,5529,13322,4418,2102,897,11625,3073,897,3393,4
5532,7910,8695,1750,12937,12937,5595,5532,910,3505,695,586,11870,2585,586,1952,4
5539,7221,8280,2647,12015,12015,5564,5539,538,7514,3273,1569,10887,3948,1569,4734,4
5545,5990,6354,6972,5231,5231,5546,5545,6998,10599,10541,8361,6487,7515,8361,8122,4
5548,7806,8811,1530,13181,13181,5591,5548,5396,5676,1042,357,12064,2168,357,2407,4
5552,7892,9073,1250,13439,13439,5625,5552,2270,2600,746,90,12426,1418,90,897,4
5554,7660,8651,1812,12841,12841,5571,5554,65,8101,1545,702,11752,2754,702,3457,4
5556,7462,8601,1848,12762,12762,5594,5556,1650,5583,2394,834,11660,2954,834,7274,4
5559,7687,8758,1620,13080,13080,5629,5559,2904,2562,1472,464,11959,2371,464,3053,4
5569,6956,7706,4171,10665,10665,5726,5569,2453,734,4437,2822,9589,4978,2822,1004,4
5576,7760,8371,2480,12163,12163,5672,5576,499,1777,1280,1408,11065,3713,1408,4773,4
5578,7070,7999,3574,11431,11431,5757,5578,5561,488,4025,2076,10208,4471,2076,611,4
5587,7430,8461,2257,12369,12369,5610,5587,11653,6323,2652,1199,11295,3458,1199,4225,4
5592,7453,8241,2842,11907,11907,5641,5592,2064,3696,2539,1648,10736,4019,1648,3191,4
5599,7166,8066,3452,11568,11568,5655,5599,13135,3218,3609,1935,10339,4333,1935,521,4
5603,7851,8552,2129,12555,12555,5676,5603,452,2622,1009,975,11496,3157,975,1701,4
5611,7085,8124,3220,11709,11709,5653,5611,11489,5077,4112,1845,10442,4222,1845,1516,4
5623,7357,8614,2015,12682,12682,5628,5623,13401,9396,3024,855,11590,2958,855,2634,4
5628,7507,8700,1737,12948,12948,5636,5628,8024,9407,2444,660,11732,2655,660,12373,4
5649,7641,8456,2466,12273,12273,5729,5649,709,3257,1877,1281,11136,3528,1281,2752,4
5674,7918,8937,1451,13302,13302,5709,5674,34,8291,926,264,12058,1898,264,6524,4
5679,7889,8933,1465,13299,13299,5748,5679,71,4263,1022,273,12049,1911,273,6339,4
5683,7500,7842,4128,10882,10882,5786,5683,617,2215,2653,2642,9576,4838,2642,1594,4
5685,7982,9296,1076,13493,13493,5760,5685,12991,3296,751,47,12495,1054,47,3595,4
5688,7549,8642,2030,12709,12709,5740,5688,11327,5830,2469,858,11522,2928,858,4608,4
5712,7437,8512,2337,12407,12407,5739,5712,586,9792,3029,1190,11162,3409,1190,7614,4
5720,8112,8801,1930,12945,12945,5848,5720,151,1851,521,513,11765,2380,513,628,4
5731,8009,8703,2240,12658,12658,5870,5731,221,1352,757,756,11563,2748,756,297,4
5745,7944,9056,1446,13357,13357,5815,5745,5467,4010,978,180,12124,1645,180,2838,4
5748,7587,8573,2284,12509,12509,5820,5748,2806,3992,2501,1061,11276,3231,1061,4409,4
5750,8169,8317,3279,11827,11827,5887,5750,13530,1314,436,1647,10585,3975,1647,296,4
5751,8014,8957,1539,13282,13282,5825,5751,449,3758,771,287,11986,1918,287,6623,4
5751,8014,8957,1539,13282,13282,5825,5751,449,3758,771,287,11986,1918,287,6623,4
5757,7073,7550,4855,9919,9919,5822,5757,5431,4949,4793,3661,8694,5359,3661,4787,4
5757,7669,8916,1608,13212,13212,5800,5757,12320,7925,2124,349,11913,2041,349,6355,4
5773,8010,8894,1792,13108,13108,5843,5773,11,4612,830,410,11843,2143,410,1510,4
5774,7958,9333,1101,13495,13495,5790,5774,4862,11179,992,52,12397,1071,52,9660,4
5777,7636,8377,2804,12061,12061,5823,5777,1684,7010,2332,1543,10686,3837,1543,7863,4
5777,7636,8377,2804,12061,12061,5823,5777,1684,7010,2332,1543,10686,3837,1543,7863,4
5785,7960,8752,1992,12855,12855,5871,5785,266,3258,1010,690,11586,2626,690,3402,4
5786,7128,8142,3359,11683,11683,5784,5786,11919,12442,4627,1948,10109,4286,1948,9723,4
5795,7818,8453,3207,11983,11983,6086,5795,4951,174,1684,1414,10846,3644,1414,78,4
5796,8209,8732,2004,12822,12822,5874,5796,12901,4027,420,763,11512,2727,763,7098,4
5800,10461,9435,1048,13511,13511,6199,5800,632,48,1,34,12471,921,34,6269,4
5802,7844,7617,5118,9822,9822,5900,5802,564,2925,1602,3559,8706,5291,3559,693,4
5817,7637,8663,2243,12614,12614,5857,5817,1314,7644,2474,923,11359,2964,923,2454,4
5824,7929,9088,1453,13374,13374,5910,5824,3242,3575,1195,197,12051,1643,197,7372,4
5827,8063,8946,1800,13145,13145,5940,5827,562,2076,741,359,11849,2019,359,1181,4
5835,7513,7882,4310,10817,10817,5954,5835,1140,1896,3049,2772,9263,4876,2772,3840,4
5853,8453,9563,984,13523,13523,5934,5853,12250,3440,191,24,12541,774,24,7320,4
5871,7777,8653,2580,12446,12446,5989,5871,648,1658,2068,1002,11233,3087,1002,368,4
5878,7867,8707,2271,12647,12647,5938,5878,423,4752,1653,881,11351,2869,881,2162,4
5880,7745,8540,2756,12240,12240,5943,5880,1021,4188,2195,1256,10956,3425,1256,905,4
5900,8269,8834,2126,12872,12872,6020,5900,833,1552,388,612,11576,2441,612,764,4
5901,7370,8354,3110,11908,11908,5937,5901,417,7520,3832,1682,10406,3966,1682,6336,4
5907,7821,8827,2147,12850,12850,5982,5907,3982,3486,1933,630,11549,2473,630,800,4
5914,8096,9227,1879,13293,13293,6340,5914,11802,33,787,110,12114,1363,110,46,4
5930,8374,9194,1603,13372,13372,6003,5930,5940,3495,272,145,12045,1475,145,1214,4
5931,7856,8650,2472,12506,12506,6001,5931,769,4002,1870,1051,11100,3141,1051,3395,4
5935,7539,8542,2627,12301,12301,5974,5935,426,7128,3233,1302,10862,3450,1302,7986,4
5936,7457,8442,2918,12079,12079,5996,5936,10914,4997,3570,1521,10568,3766,1521,8031,4
5943,8589,9394,1281,13487,13487,6032,5943,264,2761,139,61,12239,1083,61,6652,4
5950,7926,9042,1778,13217,13217,6018,5950,307,3878,1549,308,11815,1859,308,2545,4
5952,8077,8643,2495,12497,12497,6073,5952,374,1802,923,1085,11047,3180,1085,4940,4
5969,7690,8560,2760,12266,12266,6040,5969,6830,4233,2721,1286,10830,3426,1286,2852,4
5981,7790,8799,2171,12805,12805,6044,5981,9993,4749,2366,760,11366,2637,760,4645,4
5982,7713,8626,2558,12444,12444,6060,5982,492,3638,2680,1150,10967,3249,1150,6296,4
5983,8028,9160,1595,13361,13361,6048,5983,1357,4698,1211,208,11926,1599,208,7359,4
6001,7969,9204,1556,13398,13398,6022,6001,698,10415,1537,169,11953,1512,169,8027,4
6002,7863,8579,3042,12155,12155,6154,6002,356,1021,2031,1283,10805,3412,1283,279,4
6003,7988,8785,2350,12710,12710,6105,6003,9809,2537,1459,809,11321,2696,809,1577,4
6004,7696,8485,3053,12077,12077,6114,6004,9750,1998,2780,1486,10555,3684,1486,2476,4
6007,7786,8369,3453,11825,11825,6107,6007,192,2447,2471,1715,10234,3987,1715,1344,4
6007,7786,8369,3453,11825,11825,6107,6007,192,2447,2471,1715,10234,3987,1715,1344,4
6019,8176,8057,6007,10137,10137,6575,6019,794,6,725,2476,9314,4637,2476,1,4
6021,7832,8868,2074,12923,12923,6061,6021,5105,7190,2226,659,11430,2470,659,7464,4
6021,8065,9268,1502,13431,13431,6087,6021,959,4990,1121,128,12008,1391,128,7888,4
6030,8081,9252,1525,13419,13419,6104,6030,2150,3904,1069,144,11981,1425,144,8609,4
6042,8095,8656,2730,12393,12393,6139,6042,9799,2510,1051,1130,10924,3209,1130,1544,4
6044,7698,8625,2893,12275,12275,6095,6044,10213,6488,2889,1201,10860,3292,1201,610,4
6050,7837,8046,4588,10936,10936,6188,6050,587,1204,2309,2553,9178,4671,2553,794,4
6057,8141,8696,2523,12535,12535,6118,6057,11760,4349,908,1053,10988,3095,1053,6911,4
6057,7564,8604,2786,12293,12293,6145,6057,2411,2841,3494,1282,10766,3388,1282,4053,4
6061,8330,8929,2037,13021,13021,6146,6061,233,2997,426,571,11473,2295,571,7701,4
6074,8183,8669,2755,12398,12398,6184,6074,477,2150,802,1129,10898,3190,1129,1636,4
6098,8163,8930,2105,12971,12971,6180,6098,473,3723,900,604,11419,2332,604,5424,4
6103,8157,8553,2976,12158,12158,6231,6103,10971,1331,917,1409,10579,3537,1409,4112,4
6104,8215,8418,3390,11885,11885,6226,6104,6571,1483,753,1694,10164,3938,1694,4111,4
6117,7894,8447,3392,11902,11902,6241,6117,4946,1385,2186,1643,10224,3856,1643,2324,4
6122,7805,8585,2954,12198,12198,6160,6122,349,8231,2712,1364,10615,3463,1364,3654,4
6129,7525,8489,3224,12023,12023,6158,6129,7186,9372,3921,1560,10322,3755,1560,4581,4
6132,7307,8107,4393,11165,11165,6183,6132,6739,6120,5118,2428,9202,4572,2428,3265,4
6133,7864,8920,2176,12925,12925,6121,6133,9948,12940,2434,648,11350,2386,648,5609,4
6136,8147,9043,2235,13007,13007,6235,6136,11988,2125,1040,444,11535,2045,444,408,4
6142,7955,8886,2237,12865,12865,6186,6142,10294,6832,1954,721,11254,2536,721,8215,4
6149,7843,8795,2459,12665,12665,6160,6149,1616,11468,2595,926,11050,2801,926,7003,4
6149,7791,8575,3143,12121,12121,6237,6149,2349,2523,2861,1407,10532,3509,1407,1360,4
6171,8167,9290,1676,13392,13392,6194,6171,9365,9671,1050,188,11805,1473,188,10939,4
6172,8125,8802,2810,12517,12517,6363,6172,12786,598,1260,930,11024,2787,930,288,4
6174,8106,8935,2233,12910,12910,6234,6174,12230,4371,1343,661,11294,2391,661,5618,4
6175,8228,8722,2778,12436,12436,6303,6175,7369,1624,833,1100,10822,3112,1100,2298,4
6180,7947,8496,3370,11965,11965,6249,6180,7575,4072,2118,1599,10222,3782,1599,2935,4
6191,8214,9258,1996,13255,13255,6367,6191,4035,700,914,223,11736,1563,223,509,4
6196,7651,8440,3620,11847,11847,6210,6196,8275,9830,3493,1709,10034,3927,1709,1883,4
6197,8124,8960,2224,12931,12931,6215,6197,7474,9297,1329,638,11300,2354,638,6224,4
6206,8021,8719,2862,12397,12397,6300,6206,290,2944,1838,1145,10769,3147,1145,1934,4
6218,7646,8469,3417,11927,11927,6280,6218,474,5625,3604,1666,10088,3850,1666,6414,4
6219,8103,8932,2510,12780,12780,6295,6219,13358,4197,1490,701,11213,2446,701,1001,4
6228,7986,8924,2404,12829,12829,6309,6228,11276,3945,2103,719,11165,2476,719,3855,4
6229,8083,8646,3249,12141,12141,6341,6229,1303,2231,1618,1339,10540,3393,1339,497,4
6232,7644,8530,3342,12029,12029,6274,6232,11967,8154,3665,1548,10241,3704,1548,3538,4
6238,7874,8305,4102,11572,11572,6324,6238,495,3381,2699,2022,9506,4231,2022,3277,4
6244,8462,8766,2863,12445,12445,6394,6244,3249,974,348,1064,10803,3015,1064,1313,4
6278,7904,8901,2508,12749,12749,6318,6278,8783,7519,2621,824,11032,2595,824,4909,4
